config,strategy,func,dim,algo,fopt_mean,rank
current-to-best1bin_Ackley_5000,current-to-best1bin,Ackley,5000,GA,21.385606465715362,10
current-to-best1bin_Ackley_5000,current-to-best1bin,Ackley,5000,DEoptim,21.328332378863344,11
current-to-best1bin_Griewank_100,current-to-best1bin,Griewank,100,BOBYQA,9001.000000000053,1
current-to-best1bin_Griewank_100,current-to-best1bin,Griewank,100,GenSA,9001.0,2
current-to-best1bin_Griewank_100,current-to-best1bin,Griewank,100,SA,9001.0,3
current-to-best1bin_Griewank_100,current-to-best1bin,Griewank,100,PSO,9001.0,4
current-to-best1bin_Griewank_100,current-to-best1bin,Griewank,100,SMCO_EVO,8741.07681690497,5
current-to-best1bin_Griewank_100,current-to-best1bin,Griewank,100,SMCO,8740.096300027286,6
current-to-best1bin_Griewank_100,current-to-best1bin,Griewank,100,SMCO_R_EVO,8568.602155483677,7
current-to-best1bin_Griewank_100,current-to-best1bin,Griewank,100,SMCO_R,8565.920689918474,8
current-to-best1bin_Griewank_100,current-to-best1bin,Griewank,100,SMCO_BR_EVO,8149.538989072676,9
current-to-best1bin_Griewank_100,current-to-best1bin,Griewank,100,SMCO_BR,8146.543018494601,10
current-to-best1bin_Griewank_100,current-to-best1bin,Griewank,100,GA,7833.490229109933,11
current-to-best1bin_Griewank_100,current-to-best1bin,Griewank,100,optimLBFGS,6051.517985300458,12
current-to-best1bin_Griewank_100,current-to-best1bin,Griewank,100,DEoptim,4549.277577784492,13
current-to-best1bin_Griewank_100,current-to-best1bin,Griewank,100,GD,4318.531612684141,14
current-to-best1bin_Griewank_100,current-to-best1bin,Griewank,100,SignGD,3641.5841157428863,15
current-to-best1bin_Griewank_100,current-to-best1bin,Griewank,100,ADAM,3464.147045545212,16
current-to-best1bin_Griewank_100,current-to-best1bin,Griewank,100,optimNM,3455.17997108155,17
current-to-best1bin_Griewank_100,current-to-best1bin,Griewank,100,SPSA,3418.8544324324453,18
current-to-best1bin_Griewank_200,current-to-best1bin,Griewank,200,BOBYQA,18001.000000000226,1
current-to-best1bin_Griewank_200,current-to-best1bin,Griewank,200,GenSA,18001.0,2
current-to-best1bin_Griewank_200,current-to-best1bin,Griewank,200,SA,18001.0,3
current-to-best1bin_Griewank_200,current-to-best1bin,Griewank,200,PSO,18001.0,4
current-to-best1bin_Griewank_200,current-to-best1bin,Griewank,200,SMCO,17226.59242376168,5
current-to-best1bin_Griewank_200,current-to-best1bin,Griewank,200,SMCO_EVO,17224.22871924248,6
current-to-best1bin_Griewank_200,current-to-best1bin,Griewank,200,SMCO_R,16732.05754060517,7
current-to-best1bin_Griewank_200,current-to-best1bin,Griewank,200,SMCO_R_EVO,16723.826077770987,8
current-to-best1bin_Griewank_200,current-to-best1bin,Griewank,200,SMCO_BR,15582.821648537065,9
current-to-best1bin_Griewank_200,current-to-best1bin,Griewank,200,SMCO_BR_EVO,15579.361840127976,10
current-to-best1bin_Griewank_200,current-to-best1bin,Griewank,200,GA,13845.086614735043,11
current-to-best1bin_Griewank_200,current-to-best1bin,Griewank,200,GD,8478.375474099297,12
current-to-best1bin_Griewank_200,current-to-best1bin,Griewank,200,optimLBFGS,8309.999512656617,13
current-to-best1bin_Griewank_200,current-to-best1bin,Griewank,200,DEoptim,7992.158239639425,14
current-to-best1bin_Griewank_200,current-to-best1bin,Griewank,200,SignGD,7180.128094227461,15
current-to-best1bin_Griewank_200,current-to-best1bin,Griewank,200,ADAM,6823.042271976459,16
current-to-best1bin_Griewank_200,current-to-best1bin,Griewank,200,optimNM,6748.127292238173,17
current-to-best1bin_Griewank_200,current-to-best1bin,Griewank,200,SPSA,6734.352114533676,18
current-to-best1bin_Griewank_50,current-to-best1bin,Griewank,50,BOBYQA,4501.000000000015,1
current-to-best1bin_Griewank_50,current-to-best1bin,Griewank,50,GenSA,4501.0,2
current-to-best1bin_Griewank_50,current-to-best1bin,Griewank,50,optimLBFGS,4501.0,3
current-to-best1bin_Griewank_50,current-to-best1bin,Griewank,50,SA,4501.0,4
current-to-best1bin_Griewank_50,current-to-best1bin,Griewank,50,PSO,4501.0,5
current-to-best1bin_Griewank_50,current-to-best1bin,Griewank,50,SMCO,4400.892005055723,6
current-to-best1bin_Griewank_50,current-to-best1bin,Griewank,50,SMCO_EVO,4400.258436775686,7
current-to-best1bin_Griewank_50,current-to-best1bin,Griewank,50,SMCO_R,4332.107673411131,8
current-to-best1bin_Griewank_50,current-to-best1bin,Griewank,50,SMCO_R_EVO,4330.996752577502,9
current-to-best1bin_Griewank_50,current-to-best1bin,Griewank,50,GA,4252.25924766195,10
current-to-best1bin_Griewank_50,current-to-best1bin,Griewank,50,SMCO_BR,4161.670565996321,11
current-to-best1bin_Griewank_50,current-to-best1bin,Griewank,50,SMCO_BR_EVO,4160.105177307595,12
current-to-best1bin_Griewank_50,current-to-best1bin,Griewank,50,DEoptim,2632.153245332872,13
current-to-best1bin_Griewank_50,current-to-best1bin,Griewank,50,GD,2250.8181772810317,14
current-to-best1bin_Griewank_50,current-to-best1bin,Griewank,50,SignGD,1903.0286013502305,15
current-to-best1bin_Griewank_50,current-to-best1bin,Griewank,50,optimNM,1893.4620049564303,16
current-to-best1bin_Griewank_50,current-to-best1bin,Griewank,50,ADAM,1812.4027648920778,17
current-to-best1bin_Griewank_50,current-to-best1bin,Griewank,50,SPSA,1789.1798974678936,18
current-to-best1bin_Rastrigin_100,current-to-best1bin,Rastrigin,100,GenSA,4035.329019382616,1
current-to-best1bin_Rastrigin_100,current-to-best1bin,Rastrigin,100,SA,4034.390922782761,2
current-to-best1bin_Rastrigin_100,current-to-best1bin,Rastrigin,100,SMCO_R_EVO,3269.6019230890047,3
current-to-best1bin_Rastrigin_100,current-to-best1bin,Rastrigin,100,SMCO_R,3268.9392456568066,4
current-to-best1bin_Rastrigin_100,current-to-best1bin,Rastrigin,100,SMCO,3268.5282256722076,5
current-to-best1bin_Rastrigin_100,current-to-best1bin,Rastrigin,100,SMCO_EVO,3261.576605448482,6
current-to-best1bin_Rastrigin_100,current-to-best1bin,Rastrigin,100,SMCO_BR_EVO,3261.283891140544,7
current-to-best1bin_Rastrigin_100,current-to-best1bin,Rastrigin,100,SMCO_BR,3259.31062261035,8
current-to-best1bin_Rastrigin_100,current-to-best1bin,Rastrigin,100,SPSA,3171.268158473069,9
current-to-best1bin_Rastrigin_100,current-to-best1bin,Rastrigin,100,PSO,2980.090458833662,10
current-to-best1bin_Rastrigin_100,current-to-best1bin,Rastrigin,100,ADAM,2957.4168410296193,11
current-to-best1bin_Rastrigin_100,current-to-best1bin,Rastrigin,100,SignGD,2949.962384618055,12
current-to-best1bin_Rastrigin_100,current-to-best1bin,Rastrigin,100,GA,2944.8415643089775,13
current-to-best1bin_Rastrigin_100,current-to-best1bin,Rastrigin,100,GD,2902.6926104235413,14
current-to-best1bin_Rastrigin_100,current-to-best1bin,Rastrigin,100,optimLBFGS,2896.345516551151,15
current-to-best1bin_Rastrigin_100,current-to-best1bin,Rastrigin,100,BOBYQA,2883.366582842886,16
current-to-best1bin_Rastrigin_100,current-to-best1bin,Rastrigin,100,DEoptim,2384.787204249495,17
current-to-best1bin_Rastrigin_100,current-to-best1bin,Rastrigin,100,optimNM,2115.5027764413167,18
current-to-best1bin_Rastrigin_1000,current-to-best1bin,Rastrigin,1000,SA,40353.2901937765,1
current-to-best1bin_Rastrigin_1000,current-to-best1bin,Rastrigin,1000,GenSA,40353.29019371744,2
current-to-best1bin_Rastrigin_1000,current-to-best1bin,Rastrigin,1000,PSO,29165.33059818275,3
current-to-best1bin_Rastrigin_1000,current-to-best1bin,Rastrigin,1000,SMCO_R,29138.03230207167,4
current-to-best1bin_Rastrigin_1000,current-to-best1bin,Rastrigin,1000,SMCO_R_EVO,29138.02210024288,5
current-to-best1bin_Rastrigin_1000,current-to-best1bin,Rastrigin,1000,SMCO_BR,29126.310254371823,6
current-to-best1bin_Rastrigin_1000,current-to-best1bin,Rastrigin,1000,SMCO_BR_EVO,29125.55358527581,7
current-to-best1bin_Rastrigin_1000,current-to-best1bin,Rastrigin,1000,SMCO,29109.966169755517,8
current-to-best1bin_Rastrigin_1000,current-to-best1bin,Rastrigin,1000,SMCO_EVO,29109.53341967424,9
current-to-best1bin_Rastrigin_1000,current-to-best1bin,Rastrigin,1000,GA,21059.0835568463,10
current-to-best1bin_Rastrigin_1000,current-to-best1bin,Rastrigin,1000,DEoptim,19911.698094201394,11
current-to-best1bin_Rastrigin_200,current-to-best1bin,Rastrigin,200,SA,8070.6580387674785,1
current-to-best1bin_Rastrigin_200,current-to-best1bin,Rastrigin,200,GenSA,8070.658038767295,2
current-to-best1bin_Rastrigin_200,current-to-best1bin,Rastrigin,200,SPSA,6811.7821526910075,3
current-to-best1bin_Rastrigin_200,current-to-best1bin,Rastrigin,200,SMCO_R,6344.199934993769,4
current-to-best1bin_Rastrigin_200,current-to-best1bin,Rastrigin,200,SMCO_R_EVO,6344.197927569635,5
current-to-best1bin_Rastrigin_200,current-to-best1bin,Rastrigin,200,SMCO,6337.698098507451,6
current-to-best1bin_Rastrigin_200,current-to-best1bin,Rastrigin,200,SMCO_EVO,6337.65098984277,7
current-to-best1bin_Rastrigin_200,current-to-best1bin,Rastrigin,200,SMCO_BR_EVO,6336.711421792165,8
current-to-best1bin_Rastrigin_200,current-to-best1bin,Rastrigin,200,SMCO_BR,6336.63125564698,9
current-to-best1bin_Rastrigin_200,current-to-best1bin,Rastrigin,200,PSO,5904.816257447588,10
current-to-best1bin_Rastrigin_200,current-to-best1bin,Rastrigin,200,ADAM,5857.175238431582,11
current-to-best1bin_Rastrigin_200,current-to-best1bin,Rastrigin,200,SignGD,5835.869471709941,12
current-to-best1bin_Rastrigin_200,current-to-best1bin,Rastrigin,200,optimLBFGS,5798.86926139219,13
current-to-best1bin_Rastrigin_200,current-to-best1bin,Rastrigin,200,GD,5797.965839814179,14
current-to-best1bin_Rastrigin_200,current-to-best1bin,Rastrigin,200,GA,5213.827908513442,15
current-to-best1bin_Rastrigin_200,current-to-best1bin,Rastrigin,200,BOBYQA,5187.145941576515,16
current-to-best1bin_Rastrigin_200,current-to-best1bin,Rastrigin,200,DEoptim,4431.440527515092,17
current-to-best1bin_Rastrigin_200,current-to-best1bin,Rastrigin,200,optimNM,4057.7705127035515,18
current-to-best1bin_Rastrigin_2000,current-to-best1bin,Rastrigin,2000,GenSA,80706.5803872955,1
current-to-best1bin_Rastrigin_2000,current-to-best1bin,Rastrigin,2000,PSO,58152.53797892792,2
current-to-best1bin_Rastrigin_2000,current-to-best1bin,Rastrigin,2000,SMCO_R_EVO,57943.735655981036,3
current-to-best1bin_Rastrigin_2000,current-to-best1bin,Rastrigin,2000,SMCO_R,57929.575992560334,4
current-to-best1bin_Rastrigin_2000,current-to-best1bin,Rastrigin,2000,SMCO_BR,57911.78566871155,5
current-to-best1bin_Rastrigin_2000,current-to-best1bin,Rastrigin,2000,SMCO_BR_EVO,57911.57064659148,6
current-to-best1bin_Rastrigin_2000,current-to-best1bin,Rastrigin,2000,SMCO_EVO,57883.29476627167,7
current-to-best1bin_Rastrigin_2000,current-to-best1bin,Rastrigin,2000,SMCO,57881.35493030282,8
current-to-best1bin_Rastrigin_2000,current-to-best1bin,Rastrigin,2000,SA,57849.4274515718,9
current-to-best1bin_Rastrigin_2000,current-to-best1bin,Rastrigin,2000,GA,39985.96662560166,10
current-to-best1bin_Rastrigin_2000,current-to-best1bin,Rastrigin,2000,DEoptim,39049.42474348234,11
current-to-best1bin_Rastrigin_3000,current-to-best1bin,Rastrigin,3000,GenSA,121059.87040453288,1
current-to-best1bin_Rastrigin_3000,current-to-best1bin,Rastrigin,3000,PSO,87035.34159179099,2
current-to-best1bin_Rastrigin_3000,current-to-best1bin,Rastrigin,3000,SA,86781.56655992431,3
current-to-best1bin_Rastrigin_3000,current-to-best1bin,Rastrigin,3000,SMCO_R_EVO,86094.5555976759,4
current-to-best1bin_Rastrigin_3000,current-to-best1bin,Rastrigin,3000,SMCO_R,86068.11548491748,5
current-to-best1bin_Rastrigin_3000,current-to-best1bin,Rastrigin,3000,SMCO_BR_EVO,86031.64588793849,6
current-to-best1bin_Rastrigin_3000,current-to-best1bin,Rastrigin,3000,SMCO_EVO,86028.14017521989,7
current-to-best1bin_Rastrigin_3000,current-to-best1bin,Rastrigin,3000,SMCO_BR,86027.36301720096,8
current-to-best1bin_Rastrigin_3000,current-to-best1bin,Rastrigin,3000,SMCO,86021.13959544411,9
current-to-best1bin_Rastrigin_3000,current-to-best1bin,Rastrigin,3000,GA,59470.21118374476,10
current-to-best1bin_Rastrigin_3000,current-to-best1bin,Rastrigin,3000,DEoptim,57968.501820506805,11
current-to-best1bin_Rastrigin_4000,current-to-best1bin,Rastrigin,4000,GenSA,161412.67179774528,1
current-to-best1bin_Rastrigin_4000,current-to-best1bin,Rastrigin,4000,PSO,115988.19110691891,2
current-to-best1bin_Rastrigin_4000,current-to-best1bin,Rastrigin,4000,SA,115692.09726627979,3
current-to-best1bin_Rastrigin_4000,current-to-best1bin,Rastrigin,4000,SMCO_R_EVO,114380.51305935602,4
current-to-best1bin_Rastrigin_4000,current-to-best1bin,Rastrigin,4000,SMCO_R,114374.76422763668,5
current-to-best1bin_Rastrigin_4000,current-to-best1bin,Rastrigin,4000,SMCO_BR_EVO,114319.86604742098,6
current-to-best1bin_Rastrigin_4000,current-to-best1bin,Rastrigin,4000,SMCO_EVO,114314.91250137634,7
current-to-best1bin_Rastrigin_4000,current-to-best1bin,Rastrigin,4000,SMCO_BR,114314.06385418148,8
current-to-best1bin_Rastrigin_4000,current-to-best1bin,Rastrigin,4000,SMCO,114310.4567734591,9
current-to-best1bin_Rastrigin_4000,current-to-best1bin,Rastrigin,4000,DEoptim,77000.13010232343,10
current-to-best1bin_Rastrigin_4000,current-to-best1bin,Rastrigin,4000,GA,76768.81248488357,11
current-to-best1bin_Rastrigin_50,current-to-best1bin,Rastrigin,50,GenSA,2017.6645096911584,1
current-to-best1bin_Rastrigin_50,current-to-best1bin,Rastrigin,50,SA,2016.6594088317984,2
current-to-best1bin_Rastrigin_50,current-to-best1bin,Rastrigin,50,SMCO_BR,1713.6892572955308,3
current-to-best1bin_Rastrigin_50,current-to-best1bin,Rastrigin,50,SMCO_EVO,1713.4561988222536,4
current-to-best1bin_Rastrigin_50,current-to-best1bin,Rastrigin,50,SMCO_BR_EVO,1712.8256597242355,5
current-to-best1bin_Rastrigin_50,current-to-best1bin,Rastrigin,50,SMCO_R_EVO,1712.1992136185734,6
current-to-best1bin_Rastrigin_50,current-to-best1bin,Rastrigin,50,SMCO,1711.627471922306,7
current-to-best1bin_Rastrigin_50,current-to-best1bin,Rastrigin,50,SMCO_R,1711.4007428417149,8
current-to-best1bin_Rastrigin_50,current-to-best1bin,Rastrigin,50,GA,1677.5070480416975,9
current-to-best1bin_Rastrigin_50,current-to-best1bin,Rastrigin,50,PSO,1513.6642874508077,10
current-to-best1bin_Rastrigin_50,current-to-best1bin,Rastrigin,50,SPSA,1508.8629762996293,11
current-to-best1bin_Rastrigin_50,current-to-best1bin,Rastrigin,50,ADAM,1497.59990183252,12
current-to-best1bin_Rastrigin_50,current-to-best1bin,Rastrigin,50,SignGD,1495.1169950216297,13
current-to-best1bin_Rastrigin_50,current-to-best1bin,Rastrigin,50,BOBYQA,1488.173470640659,14
current-to-best1bin_Rastrigin_50,current-to-best1bin,Rastrigin,50,GD,1457.8813857491364,15
current-to-best1bin_Rastrigin_50,current-to-best1bin,Rastrigin,50,optimLBFGS,1451.9611968788504,16
current-to-best1bin_Rastrigin_50,current-to-best1bin,Rastrigin,50,DEoptim,1319.7630795275386,17
current-to-best1bin_Rastrigin_50,current-to-best1bin,Rastrigin,50,optimNM,1237.6187289093946,18
current-to-best1bin_Rastrigin_500,current-to-best1bin,Rastrigin,500,SA,20176.645096911565,1
current-to-best1bin_Rastrigin_500,current-to-best1bin,Rastrigin,500,GenSA,20176.645096891127,2
current-to-best1bin_Rastrigin_500,current-to-best1bin,Rastrigin,500,SMCO_R,14794.539242054356,3
current-to-best1bin_Rastrigin_500,current-to-best1bin,Rastrigin,500,SMCO_R_EVO,14794.53721475739,4
current-to-best1bin_Rastrigin_500,current-to-best1bin,Rastrigin,500,SMCO_BR_EVO,14784.72336393406,5
current-to-best1bin_Rastrigin_500,current-to-best1bin,Rastrigin,500,SMCO_BR,14784.424196097863,6
current-to-best1bin_Rastrigin_500,current-to-best1bin,Rastrigin,500,SMCO,14779.85184274863,7
current-to-best1bin_Rastrigin_500,current-to-best1bin,Rastrigin,500,SMCO_EVO,14779.682412667546,8
current-to-best1bin_Rastrigin_500,current-to-best1bin,Rastrigin,500,PSO,14588.071204041513,9
current-to-best1bin_Rastrigin_500,current-to-best1bin,Rastrigin,500,GA,11268.411567350693,10
current-to-best1bin_Rastrigin_500,current-to-best1bin,Rastrigin,500,DEoptim,10307.579740862078,11
current-to-best1bin_Rastrigin_5000,current-to-best1bin,Rastrigin,5000,GenSA,201766.21261094167,1
current-to-best1bin_Rastrigin_5000,current-to-best1bin,Rastrigin,5000,PSO,144957.97011654064,2
current-to-best1bin_Rastrigin_5000,current-to-best1bin,Rastrigin,5000,SA,144455.59698672255,3
current-to-best1bin_Rastrigin_5000,current-to-best1bin,Rastrigin,5000,SMCO_R_EVO,142540.83638789976,4
current-to-best1bin_Rastrigin_5000,current-to-best1bin,Rastrigin,5000,SMCO_R,142512.25069086358,5
current-to-best1bin_Rastrigin_5000,current-to-best1bin,Rastrigin,5000,SMCO_BR,142460.14573842997,6
current-to-best1bin_Rastrigin_5000,current-to-best1bin,Rastrigin,5000,SMCO_BR_EVO,142458.4895438425,7
current-to-best1bin_Rastrigin_5000,current-to-best1bin,Rastrigin,5000,SMCO,142458.32504618834,8
current-to-best1bin_Rastrigin_5000,current-to-best1bin,Rastrigin,5000,SMCO_EVO,142432.29777746001,9
current-to-best1bin_Rastrigin_5000,current-to-best1bin,Rastrigin,5000,DEoptim,95772.36984367606,10
current-to-best1bin_Rastrigin_5000,current-to-best1bin,Rastrigin,5000,GA,94743.88053801833,11
current-to-best1bin_Rosenbrock_100,current-to-best1bin,Rosenbrock,100,GenSA,80490519.0,1
current-to-best1bin_Rosenbrock_100,current-to-best1bin,Rosenbrock,100,SPSA,62819103.0,2
current-to-best1bin_Rosenbrock_100,current-to-best1bin,Rosenbrock,100,PSO,58428327.0,3
current-to-best1bin_Rosenbrock_100,current-to-best1bin,Rosenbrock,100,optimLBFGS,58029237.0,4
current-to-best1bin_Rosenbrock_100,current-to-best1bin,Rosenbrock,100,GD,57996234.0,5
current-to-best1bin_Rosenbrock_100,current-to-best1bin,Rosenbrock,100,BOBYQA,56224390.06931542,6
current-to-best1bin_Rosenbrock_100,current-to-best1bin,Rosenbrock,100,SMCO,54630111.708190724,7
current-to-best1bin_Rosenbrock_100,current-to-best1bin,Rosenbrock,100,SMCO_EVO,54630038.65914771,8
current-to-best1bin_Rosenbrock_100,current-to-best1bin,Rosenbrock,100,SignGD,53284748.33492387,9
current-to-best1bin_Rosenbrock_100,current-to-best1bin,Rosenbrock,100,SA,52882416.0,10
current-to-best1bin_Rosenbrock_100,current-to-best1bin,Rosenbrock,100,SMCO_R,52616803.95826252,11
current-to-best1bin_Rosenbrock_100,current-to-best1bin,Rosenbrock,100,SMCO_R_EVO,52615451.99542574,12
current-to-best1bin_Rosenbrock_100,current-to-best1bin,Rosenbrock,100,SMCO_BR_EVO,48026755.33157219,13
current-to-best1bin_Rosenbrock_100,current-to-best1bin,Rosenbrock,100,SMCO_BR,47986687.78786815,14
current-to-best1bin_Rosenbrock_100,current-to-best1bin,Rosenbrock,100,ADAM,45450527.51475112,15
current-to-best1bin_Rosenbrock_100,current-to-best1bin,Rosenbrock,100,GA,45144330.78568907,16
current-to-best1bin_Rosenbrock_100,current-to-best1bin,Rosenbrock,100,DEoptim,28044571.62015562,17
current-to-best1bin_Rosenbrock_100,current-to-best1bin,Rosenbrock,100,optimNM,16771626.491926236,18
current-to-best1bin_Rosenbrock_1000,current-to-best1bin,Rosenbrock,1000,GenSA,809563419.0,1
current-to-best1bin_Rosenbrock_1000,current-to-best1bin,Rosenbrock,1000,SA,542589309.0,2
current-to-best1bin_Rosenbrock_1000,current-to-best1bin,Rosenbrock,1000,PSO,532788129.0,3
current-to-best1bin_Rosenbrock_1000,current-to-best1bin,Rosenbrock,1000,SMCO_EVO,463443829.07431805,4
current-to-best1bin_Rosenbrock_1000,current-to-best1bin,Rosenbrock,1000,SMCO,463389064.8849098,5
current-to-best1bin_Rosenbrock_1000,current-to-best1bin,Rosenbrock,1000,SMCO_R,422712947.97426564,6
current-to-best1bin_Rosenbrock_1000,current-to-best1bin,Rosenbrock,1000,SMCO_R_EVO,422659750.85499537,7
current-to-best1bin_Rosenbrock_1000,current-to-best1bin,Rosenbrock,1000,SMCO_BR_EVO,361314025.78286856,8
current-to-best1bin_Rosenbrock_1000,current-to-best1bin,Rosenbrock,1000,SMCO_BR,348193067.76848793,9
current-to-best1bin_Rosenbrock_1000,current-to-best1bin,Rosenbrock,1000,GA,228741053.82543468,10
current-to-best1bin_Rosenbrock_1000,current-to-best1bin,Rosenbrock,1000,DEoptim,160936607.22145408,11
current-to-best1bin_Rosenbrock_200,current-to-best1bin,Rosenbrock,200,GenSA,161498619.0,1
current-to-best1bin_Rosenbrock_200,current-to-best1bin,Rosenbrock,200,SPSA,120061597.5,2
current-to-best1bin_Rosenbrock_200,current-to-best1bin,Rosenbrock,200,PSO,114019960.5,3
current-to-best1bin_Rosenbrock_200,current-to-best1bin,Rosenbrock,200,optimLBFGS,113682352.5,4
current-to-best1bin_Rosenbrock_200,current-to-best1bin,Rosenbrock,200,GD,113610348.0,5
current-to-best1bin_Rosenbrock_200,current-to-best1bin,Rosenbrock,200,SA,108594778.5,6
current-to-best1bin_Rosenbrock_200,current-to-best1bin,Rosenbrock,200,SMCO_EVO,103140206.49786988,7
current-to-best1bin_Rosenbrock_200,current-to-best1bin,Rosenbrock,200,SMCO,103124528.56873003,8
current-to-best1bin_Rosenbrock_200,current-to-best1bin,Rosenbrock,200,SignGD,102750654.84401383,9
current-to-best1bin_Rosenbrock_200,current-to-best1bin,Rosenbrock,200,SMCO_R_EVO,98481818.87810409,10
current-to-best1bin_Rosenbrock_200,current-to-best1bin,Rosenbrock,200,SMCO_R,98101461.91474606,11
current-to-best1bin_Rosenbrock_200,current-to-best1bin,Rosenbrock,200,BOBYQA,92167514.63310555,12
current-to-best1bin_Rosenbrock_200,current-to-best1bin,Rosenbrock,200,ADAM,88888122.33250095,13
current-to-best1bin_Rosenbrock_200,current-to-best1bin,Rosenbrock,200,SMCO_BR_EVO,88751492.55925764,14
current-to-best1bin_Rosenbrock_200,current-to-best1bin,Rosenbrock,200,SMCO_BR,87336134.89183861,15
current-to-best1bin_Rosenbrock_200,current-to-best1bin,Rosenbrock,200,GA,77429598.63905175,16
current-to-best1bin_Rosenbrock_200,current-to-best1bin,Rosenbrock,200,DEoptim,45125424.91177361,17
current-to-best1bin_Rosenbrock_200,current-to-best1bin,Rosenbrock,200,optimNM,31865156.694394954,18
current-to-best1bin_Rosenbrock_2000,current-to-best1bin,Rosenbrock,2000,GenSA,1619644419.0,1
current-to-best1bin_Rosenbrock_2000,current-to-best1bin,Rosenbrock,2000,SA,1082940579.0,2
current-to-best1bin_Rosenbrock_2000,current-to-best1bin,Rosenbrock,2000,PSO,1038838524.0,3
current-to-best1bin_Rosenbrock_2000,current-to-best1bin,Rosenbrock,2000,SMCO,869247612.9724323,4
current-to-best1bin_Rosenbrock_2000,current-to-best1bin,Rosenbrock,2000,SMCO_EVO,869037289.3809952,5
current-to-best1bin_Rosenbrock_2000,current-to-best1bin,Rosenbrock,2000,SMCO_R_EVO,775870948.4175621,6
current-to-best1bin_Rosenbrock_2000,current-to-best1bin,Rosenbrock,2000,SMCO_R,775822748.1332974,7
current-to-best1bin_Rosenbrock_2000,current-to-best1bin,Rosenbrock,2000,SMCO_BR_EVO,667858608.950692,8
current-to-best1bin_Rosenbrock_2000,current-to-best1bin,Rosenbrock,2000,SMCO_BR,618155929.2741712,9
current-to-best1bin_Rosenbrock_2000,current-to-best1bin,Rosenbrock,2000,GA,378960173.9105427,10
current-to-best1bin_Rosenbrock_2000,current-to-best1bin,Rosenbrock,2000,DEoptim,298880966.55981404,11
current-to-best1bin_Rosenbrock_3000,current-to-best1bin,Rosenbrock,3000,GenSA,2429725419.0,1
current-to-best1bin_Rosenbrock_3000,current-to-best1bin,Rosenbrock,3000,SA,1590726046.5,2
current-to-best1bin_Rosenbrock_3000,current-to-best1bin,Rosenbrock,3000,PSO,1567742184.0,3
current-to-best1bin_Rosenbrock_3000,current-to-best1bin,Rosenbrock,3000,SMCO,1239722873.845387,4
current-to-best1bin_Rosenbrock_3000,current-to-best1bin,Rosenbrock,3000,SMCO_EVO,1239385157.2331452,5
current-to-best1bin_Rosenbrock_3000,current-to-best1bin,Rosenbrock,3000,SMCO_R_EVO,1110555709.568077,6
current-to-best1bin_Rosenbrock_3000,current-to-best1bin,Rosenbrock,3000,SMCO_R,1094303115.940483,7
current-to-best1bin_Rosenbrock_3000,current-to-best1bin,Rosenbrock,3000,SMCO_BR_EVO,928660317.1534901,8
current-to-best1bin_Rosenbrock_3000,current-to-best1bin,Rosenbrock,3000,SMCO_BR,859724697.6735848,9
current-to-best1bin_Rosenbrock_3000,current-to-best1bin,Rosenbrock,3000,GA,558462340.9012433,10
current-to-best1bin_Rosenbrock_3000,current-to-best1bin,Rosenbrock,3000,DEoptim,435025937.7010499,11
current-to-best1bin_Rosenbrock_4000,current-to-best1bin,Rosenbrock,4000,GenSA,3239806419.0,1
current-to-best1bin_Rosenbrock_4000,current-to-best1bin,Rosenbrock,4000,SA,2174326321.5,2
current-to-best1bin_Rosenbrock_4000,current-to-best1bin,Rosenbrock,4000,PSO,2080429884.0,3
current-to-best1bin_Rosenbrock_4000,current-to-best1bin,Rosenbrock,4000,SMCO_EVO,1601826824.5663753,4
current-to-best1bin_Rosenbrock_4000,current-to-best1bin,Rosenbrock,4000,SMCO,1601610810.9908462,5
current-to-best1bin_Rosenbrock_4000,current-to-best1bin,Rosenbrock,4000,SMCO_R_EVO,1433132239.4677372,6
current-to-best1bin_Rosenbrock_4000,current-to-best1bin,Rosenbrock,4000,SMCO_R,1399385030.0219135,7
current-to-best1bin_Rosenbrock_4000,current-to-best1bin,Rosenbrock,4000,SMCO_BR_EVO,1239822826.0694354,8
current-to-best1bin_Rosenbrock_4000,current-to-best1bin,Rosenbrock,4000,SMCO_BR,1091605069.4387069,9
current-to-best1bin_Rosenbrock_4000,current-to-best1bin,Rosenbrock,4000,GA,681387818.6390367,10
current-to-best1bin_Rosenbrock_4000,current-to-best1bin,Rosenbrock,4000,DEoptim,570759716.329524,11
current-to-best1bin_Rosenbrock_50,current-to-best1bin,Rosenbrock,50,GenSA,39986469.0,1
current-to-best1bin_Rosenbrock_50,current-to-best1bin,Rosenbrock,50,SPSA,33023281.5,2
current-to-best1bin_Rosenbrock_50,current-to-best1bin,Rosenbrock,50,PSO,30841751.25,3
current-to-best1bin_Rosenbrock_50,current-to-best1bin,Rosenbrock,50,BOBYQA,30632859.930696595,4
current-to-best1bin_Rosenbrock_50,current-to-best1bin,Rosenbrock,50,optimLBFGS,29931543.0,5
current-to-best1bin_Rosenbrock_50,current-to-best1bin,Rosenbrock,50,GD,29870788.5,6
current-to-best1bin_Rosenbrock_50,current-to-best1bin,Rosenbrock,50,SMCO,28590556.089247294,7
current-to-best1bin_Rosenbrock_50,current-to-best1bin,Rosenbrock,50,SMCO_EVO,28580313.287937693,8
