label,name,dim,maximize,repetitions,iter_max,n_starts,seed,evolution_strategy,best_opt,algo,time_avg,rMSE,AE50,AE95,AE99,fopt_mean,fopt_sd
Michalewicz_10d,Michalewicz,10,False,20,300,10,20261428,best1bin,-9.362958978079,SMCO_BR_EVO,0.795958639390301,0.4017190841756657,0.3403179955693334,0.5469317160458599,0.6938799155985927,-8.999411937451745,0.17535459366096062
Michalewicz_10d,Michalewicz,10,False,20,300,10,20261428,best1bin,-9.362958978079,SMCO_EVO,0.8091924769483739,0.36928595165966344,0.3602390557262938,0.5426648255945384,0.5590758548979514,-9.013325828013286,0.12195242587651262
Michalewicz_10d,Michalewicz,10,False,20,300,10,20261428,best1bin,-9.362958978079,SMCO_R,0.8268680940993363,0.43625477296898474,0.37931724978512005,0.670900492211433,0.8923830236927743,-8.980431601924318,0.21518910515963938
Michalewicz_10d,Michalewicz,10,False,20,300,10,20261428,best1bin,-9.362958978079,SMCO_R_EVO,0.781044118347927,0.36494853436387775,0.37325301249511256,0.5284063460227407,0.5353903648679319,-9.038730365332821,0.1718727785648812
Mishra6_2d,Mishra6,2,False,20,300,10,20262228,best1bin,-3.9627077638255477,SMCO,0.15226692089636346,0.10171655509514262,0.04213636778093299,0.12455716030735557,0.3118158744872761,-3.901533733152564,0.0833761012814137
Mishra6_2d,Mishra6,2,False,20,300,10,20262228,best1bin,-3.9627077638255477,SMCO_BR,0.15233084578649142,0.09562509059756205,0.00021399730662774452,0.11524803459569277,0.30995393653764153,-3.912628337389383,0.08357920290054971
Mishra6_2d,Mishra6,2,False,20,300,10,20262228,best1bin,-3.9627077638255477,SMCO_BR_EVO,0.15020635846012736,0.08975583998817394,4.939103113166254e-07,0.11524519597816892,0.3099533390206198,-3.921482878139595,0.08179962432137901
Mishra6_2d,Mishra6,2,False,20,300,10,20262228,best1bin,-3.9627077638255477,SMCO_EVO,0.14472749675624072,0.09248931257606675,2.052983138134401e-05,0.11524858054021876,0.30995416001848053,-3.9200740491380905,0.08420925885299343
Mishra6_2d,Mishra6,2,False,20,300,10,20262228,best1bin,-3.9627077638255477,SMCO_R,0.15497275955276563,0.09492785983122716,0.002751088884273223,0.1152454442697925,0.30995339407144196,-3.912951264373439,0.08294315957588716
Mishra6_2d,Mishra6,2,False,20,300,10,20262228,best1bin,-3.9627077638255477,SMCO_R_EVO,0.14232147445727605,0.09217797909043815,3.8105717603542644e-07,0.11524515803648412,0.309953343122398,-3.921703307619475,0.08470017958373786
NegativeSquaredNorm_10d,NegativeSquaredNorm,10,True,20,300,10,20260628,best1bin,-4.0373592735600385e-07,SMCO,0.31032587294175756,1.3908809213111448e-05,1.2770930157543766e-05,1.8963243899418794e-05,1.9552146788266426e-05,-1.3879409908888125e-05,3.5334766642846685e-06
NegativeSquaredNorm_10d,NegativeSquaredNorm,10,True,20,300,10,20260628,best1bin,-4.0373592735600385e-07,SMCO_BR,0.3237386368477019,9.62032353290124e-07,9.668199088569627e-07,1.3329767879133846e-06,1.344864248877488e-06,-1.3012107131092039e-06,3.554763412279677e-07
NegativeSquaredNorm_10d,NegativeSquaredNorm,10,True,20,300,10,20260628,best1bin,-4.0373592735600385e-07,SMCO_BR_EVO,0.33051821565022693,9.920086310464264e-07,9.40867713521255e-07,1.4255595681554784e-06,1.4434547269301192e-06,-1.332058110058307e-06,3.587977720599684e-07
NegativeSquaredNorm_10d,NegativeSquaredNorm,10,True,20,300,10,20260628,best1bin,-4.0373592735600385e-07,SMCO_EVO,0.3117352769564604,1.3486588309753512e-05,1.3913599287951445e-05,1.7576049710440783e-05,1.9223422850492125e-05,-1.3333635421632365e-05,3.9344314515625025e-06
NegativeSquaredNorm_10d,NegativeSquaredNorm,10,True,20,300,10,20260628,best1bin,-4.0373592735600385e-07,SMCO_R,0.31674300564918667,8.259661159585616e-07,8.169396758297433e-07,1.18096639231991e-06,1.2576958581683269e-06,-1.1641967177891593e-06,3.3073985790306547e-07
NegativeSquaredNorm_10d,NegativeSquaredNorm,10,True,20,300,10,20260628,best1bin,-4.0373592735600385e-07,SMCO_R_EVO,0.3203337946382817,9.447315548964366e-07,9.621240613244915e-07,1.1630040823730828e-06,1.2212785291075016e-06,-1.3279564904153064e-06,2.0087718592891638e-07
Qing_10d,Qing,10,False,20,300,10,20261328,best1bin,1.5360294673196009,SMCO,0.45756088724883737,57.85730398523166,50.37236237368077,92.60082613850145,100.04631782683032,56.387585944634836,18.883977515215328
Qing_10d,Qing,10,False,20,300,10,20261328,best1bin,1.5360294673196009,SMCO_BR,0.4675754997995682,4.450091497660266,4.35805467637587,6.430766764025352,7.3761683550096055,5.700587202687324,1.6091099881732753
Qing_10d,Qing,10,False,20,300,10,20261328,best1bin,1.5360294673196009,SMCO_BR_EVO,0.4756333952449495,4.723636608715849,4.508461510775055,6.31806921752491,6.866652293310318,6.027280863902302,1.5013690958569161
