strategy,start_fraction,n_starts,algo,func,dim,rep,fopt,time,iterations,seed
rand1bin,1/2,35,SMCO_BR,Ackley,5000,1,21.897251431502134,24106.076665193774,110,971557933
rand1bin,1/2,35,SMCO,Ackley,5000,1,21.28817589980786,24143.474526449107,335,971557933
rand1bin,2/3,47,SMCO_BR,Rastrigin,5000,1,143150.8775178567,24184.83552780701,122,551607445
rand1bin,1/2,35,SMCO_BR,Ackley,5000,0,21.91529842528291,24211.068650225177,110,985045836
rand1bin,1/2,35,SMCO,Ackley,5000,0,21.320146635321954,24929.72304773191,335,985045836
rand1bin,3/4,53,SMCO,Rastrigin,5000,0,143050.7046875776,25452.927581624128,353,645967753
rand1bin,2/3,47,SMCO_BR,Rastrigin,5000,0,143454.1916015188,25498.985109837726,122,645967753
rand1bin,2/3,47,SMCO,Rastrigin,5000,0,143405.47333843235,25520.113631830085,347,645967753
rand1bin,2/3,47,SMCO_R,Rastrigin,5000,1,143193.43997916757,25628.232932054903,197,551607445
rand1bin,2/3,47,SMCO_R,Rastrigin,5000,0,143519.86665835572,25693.914648751263,197,645967753
rand1bin,3/4,53,SMCO_R,Rastrigin,5000,0,143154.80211868306,25864.847855750006,203,645967753
rand1bin,3/4,53,SMCO,Rastrigin,5000,1,142848.8764020129,26320.942601525225,353,551607445
rand1bin,3/4,53,SMCO_R,Rastrigin,5000,1,142957.09614733967,26457.698592330795,203,551607445
rand1bin,4/5,56,SMCO,Rastrigin,5000,0,142927.44330055994,28234.814806992188,356,645967753
rand1bin,1/2,35,SMCO,Rosenbrock,5000,0,2250853723.2785425,4546.377619676292,335,320461448
rand1bin,4/5,56,SMCO_R,Rastrigin,5000,0,143054.48768773495,28666.137452780735,206,645967753
rand1bin,1/2,35,SMCO_R,Rosenbrock,5000,0,2044253850.1484754,5039.0273375930265,185,320461448
rand1bin,1/2,35,SMCO_BR,Rosenbrock,5000,0,1669912543.231163,5090.150696809869,110,320461448
rand1bin,3/4,53,SMCO_BR,Rastrigin,5000,0,143096.96155328548,29450.679427932017,128,645967753
rand1bin,3/4,53,SMCO_BR,Rastrigin,5000,1,142907.38831365123,29699.04652552679,128,551607445
rand1bin,4/5,56,SMCO_R,Rastrigin,5000,1,142814.91779980424,30299.772899477743,206,551607445
rand1bin,4/5,56,SMCO,Rastrigin,5000,1,142717.34510727887,30406.313432325143,356,551607445
rand1bin,2/3,47,SMCO,Rosenbrock,5000,0,2138596887.4241455,6235.858711971901,347,320461448
rand1bin,2/3,47,SMCO_R,Rosenbrock,5000,0,1906706616.8470986,6779.824382303748,197,320461448
rand1bin,1/2,35,SMCO_R,Rosenbrock,5000,1,2036376486.0398421,4623.780350634828,185,2051537758
rand1bin,4/5,56,SMCO_BR,Rastrigin,5000,0,142976.55565583284,31083.072696811985,131,645967753
rand1bin,4/5,56,SMCO_BR,Rastrigin,5000,1,142760.25621474258,31151.613468953874,131,551607445
rand1bin,2/3,47,SMCO,Ackley,5000,1,21.393299914751402,31446.133465765975,347,971557933
rand1bin,1/2,35,SMCO,Rosenbrock,5000,1,2241768095.2199836,5164.252799962182,335,2051537758
rand1bin,2/3,47,SMCO_BR,Ackley,5000,0,21.915225850309586,31826.34669692628,122,985045836
rand1bin,2/3,47,SMCO_BR,Rosenbrock,5000,0,1517615311.7966795,6948.186464850791,122,320461448
rand1bin,2/3,47,SMCO,Ackley,5000,0,21.396129251277824,31955.02031093277,347,985045836
rand1bin,3/4,53,SMCO,Rosenbrock,5000,0,2088253452.1408195,6733.831736227963,353,320461448
rand1bin,3/4,53,SMCO_R,Rosenbrock,5000,0,1847919832.1366062,6701.194639786147,203,320461448
rand1bin,2/3,47,SMCO_R,Ackley,5000,0,21.88707928910681,32875.98127413867,197,985045836
rand1bin,3/4,53,SMCO_BR,Rosenbrock,5000,0,1457627474.423139,7423.702701340895,128,320461448
rand1bin,1/2,35,SMCO_BR,Rosenbrock,5000,1,1663276480.5604496,4759.265790330712,110,2051537758
rand1bin,4/5,56,SMCO,Rosenbrock,5000,0,2064664417.041442,7810.640724723227,356,320461448
rand1bin,2/3,47,SMCO,Rosenbrock,5000,1,2133088832.3773618,5181.55235204706,347,2051537758
rand1bin,4/5,56,SMCO_R,Rosenbrock,5000,0,1820859291.0737963,8004.593235901091,206,320461448
rand1bin,4/5,56,SMCO_BR,Rosenbrock,5000,0,1430835486.4319358,7998.191356841009,131,320461448
rand1bin,3/4,53,SMCO_R,Ackley,5000,0,21.526429185189386,34813.2299455218,203,985045836
rand1bin,2/3,47,SMCO_R,Rosenbrock,5000,1,1901568586.9437654,6364.720104555599,197,2051537758
rand1bin,3/4,53,SMCO_BR,Ackley,5000,0,21.915214493517304,35046.37012790097,128,985045836
rand1bin,2/3,47,SMCO_BR,Rosenbrock,5000,1,1512222875.1086407,5926.464623438194,122,2051537758
rand1bin,3/4,53,SMCO_R,Rosenbrock,5000,1,1843236365.0866115,5680.1317605278455,203,2051537758
rand1bin,3/4,53,SMCO,Ackley,5000,0,21.498025654874297,35622.73512969492,353,985045836
rand1bin,3/4,53,SMCO,Rosenbrock,5000,1,2083395340.1619987,6627.055654520169,353,2051537758
rand1bin,3/4,53,SMCO_BR,Rosenbrock,5000,1,1452595705.2044253,6473.870490325615,128,2051537758
rand1bin,4/5,56,SMCO_BR,Rosenbrock,5000,1,1425985008.9938512,5805.693085846957,131,2051537758
rand1bin,4/5,56,SMCO,Rosenbrock,5000,1,2059443734.1626549,6431.972739332821,356,2051537758
rand1bin,4/5,56,SMCO_BR,Ackley,5000,0,21.915192292577704,36736.31009082124,131,985045836
rand1bin,4/5,56,SMCO_R,Rosenbrock,5000,1,1815888928.4674692,6353.521791312844,206,2051537758
rand1bin,4/5,56,SMCO_R,Ackley,5000,0,21.582794787492652,37214.602280057035,206,985045836
rand1bin,4/5,56,SMCO,Ackley,5000,0,21.551980026226186,37244.98187341308,356,985045836
rand1bin,2/3,47,SMCO_BR,Ackley,5000,1,21.91026926348657,23997.3104430791,122,971557933
rand1bin,2/3,47,SMCO_R,Ackley,5000,1,21.88361505938194,25965.74676861195,197,971557933
rand1bin,3/4,53,SMCO,Ackley,5000,1,21.493177879725543,26465.001625237986,353,971557933
rand1bin,3/4,53,SMCO_R,Ackley,5000,1,21.522586462908347,26729.955420661718,203,971557933
rand1bin,3/4,53,SMCO_BR,Ackley,5000,1,21.910239747841,26865.39112348389,128,971557933
rand1bin,4/5,56,SMCO,Ackley,5000,1,21.54835634818765,28057.87244128622,356,971557933
rand1bin,4/5,56,SMCO_BR,Ackley,5000,1,21.91020707475662,24635.31761044264,131,971557933
rand1bin,4/5,56,SMCO_R,Ackley,5000,1,21.579697431249393,25175.135374619626,206,971557933
