strategy,pair,func,dim,base_std,evo_std,base_cv_pct,evo_cv_pct,std_ratio,evo_more_stable
current-to-best1bin,SMCO_R_vs_SMCO_R_EVO,Rosenbrock,4000,911116.5293732516,37462452.09132567,0.06510835187074883,2.6140261909981986,41.117080948027294,0
current-to-best1bin,SMCO_R_vs_SMCO_R_EVO,Rosenbrock,50,1123684.5684027986,1156243.8811933468,4.04715352656251,4.163819423693165,1.0289754916157903,0
current-to-best1bin,SMCO_R_vs_SMCO_R_EVO,Rosenbrock,500,3088818.7330746027,3057943.3608520064,1.361280257211946,1.3471087257147298,0.9900041488702501,1
current-to-best1bin,SMCO_R_vs_SMCO_R_EVO,Rosenbrock,5000,3749109.166294941,40160855.549593605,0.22059106391856056,2.2720121452739215,10.712106201293302,0
current-to-best1bin,SMCO_R_vs_SMCO_R_EVO,Zakharov,100,1926915758823682.0,2201145231102943.0,0.5493917504799789,0.6254120447594023,1.1423152366799205,0
current-to-best1bin,SMCO_R_vs_SMCO_R_EVO,Zakharov,200,3.836824921014385e+17,4.9664166550942336e+17,0.47214278190097597,0.606959565611693,1.294407943373451,0
current-to-best1bin,SMCO_R_vs_SMCO_R_EVO,Zakharov,50,12426341458557.328,14230292425839.012,0.8440744150471432,0.9602094302807949,1.1451715272188503,0
current-to-best1bin,SMCO_R_vs_SMCO_R_EVO,Zakharov,500,9.345209817156776e+20,6.946965244434796e+20,0.8521345598819955,0.6321405038262802,0.7433717787353402,1
current-to-best1bin,SMCO_BR_vs_SMCO_BR_EVO,Ackley,100,0.013110256694948398,0.020849637829569303,0.05949977364432872,0.09398305602815275,1.5903302517030822,0
current-to-best1bin,SMCO_BR_vs_SMCO_BR_EVO,Ackley,1000,0.00968927261516924,0.011503701044412574,0.044159979697080444,0.05191203813716239,1.1872615728040015,0
current-to-best1bin,SMCO_BR_vs_SMCO_BR_EVO,Ackley,200,0.027087928706985155,0.02061993849002206,0.12328200489603017,0.09293607283133237,0.7612224143481595,1
current-to-best1bin,SMCO_BR_vs_SMCO_BR_EVO,Ackley,2000,0.003432494844941156,0.020198098332252987,0.01565807085576852,0.09117189855769665,5.88437834423004,0
current-to-best1bin,SMCO_BR_vs_SMCO_BR_EVO,Ackley,3000,0.0025349175617985485,0.0024277963503141022,0.011569722018068811,0.010961197719027217,0.9577417376017378,1
current-to-best1bin,SMCO_BR_vs_SMCO_BR_EVO,Ackley,4000,0.003023920524546516,0.008987596432366731,0.013801922921086077,0.04059388710062371,2.9721668805150103,0
current-to-best1bin,SMCO_BR_vs_SMCO_BR_EVO,Ackley,50,0.01553984022480514,0.03485425771557675,0.07041161779698978,0.15713401950752368,2.2428967873132555,0
current-to-best1bin,SMCO_BR_vs_SMCO_BR_EVO,Ackley,500,0.015248432437167123,0.012360661466625667,0.06947598837778259,0.05577497912695246,0.8106185024302767,1
current-to-best1bin,SMCO_BR_vs_SMCO_BR_EVO,Ackley,5000,0.0035061926385144488,0.015257138574916278,0.01600080784281048,0.068874630526648,4.351483260594783,0
current-to-best1bin,SMCO_BR_vs_SMCO_BR_EVO,Griewank,100,23.169164360525805,27.557114126403846,0.2844048611530837,0.33814322703841104,1.1893874849174086,0
current-to-best1bin,SMCO_BR_vs_SMCO_BR_EVO,Griewank,200,43.6431945580766,48.244195916814284,0.28007247687503295,0.309667343321798,1.1054231113310247,0
current-to-best1bin,SMCO_BR_vs_SMCO_BR_EVO,Griewank,50,17.985285302404407,15.484154452351428,0.4321650408697993,0.37220584077570645,0.8609346024820296,1
current-to-best1bin,SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,100,43.41014727955139,41.33216798305136,1.331881256680734,1.267358787603019,0.9521314847628064,1
current-to-best1bin,SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,1000,142.0845979131695,141.93450206107374,0.48782216721681304,0.48731949985262285,0.9989436163081696,1
current-to-best1bin,SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,200,65.26728749520692,64.70610091264572,1.0299997721509049,1.0211306244769054,0.991401717397825,1
current-to-best1bin,SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,2000,213.8566873579288,212.42679582328196,0.36928007811969576,0.3668123545113775,0.9933137861980736,1
current-to-best1bin,SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,3000,23.72597833934115,22.401626003716174,0.027579571786475892,0.026038820683374667,0.9441813392609819,1
current-to-best1bin,SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,4000,214.9914606907248,200.9447805413084,0.18807087548297377,0.17577415674888439,0.9346640089597642,1
current-to-best1bin,SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,50,34.66405288805382,29.307136846147984,2.022773541964026,1.7110402731160872,0.8454619239358484,1
current-to-best1bin,SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,500,66.64079655396014,66.85969372413857,0.45075003037013117,0.4522214726535668,1.0032847321985592,0
current-to-best1bin,SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,5000,185.29226060159942,216.54540073435493,0.13006603330436933,0.15200596428316876,1.1686694308293508,0
current-to-best1bin,SMCO_BR_vs_SMCO_BR_EVO,Rosenbrock,100,1537370.690113687,1618534.3033833294,3.2037441235991295,3.3700679802520934,1.0527937821317774,0
current-to-best1bin,SMCO_BR_vs_SMCO_BR_EVO,Rosenbrock,1000,3832879.8296210705,9112218.42617681,1.10079153906922,2.521966426969761,2.3773817158983745,0
current-to-best1bin,SMCO_BR_vs_SMCO_BR_EVO,Rosenbrock,200,1585200.4962545726,3426446.795561705,1.8150568469943895,3.8607201938310314,2.161522661428337,0
current-to-best1bin,SMCO_BR_vs_SMCO_BR_EVO,Rosenbrock,2000,2168963.029891078,46006898.75411382,0.3508763609916093,6.888718381035424,21.211472081395605,0
current-to-best1bin,SMCO_BR_vs_SMCO_BR_EVO,Rosenbrock,3000,1105521.4134500872,4265549.656952321,0.1285901657171916,0.45932291691185784,3.8584052783206486,0
current-to-best1bin,SMCO_BR_vs_SMCO_BR_EVO,Rosenbrock,4000,3466802.2955193873,27735920.313227635,0.31758759578699874,2.2370874071707325,8.000433237590293,0
current-to-best1bin,SMCO_BR_vs_SMCO_BR_EVO,Rosenbrock,50,1047855.2536028872,1089386.9555260036,4.057299428975586,4.218487304717125,1.0396349608214648,0
current-to-best1bin,SMCO_BR_vs_SMCO_BR_EVO,Rosenbrock,500,3007025.2135384213,5730668.7477201205,1.5464130813398347,2.887853904187018,1.9057601252956367,0
current-to-best1bin,SMCO_BR_vs_SMCO_BR_EVO,Rosenbrock,5000,3002866.7691948023,21003407.77791087,0.2277872568175362,1.372848029954835,6.9944520993659625,0
current-to-best1bin,SMCO_BR_vs_SMCO_BR_EVO,Zakharov,100,3232375327143844.0,5136099127626756.0,1.0747213528339858,1.6876810287787665,1.588955058682823,0
current-to-best1bin,SMCO_BR_vs_SMCO_BR_EVO,Zakharov,200,6.435082558752614e+17,8.254005653706836e+17,0.9956499151243426,1.2578734942109933,1.2826573052245043,0
current-to-best1bin,SMCO_BR_vs_SMCO_BR_EVO,Zakharov,50,23315286833952.996,26468558082813.195,1.7898328691354468,2.0027975261294344,1.1352447976006983,0
current-to-best1bin,SMCO_BR_vs_SMCO_BR_EVO,Zakharov,500,1.3861791465852392e+21,1.699547103865854e+21,1.7440651736751633,2.1100615759700303,1.2260659872517747,0
rand1bin,SMCO_vs_SMCO_EVO,Ackley,100,0.04720167767411756,0.017473351343153004,0.21918369784109984,0.07889399633240898,0.3701849638436537,1
rand1bin,SMCO_vs_SMCO_EVO,Ackley,1000,0.013364542590192896,0.015516195314161907,0.06257761072347288,0.07015162209819158,1.160997109287371,0
rand1bin,SMCO_vs_SMCO_EVO,Ackley,200,0.027874071254363426,0.013192903904366496,0.13014185196021133,0.059642711428002974,0.47330380208816,1
rand1bin,SMCO_vs_SMCO_EVO,Ackley,2000,0.006431051740783011,0.011677242199904635,0.030034477446189797,0.052800376128846506,1.8157593299790302,0
rand1bin,SMCO_vs_SMCO_EVO,Ackley,3000,0.0035682364805552673,0.0011706912354999155,0.016571618919797207,0.005300556799719946,0.3280867851330693,1
rand1bin,SMCO_vs_SMCO_EVO,Ackley,4000,0.0026025262831285228,0.008320512352070191,0.012012586409301878,0.03764077754624974,3.197090613843108,0
rand1bin,SMCO_vs_SMCO_EVO,Ackley,50,0.039608831130713985,0.03307598100463146,0.1830606735901151,0.14924804058026123,0.8350658189199444,1
rand1bin,SMCO_vs_SMCO_EVO,Ackley,500,0.01603145793238707,0.005620430034602985,0.07502647885510784,0.025421515349647282,0.3505875796391843,1
rand1bin,SMCO_vs_SMCO_EVO,Ackley,5000,0.0036795236739315634,0.0009611919120669102,0.016958639673821996,0.0043470267743518564,0.2612272666912559,1
rand1bin,SMCO_vs_SMCO_EVO,Griewank,100,8.42755298256758,5.473776241359925,0.09642402890390658,0.06262100512863662,0.6495095613972939,1
rand1bin,SMCO_vs_SMCO_EVO,Griewank,200,12.774118779968944,13.485591068122297,0.0741534858765732,0.07829275835674201,1.0556963889571005,0
rand1bin,SMCO_vs_SMCO_EVO,Griewank,50,5.904611855805622,5.80388995505791,0.13416852422241748,0.1318868344700203,0.9829418252702455,1
rand1bin,SMCO_vs_SMCO_EVO,Rastrigin,100,41.54759579646438,44.834180536970436,1.2711407987893288,1.3746347825263325,1.079104089598988,0
rand1bin,SMCO_vs_SMCO_EVO,Rastrigin,1000,141.88767118775237,142.05592991373177,0.48741956744412124,0.48799220728954873,1.0011858586765918,0
rand1bin,SMCO_vs_SMCO_EVO,Rastrigin,200,65.48378906504749,65.55261336363382,1.0332424809012146,1.0343415710517665,1.0010510127707786,0
rand1bin,SMCO_vs_SMCO_EVO,Rastrigin,2000,215.46586719506854,217.93840644646568,0.3722543597234711,0.37651027292715117,1.0114753175692495,0
rand1bin,SMCO_vs_SMCO_EVO,Rastrigin,3000,26.78539022317753,8.169229430251791,0.03113814854017134,0.00949607662296004,0.3049882552460601,1
rand1bin,SMCO_vs_SMCO_EVO,Rastrigin,4000,234.33160425472224,241.6108530996823,0.2049957728006647,0.2113516548302862,1.0310638800434593,0
rand1bin,SMCO_vs_SMCO_EVO,Rastrigin,50,31.961785810345667,29.682386876209524,1.867333069528839,1.7322951081641085,0.9286836177533507,1
rand1bin,SMCO_vs_SMCO_EVO,Rastrigin,500,67.19184402636769,67.44012960246187,0.4546178455728818,0.456306130128314,1.003695174313072,0
rand1bin,SMCO_vs_SMCO_EVO,Rastrigin,5000,194.88279805421254,219.34301857653327,0.13679986620018658,0.15399890260369217,1.1255124657822102,0
rand1bin,SMCO_vs_SMCO_EVO,Rosenbrock,100,1678805.4878597786,1650916.3238963792,3.073040554680166,3.021661331970391,0.9833874953560261,1
rand1bin,SMCO_vs_SMCO_EVO,Rosenbrock,1000,2712843.2105423748,2633655.6307375007,0.5854353104374945,0.5682944581220454,0.9708101155654174,1
rand1bin,SMCO_vs_SMCO_EVO,Rosenbrock,200,1790986.633885248,1782722.031129716,1.736722250993466,1.7285802524775091,0.9953854469937593,1
rand1bin,SMCO_vs_SMCO_EVO,Rosenbrock,2000,6089094.399197151,6011426.323460844,0.7005017107122344,0.6917288271450516,0.987244724643036,1
rand1bin,SMCO_vs_SMCO_EVO,Rosenbrock,3000,1018451.972388438,1172390.18725187,0.08215158354135967,0.0945869020644603,1.1511492137448776,0
rand1bin,SMCO_vs_SMCO_EVO,Rosenbrock,4000,5187853.9367573485,4592183.16617284,0.32391476762996196,0.28669379030525466,0.8851797336921882,1
rand1bin,SMCO_vs_SMCO_EVO,Rosenbrock,50,1143423.4365575619,1314685.4048986514,3.999304640974071,4.559339178540444,1.1497800052592047,0
rand1bin,SMCO_vs_SMCO_EVO,Rosenbrock,500,2673938.4339337614,2762431.542553149,1.0971621634136586,1.133700225506385,1.0330946694569931,0
rand1bin,SMCO_vs_SMCO_EVO,Rosenbrock,5000,3915142.6489223037,4544455.901334273,0.20036944492942632,0.2325931008642212,1.1607382690347683,0
rand1bin,SMCO_vs_SMCO_EVO,Zakharov,100,1250349683025672.0,1066060665324142.8,0.33550950449183814,0.28575210509508653,0.8526100176587597,1
rand1bin,SMCO_vs_SMCO_EVO,Zakharov,200,2.5670340792716826e+17,3.820218686040357e+17,0.28826547925170376,0.42790329135293426,1.488183860466795,0
rand1bin,SMCO_vs_SMCO_EVO,Zakharov,50,7992420858986.234,9391768157088.848,0.5174895353723121,0.6069757223047612,1.1750842858242712,0
rand1bin,SMCO_vs_SMCO_EVO,Zakharov,500,6.107884466985734e+20,5.8091422304444416e+20,0.4874508420060114,0.46367036922182814,0.9510890819634769,1
rand1bin,SMCO_R_vs_SMCO_R_EVO,Ackley,100,0.00867915909867792,0.02455994385460371,0.03938186866121694,0.11065143447962716,2.829760760848926,0
rand1bin,SMCO_R_vs_SMCO_R_EVO,Ackley,1000,0.009763825410394208,0.007549877562983649,0.04448355641854022,0.0340421501546397,0.7732499553859625,1
rand1bin,SMCO_R_vs_SMCO_R_EVO,Ackley,200,0.0301708205752624,0.012046467312069807,0.13743194257026747,0.054323540888788706,0.39927542845642466,1
rand1bin,SMCO_R_vs_SMCO_R_EVO,Ackley,2000,0.0029409715954453945,0.003223725158630927,0.013428759445646837,0.014535702711793733,1.0961429085624035,0
rand1bin,SMCO_R_vs_SMCO_R_EVO,Ackley,3000,0.0041541136793326805,0.002639941957870175,0.019264411733003996,0.011904179762557294,0.6355006534857893,1
rand1bin,SMCO_R_vs_SMCO_R_EVO,Ackley,4000,0.002575113612246743,0.008581996714703341,0.011868744554959869,0.038752017227636354,3.3326672166575575,0
rand1bin,SMCO_R_vs_SMCO_R_EVO,Ackley,50,0.012553348150200145,0.031232587724402502,0.05687171983088142,0.14068579840603063,2.487988650574034,0
rand1bin,SMCO_R_vs_SMCO_R_EVO,Ackley,500,0.015127240003064016,0.014311106857368961,0.06892431538369985,0.06456710892992147,0.9460487738986261,1
rand1bin,SMCO_R_vs_SMCO_R_EVO,Ackley,5000,0.003450117430746136,0.0020827751196063676,0.015880349088639504,0.009401802558990296,0.6036823851401308,1
rand1bin,SMCO_R_vs_SMCO_R_EVO,Griewank,100,12.907435941144286,13.925611129485874,0.15068357983206043,0.16251451692369215,1.078882838774819,0
rand1bin,SMCO_R_vs_SMCO_R_EVO,Griewank,200,22.18238310558957,23.79878590832117,0.1325741502607053,0.142305996296387,1.0728687623434066,0
rand1bin,SMCO_R_vs_SMCO_R_EVO,Griewank,50,9.003288354138066,9.195483813226037,0.20782697552502927,0.2123080664452565,1.021347251307311,0
rand1bin,SMCO_R_vs_SMCO_R_EVO,Rastrigin,100,42.25257423755055,42.37424437138394,1.292546941448617,1.2960033580215822,1.0028795910315274,0
rand1bin,SMCO_R_vs_SMCO_R_EVO,Rastrigin,1000,142.43430034967813,142.42888080916947,0.4888260774546237,0.4888074007865862,0.999961950594096,1
rand1bin,SMCO_R_vs_SMCO_R_EVO,Rastrigin,200,65.70271310045561,65.71474134281401,1.035634339612283,1.0358232036306496,1.0001830707103374,0
rand1bin,SMCO_R_vs_SMCO_R_EVO,Rastrigin,2000,217.77665629624664,219.7841301665298,0.3759334546557269,0.37929856701420867,1.0092180397312756,0
rand1bin,SMCO_R_vs_SMCO_R_EVO,Rastrigin,3000,22.785796814904863,28.062399440032475,0.026474143980644998,0.03259505303146901,1.2315741980844852,0
rand1bin,SMCO_R_vs_SMCO_R_EVO,Rastrigin,4000,235.51437718314193,231.7017254844313,0.20591463403098667,0.20255619680849,0.9838113844924813,1
rand1bin,SMCO_R_vs_SMCO_R_EVO,Rastrigin,50,32.7229944152743,33.63637046366304,1.912059145243739,1.9645098893004334,1.0279123614666021,0
rand1bin,SMCO_R_vs_SMCO_R_EVO,Rastrigin,500,67.51736059715904,67.56741626004833,0.4563667681196648,0.4567044711323608,1.0007413746989897,0
rand1bin,SMCO_R_vs_SMCO_R_EVO,Rastrigin,5000,196.6013838655595,214.66314595196928,0.13795402354007139,0.1505986007291066,1.0918699641441019,0
rand1bin,SMCO_R_vs_SMCO_R_EVO,Rosenbrock,100,1624365.0965780935,1577113.5631020826,3.087160325941873,2.9926520964936207,0.9709107677974912,1
rand1bin,SMCO_R_vs_SMCO_R_EVO,Rosenbrock,1000,3073704.2272202345,3083106.4226727462,0.7271374680974662,0.729399013201922,1.0030589135315127,0
rand1bin,SMCO_R_vs_SMCO_R_EVO,Rosenbrock,200,1735329.2707150243,1821732.1683271467,1.7689127530261397,1.8576067249496768,1.0497904916779979,0
rand1bin,SMCO_R_vs_SMCO_R_EVO,Rosenbrock,2000,4752104.9516167,8464298.081184836,0.6125245699550202,1.083152747867391,1.7811681701821889,0
rand1bin,SMCO_R_vs_SMCO_R_EVO,Rosenbrock,3000,23405.683707445085,3632608.170160513,0.0021388665870086102,0.3311988545093955,155.20196784531532,0
rand1bin,SMCO_R_vs_SMCO_R_EVO,Rosenbrock,4000,911116.5293732516,37178481.775421456,0.06510835187074883,2.5488000776199295,40.805408064538334,0
rand1bin,SMCO_R_vs_SMCO_R_EVO,Rosenbrock,50,1123684.5684027986,1072598.2168120174,4.04715352656251,3.8308984099007195,0.9545367507685941,1
rand1bin,SMCO_R_vs_SMCO_R_EVO,Rosenbrock,500,3088818.7330746027,3071099.165685327,1.361280257211946,1.3527275033019883,0.994263319113052,1
rand1bin,SMCO_R_vs_SMCO_R_EVO,Rosenbrock,5000,3749109.166294941,22080603.549604032,0.22059106391856056,1.2520330597939033,5.889560044853321,0
rand1bin,SMCO_R_vs_SMCO_R_EVO,Zakharov,100,1926915758823682.0,2109091376897784.2,0.5493917504799789,0.5994342551554895,1.0945425959800725,0
rand1bin,SMCO_R_vs_SMCO_R_EVO,Zakharov,200,3.836824921014385e+17,3.7519831661958496e+17,0.47214278190097597,0.46044258431558244,0.9778875094472371,1
rand1bin,SMCO_R_vs_SMCO_R_EVO,Zakharov,50,12426341458557.328,13812085828144.836,0.8440744150471432,0.9335808298312098,1.1115166820587585,0
rand1bin,SMCO_R_vs_SMCO_R_EVO,Zakharov,500,9.345209817156776e+20,8.147882767704327e+20,0.8521345598819955,0.7403555519950115,0.8718779917328032,1
rand1bin,SMCO_BR_vs_SMCO_BR_EVO,Ackley,100,0.013110256694948398,0.020653955296784324,0.05949977364432872,0.09301965681782676,1.5754043400799802,0
rand1bin,SMCO_BR_vs_SMCO_BR_EVO,Ackley,1000,0.009689272615169239,0.011282474698340855,0.04415997969708044,0.05083803508678104,1.1644294826298256,0
rand1bin,SMCO_BR_vs_SMCO_BR_EVO,Ackley,200,0.027087928706985155,0.01945488445218174,0.12328200489603017,0.08764434848151459,0.7182123322395232,1
rand1bin,SMCO_BR_vs_SMCO_BR_EVO,Ackley,2000,0.003432494844941156,0.002160978633153781,0.015658070855768515,0.009739309453047965,0.6295650046900004,1
rand1bin,SMCO_BR_vs_SMCO_BR_EVO,Ackley,3000,0.0025349175617985485,0.0007633252443348468,0.011569722018068811,0.003441838994507389,0.30112428736864333,1
rand1bin,SMCO_BR_vs_SMCO_BR_EVO,Ackley,4000,0.003023920524546516,0.015662254595474604,0.013801922921086077,0.07061111719478494,5.179453119993425,0
rand1bin,SMCO_BR_vs_SMCO_BR_EVO,Ackley,50,0.01553984022480514,0.024799988212822702,0.07041161779698976,0.11165268391232855,1.5958972456638418,0
rand1bin,SMCO_BR_vs_SMCO_BR_EVO,Ackley,500,0.015248432437167123,0.011821343192190371,0.06947598837778259,0.05328733104333274,0.7752497340891624,1
rand1bin,SMCO_BR_vs_SMCO_BR_EVO,Ackley,5000,0.0035061926385144488,0.0032253701624344725,0.01600080784281048,0.014538576772518637,0.9199067179038517,1
rand1bin,SMCO_BR_vs_SMCO_BR_EVO,Griewank,100,23.169164360525805,27.928554339129764,0.2844048611530837,0.34270926349446956,1.205419146955197,0
rand1bin,SMCO_BR_vs_SMCO_BR_EVO,Griewank,200,43.6431945580766,47.4184576203641,0.28007247687503295,0.3043614354773849,1.0865029038436613,0
rand1bin,SMCO_BR_vs_SMCO_BR_EVO,Griewank,50,17.985285302404407,15.616984894494365,0.4321650408697993,0.37538786399030444,0.868320109017485,1
rand1bin,SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,100,43.41014727955139,41.90832821215491,1.331881256680734,1.2849380797149033,0.9654039628632194,1
rand1bin,SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,1000,142.0845979131695,142.54296590273478,0.48782216721681304,0.48939607813023006,1.0032260216539826,0
rand1bin,SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,200,65.26728749520692,64.57730680965663,1.0299997721509049,1.019009410416459,0.9894283842330517,1
rand1bin,SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,2000,213.8566873579288,212.2061410620537,0.36928007811969576,0.36641179004832186,0.9922819982097982,1
rand1bin,SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,3000,23.72597833934115,23.9716240978493,0.027579571786475892,0.027864117014170187,1.0103534511831207,0
rand1bin,SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,4000,214.9914606907248,187.38031363790944,0.18807087548297377,0.16391574064987724,0.871570959311099,1
rand1bin,SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,50,34.66405288805381,29.29994130866088,2.022773541964025,1.7103045295991899,0.845254344703543,1
rand1bin,SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,500,66.64079655396014,66.11268210132958,0.45075003037013117,0.447184847035456,0.9920752079816012,1
rand1bin,SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,5000,185.29226060159942,213.25887594138365,0.13006603330436933,0.14969887904058637,1.1509324525966889,0
rand1bin,SMCO_BR_vs_SMCO_BR_EVO,Rosenbrock,100,1537370.690113687,1366244.9958137786,3.2037441235991295,2.83754608250718,0.8886893737467743,1
rand1bin,SMCO_BR_vs_SMCO_BR_EVO,Rosenbrock,1000,3832879.8296210705,13096918.383380024,1.10079153906922,3.561410856151902,3.4169916526380693,0
rand1bin,SMCO_BR_vs_SMCO_BR_EVO,Rosenbrock,200,1585200.4962545726,1475978.01028101,1.8150568469943895,1.6838225481992704,0.9310986299640786,1
rand1bin,SMCO_BR_vs_SMCO_BR_EVO,Rosenbrock,2000,2168963.029891078,13997670.567480482,0.3508763609916093,2.053521709883176,6.453623401862882,0
rand1bin,SMCO_BR_vs_SMCO_BR_EVO,Rosenbrock,3000,1105521.4134500872,13939097.206184492,0.1285901657171916,1.4165734350363386,12.608618011914993,0
rand1bin,SMCO_BR_vs_SMCO_BR_EVO,Rosenbrock,4000,3466802.2955193873,16073175.47084327,0.31758759578699874,1.2514808987757657,4.636311534585283,0
rand1bin,SMCO_BR_vs_SMCO_BR_EVO,Rosenbrock,50,1047855.2536028872,1320912.6939298005,4.057299428975586,5.032958215545703,1.260586984116411,0
rand1bin,SMCO_BR_vs_SMCO_BR_EVO,Rosenbrock,500,3007025.2135384213,7818591.531917961,1.5464130813398347,3.8733310519847572,2.600108405049814,0
rand1bin,SMCO_BR_vs_SMCO_BR_EVO,Rosenbrock,5000,3002866.7691948023,15093979.437987745,0.2277872568175362,0.9605511651501457,5.026523185387639,0
rand1bin,SMCO_BR_vs_SMCO_BR_EVO,Zakharov,100,3232375327143844.0,3199610820721591.5,1.0747213528339858,1.057292256874072,0.989863644191591,1
rand1bin,SMCO_BR_vs_SMCO_BR_EVO,Zakharov,200,6.435082558752614e+17,7.251444232260769e+17,0.9956499151243426,1.1121699955441438,1.1268611033432334,0
rand1bin,SMCO_BR_vs_SMCO_BR_EVO,Zakharov,50,23315286833952.996,24102205537248.723,1.7898328691354468,1.8244839233210588,1.0337511911777029,0
rand1bin,SMCO_BR_vs_SMCO_BR_EVO,Zakharov,500,1.3861791465852392e+21,1.2296915503799243e+21,1.7440651736751633,1.5394938603986543,0.8871086781309532,1
sobol,SMCO_vs_SMCO_EVO,Ackley,100,0.04720167767411756,0.024466517703690488,0.21918369784109984,0.11144037685507427,0.5183400020780701,1
sobol,SMCO_vs_SMCO_EVO,Ackley,1000,0.013364542590192896,0.01099786535040779,0.06257761072347288,0.050225066375860154,0.8229137118750469,1
sobol,SMCO_vs_SMCO_EVO,Ackley,200,0.027874071254363426,0.014946566263911037,0.13014185196021133,0.06817224030042361,0.5362175524169721,1
sobol,SMCO_vs_SMCO_EVO,Ackley,2000,0.006431051740783011,0.008430470565052597,0.030034477446189797,0.03851744845463309,1.3109007522968783,0
sobol,SMCO_vs_SMCO_EVO,Ackley,3000,0.0035682364805552673,0.0010196965019604683,0.016571618919797207,0.004660578713628379,0.2857704380068973,1
sobol,SMCO_vs_SMCO_EVO,Ackley,4000,0.0026025262831285228,0.018139129495346153,0.012012586409301878,0.08285629783866641,6.969816064082521,0
sobol,SMCO_vs_SMCO_EVO,Ackley,50,0.039608831130713985,0.0347468685240267,0.1830606735901151,0.15810181514830068,0.8772505406523556,1
sobol,SMCO_vs_SMCO_EVO,Ackley,500,0.01603145793238707,0.016076534060803543,0.07502647885510784,0.07340611800059643,1.002811729825608,0
sobol,SMCO_vs_SMCO_EVO,Ackley,5000,0.0036795236739315634,0.001834238918675177,0.016958639673821996,0.008383318864156592,0.49849901270380914,1
sobol,SMCO_vs_SMCO_EVO,Griewank,100,8.42755298256758,6.038057640365099,0.09642402890390658,0.0690767399819018,0.7164662925115797,1
sobol,SMCO_vs_SMCO_EVO,Griewank,200,12.774118779968944,14.010004616592878,0.0741534858765732,0.08133993590598623,1.0967492050067613,0
sobol,SMCO_vs_SMCO_EVO,Griewank,50,5.904611855805622,6.037035782214274,0.13416852422241748,0.13718384633104216,1.022427202607475,0
sobol,SMCO_vs_SMCO_EVO,Rastrigin,100,41.547595796464385,44.92383485311903,1.271140798789329,1.3773799374652116,1.0812619597339483,0
sobol,SMCO_vs_SMCO_EVO,Rastrigin,1000,141.88767118775237,142.45706485097185,0.48741956744412124,0.48937039761662765,1.0040129889965284,0
sobol,SMCO_vs_SMCO_EVO,Rastrigin,200,65.48378906504749,65.80450536786844,1.0332424809012146,1.0383151025902857,1.0048976442475308,0
sobol,SMCO_vs_SMCO_EVO,Rastrigin,2000,215.46586719506854,218.08051438853687,0.37225435972347104,0.37676320811189484,1.0121348556386482,0
sobol,SMCO_vs_SMCO_EVO,Rastrigin,3000,26.78539022317753,9.560480419345165,0.03113814854017134,0.011113323969233401,0.3569289205677666,1
sobol,SMCO_vs_SMCO_EVO,Rastrigin,4000,234.33160425472224,228.33426207837508,0.2049957728006647,0.19975773425695556,0.9744066012972457,1
sobol,SMCO_vs_SMCO_EVO,Rastrigin,50,31.961785810345667,29.65643414109752,1.867333069528839,1.7307616556862822,0.9278716251048172,1
sobol,SMCO_vs_SMCO_EVO,Rastrigin,500,67.19184402636769,67.9636053832175,0.4546178455728818,0.45983530902159403,1.0114859380335945,0
sobol,SMCO_vs_SMCO_EVO,Rastrigin,5000,194.88279805421254,223.73189366849658,0.13679986620018658,0.15707792789296954,1.1480330532110832,0
sobol,SMCO_vs_SMCO_EVO,Rosenbrock,100,1678805.4878597786,1657821.7064595823,3.073040554680166,3.0339493870716625,0.987500766734479,1
sobol,SMCO_vs_SMCO_EVO,Rosenbrock,1000,2712843.2105423748,2588129.486020784,0.5854353104374945,0.5585200382106845,0.9540284067885157,1
sobol,SMCO_vs_SMCO_EVO,Rosenbrock,200,1790986.633885248,1785806.9172948403,1.736722250993466,1.7310739833727082,0.9971078976847687,1
sobol,SMCO_vs_SMCO_EVO,Rosenbrock,2000,6089094.399197151,5766365.7519368045,0.7005017107122344,0.6634725238018488,0.9469989088520456,1
sobol,SMCO_vs_SMCO_EVO,Rosenbrock,3000,1018451.972388438,1318065.2090278312,0.08215158354135967,0.10635811440149572,1.2941849441724294,0
sobol,SMCO_vs_SMCO_EVO,Rosenbrock,4000,5187853.9367573485,4383472.547567755,0.32391476762996196,0.2736777469900811,0.8449491063172897,1
