strategy,evo_algo,baseline,func,dim,n,evo_wins,baseline_wins,evo_win_rate,evo_mean,baseline_mean
rand1bin,SMCO_EVO,PSO,Ackley,2000,3,3,0,100.0,22.115831469475065,21.77345900855943
rand1bin,SMCO_EVO,PSO,Ackley,3000,2,2,0,100.0,22.086193578036344,21.74146523673044
rand1bin,SMCO_EVO,PSO,Ackley,4000,2,2,0,100.0,22.105049083661097,21.711805007306616
rand1bin,SMCO_EVO,PSO,Ackley,50,20,19,1,95.0,22.161752258880856,22.083613893804547
rand1bin,SMCO_EVO,PSO,Ackley,500,5,5,0,100.0,22.1089496723529,21.873543919805268
rand1bin,SMCO_EVO,PSO,Ackley,5000,2,2,0,100.0,22.11147899382847,21.721434902688344
rand1bin,SMCO_EVO,PSO,Griewank,100,15,0,15,0.0,8741.118463550123,9001.0
rand1bin,SMCO_EVO,PSO,Griewank,200,10,0,10,0.0,17224.570127769693,18001.0
rand1bin,SMCO_EVO,PSO,Griewank,50,20,0,20,0.0,4400.659078960011,4501.0
rand1bin,SMCO_EVO,PSO,Rastrigin,100,15,15,0,100.0,3261.5339802891676,2980.090458833662
rand1bin,SMCO_EVO,PSO,Rastrigin,1000,5,2,3,40.0,29110.28655616283,29165.33059818275
rand1bin,SMCO_EVO,PSO,Rastrigin,200,10,10,0,100.0,6337.617591544434,5904.816257447588
rand1bin,SMCO_EVO,PSO,Rastrigin,2000,3,1,2,33.33333333333333,57883.78753974486,58152.53797892792
rand1bin,SMCO_EVO,PSO,Rastrigin,3000,2,0,2,0.0,86027.41694922576,87035.34159179099
rand1bin,SMCO_EVO,PSO,Rastrigin,4000,2,0,2,0.0,114316.99141115976,115988.19110691891
rand1bin,SMCO_EVO,PSO,Rastrigin,50,20,20,0,100.0,1713.4717252458795,1513.6642874508077
rand1bin,SMCO_EVO,PSO,Rastrigin,500,5,5,0,100.0,14779.580012106695,14588.071204041513
rand1bin,SMCO_EVO,PSO,Rastrigin,5000,2,0,2,0.0,142431.5465032895,144957.97011654064
rand1bin,SMCO_EVO,PSO,Rosenbrock,100,15,2,13,13.333333333333334,54636047.60828162,58428327.0
rand1bin,SMCO_EVO,PSO,Rosenbrock,1000,5,0,5,0.0,463431517.42857647,532788129.0
rand1bin,SMCO_EVO,PSO,Rosenbrock,200,10,0,10,0.0,103132153.02411373,114019960.5
rand1bin,SMCO_EVO,PSO,Rosenbrock,2000,3,0,3,0.0,869043776.6301566,1038838524.0
rand1bin,SMCO_EVO,PSO,Rosenbrock,3000,2,0,2,0.0,1239484708.4143791,1567742184.0
rand1bin,SMCO_EVO,PSO,Rosenbrock,4000,2,0,2,0.0,1601772804.8045106,2080429884.0
rand1bin,SMCO_EVO,PSO,Rosenbrock,50,20,4,16,20.0,28834998.964027815,30841751.25
rand1bin,SMCO_EVO,PSO,Rosenbrock,500,5,0,5,0.0,243665078.33402482,275462037.0
rand1bin,SMCO_EVO,PSO,Rosenbrock,5000,2,0,2,0.0,1953822312.2048445,2607259441.5
rand1bin,SMCO_EVO,PSO,Zakharov,100,15,15,0,100.0,3.730718501511657e+17,1.3786539842246278e+17
rand1bin,SMCO_EVO,PSO,Zakharov,200,10,10,0,100.0,8.927761864045686e+19,1.881315786450292e+19
rand1bin,SMCO_EVO,PSO,Zakharov,50,20,20,0,100.0,1547305404807156.8,853915058111519.9
rand1bin,SMCO_EVO,PSO,Zakharov,500,5,5,0,100.0,1.2528603542628458e+23,1.2531567661324549e+22
rand1bin,SMCO_EVO,GD,Ackley,100,15,15,0,100.0,22.147884700290053,21.996070927635813
rand1bin,SMCO_EVO,GD,Ackley,200,10,10,0,100.0,22.11989292319844,21.98502133493387
rand1bin,SMCO_EVO,GD,Ackley,50,20,20,0,100.0,22.161752258880856,22.016107988046617
rand1bin,SMCO_EVO,GD,Griewank,100,15,15,0,100.0,8741.118463550123,4318.531612684141
rand1bin,SMCO_EVO,GD,Griewank,200,10,10,0,100.0,17224.570127769693,8478.375474099297
rand1bin,SMCO_EVO,GD,Griewank,50,20,20,0,100.0,4400.659078960011,2250.8181772810317
rand1bin,SMCO_EVO,GD,Rastrigin,100,15,15,0,100.0,3261.5339802891676,2902.6926104235413
rand1bin,SMCO_EVO,GD,Rastrigin,200,10,10,0,100.0,6337.617591544434,5797.965839814179
rand1bin,SMCO_EVO,GD,Rastrigin,50,20,20,0,100.0,1713.4717252458795,1457.8813857491364
rand1bin,SMCO_EVO,GD,Rosenbrock,100,15,1,14,6.666666666666667,54636047.60828162,57996234.0
rand1bin,SMCO_EVO,GD,Rosenbrock,200,10,0,10,0.0,103132153.02411373,113610348.0
rand1bin,SMCO_EVO,GD,Rosenbrock,50,20,2,18,10.0,28834998.964027815,29870788.5
rand1bin,SMCO_EVO,GD,Zakharov,100,15,0,15,0.0,3.730718501511657e+17,4.064859420438224e+17
rand1bin,SMCO_EVO,GD,Zakharov,200,10,0,10,0.0,8.927761864045686e+19,1.020150500726003e+20
rand1bin,SMCO_EVO,GD,Zakharov,50,20,0,20,0.0,1547305404807156.8,1651660441036249.5
rand1bin,SMCO_EVO,SignGD,Ackley,100,15,15,0,100.0,22.147884700290053,21.9938398998415
rand1bin,SMCO_EVO,SignGD,Ackley,200,10,10,0,100.0,22.11989292319844,21.98372281301656
rand1bin,SMCO_EVO,SignGD,Ackley,50,20,20,0,100.0,22.161752258880856,22.01465884255967
rand1bin,SMCO_EVO,SignGD,Griewank,100,15,15,0,100.0,8741.118463550123,3641.5841157428863
rand1bin,SMCO_EVO,SignGD,Griewank,200,10,10,0,100.0,17224.570127769693,7180.128094227461
rand1bin,SMCO_EVO,SignGD,Griewank,50,20,20,0,100.0,4400.659078960011,1903.0286013502305
rand1bin,SMCO_EVO,SignGD,Rastrigin,100,15,15,0,100.0,3261.5339802891676,2949.962384618055
rand1bin,SMCO_EVO,SignGD,Rastrigin,200,10,10,0,100.0,6337.617591544434,5835.869471709941
rand1bin,SMCO_EVO,SignGD,Rastrigin,50,20,20,0,100.0,1713.4717252458795,1495.1169950216295
rand1bin,SMCO_EVO,SignGD,Rosenbrock,100,15,10,5,66.66666666666666,54636047.60828162,53284748.33492387
rand1bin,SMCO_EVO,SignGD,Rosenbrock,200,10,5,5,50.0,103132153.02411373,102750654.84401383
rand1bin,SMCO_EVO,SignGD,Rosenbrock,50,20,16,4,80.0,28834998.964027815,27047836.990695994
rand1bin,SMCO_EVO,SignGD,Zakharov,100,15,0,15,0.0,3.730718501511657e+17,4.064859420438224e+17
rand1bin,SMCO_EVO,SignGD,Zakharov,200,10,0,10,0.0,8.927761864045686e+19,1.020150500726003e+20
rand1bin,SMCO_EVO,SignGD,Zakharov,50,20,0,20,0.0,1547305404807156.8,1651660441036249.5
rand1bin,SMCO_EVO,ADAM,Ackley,100,15,15,0,100.0,22.147884700290053,21.995917549968397
rand1bin,SMCO_EVO,ADAM,Ackley,200,10,10,0,100.0,22.11989292319844,21.984948895509298
rand1bin,SMCO_EVO,ADAM,Ackley,50,20,20,0,100.0,22.161752258880856,22.016121221635128
rand1bin,SMCO_EVO,ADAM,Griewank,100,15,15,0,100.0,8741.118463550123,3464.147045545212
rand1bin,SMCO_EVO,ADAM,Griewank,200,10,10,0,100.0,17224.570127769693,6823.042271976459
rand1bin,SMCO_EVO,ADAM,Griewank,50,20,20,0,100.0,4400.659078960011,1812.4027648920778
rand1bin,SMCO_EVO,ADAM,Rastrigin,100,15,15,0,100.0,3261.5339802891676,2957.4168410296193
rand1bin,SMCO_EVO,ADAM,Rastrigin,200,10,10,0,100.0,6337.617591544434,5857.175238431583
rand1bin,SMCO_EVO,ADAM,Rastrigin,50,20,20,0,100.0,1713.4717252458795,1497.5999018325197
rand1bin,SMCO_EVO,ADAM,Rosenbrock,100,15,15,0,100.0,54636047.60828162,45450527.51475112
rand1bin,SMCO_EVO,ADAM,Rosenbrock,200,10,10,0,100.0,103132153.02411373,88888122.33250095
rand1bin,SMCO_EVO,ADAM,Rosenbrock,50,20,20,0,100.0,28834998.964027815,23710820.008628886
rand1bin,SMCO_EVO,ADAM,Zakharov,100,15,15,0,100.0,3.730718501511657e+17,8.880945320640266e+16
rand1bin,SMCO_EVO,ADAM,Zakharov,200,10,10,0,100.0,8.927761864045686e+19,2.076356603334561e+19
rand1bin,SMCO_EVO,ADAM,Zakharov,50,20,20,0,100.0,1547305404807156.8,398995567428997.3
rand1bin,SMCO_EVO,SPSA,Ackley,100,15,15,0,100.0,22.147884700290053,21.522155498683365
rand1bin,SMCO_EVO,SPSA,Ackley,200,10,10,0,100.0,22.11989292319844,21.45946628326309
rand1bin,SMCO_EVO,SPSA,Ackley,50,20,20,0,100.0,22.161752258880856,21.673553842872963
rand1bin,SMCO_EVO,SPSA,Griewank,100,15,15,0,100.0,8741.118463550123,3418.8544324324453
rand1bin,SMCO_EVO,SPSA,Griewank,200,10,10,0,100.0,17224.570127769693,6734.352114533676
rand1bin,SMCO_EVO,SPSA,Griewank,50,20,20,0,100.0,4400.659078960011,1789.1798974678936
rand1bin,SMCO_EVO,SPSA,Rastrigin,100,15,12,3,80.0,3261.5339802891676,3171.268158473069
rand1bin,SMCO_EVO,SPSA,Rastrigin,200,10,0,10,0.0,6337.617591544434,6811.7821526910075
rand1bin,SMCO_EVO,SPSA,Rastrigin,50,20,19,1,95.0,1713.4717252458795,1508.8629762996293
rand1bin,SMCO_EVO,SPSA,Rosenbrock,100,15,0,15,0.0,54636047.60828162,62819103.0
rand1bin,SMCO_EVO,SPSA,Rosenbrock,200,10,0,10,0.0,103132153.02411373,120061597.5
rand1bin,SMCO_EVO,SPSA,Rosenbrock,50,20,0,20,0.0,28834998.964027815,33023281.5
rand1bin,SMCO_EVO,SPSA,Zakharov,100,15,15,0,100.0,3.730718501511657e+17,4.0491194738154456e+16
rand1bin,SMCO_EVO,SPSA,Zakharov,200,10,10,0,100.0,8.927761864045686e+19,5.61846952147701e+18
rand1bin,SMCO_EVO,SPSA,Zakharov,50,20,20,0,100.0,1547305404807156.8,371549039166977.9
rand1bin,SMCO_EVO,optimLBFGS,Ackley,100,15,15,0,100.0,22.147884700290053,21.99607926083114
rand1bin,SMCO_EVO,optimLBFGS,Ackley,200,10,10,0,100.0,22.11989292319844,21.985023213836577
rand1bin,SMCO_EVO,optimLBFGS,Ackley,50,20,20,0,100.0,22.161752258880856,22.015419090037362
rand1bin,SMCO_EVO,optimLBFGS,Griewank,100,15,15,0,100.0,8741.118463550123,6051.517985300458
rand1bin,SMCO_EVO,optimLBFGS,Griewank,200,10,10,0,100.0,17224.570127769693,8309.999512656617
rand1bin,SMCO_EVO,optimLBFGS,Griewank,50,20,0,20,0.0,4400.659078960011,4501.0
rand1bin,SMCO_EVO,optimLBFGS,Rastrigin,100,15,15,0,100.0,3261.5339802891676,2896.345516551151
rand1bin,SMCO_EVO,optimLBFGS,Rastrigin,200,10,10,0,100.0,6337.617591544434,5798.86926139219
rand1bin,SMCO_EVO,optimLBFGS,Rastrigin,50,20,20,0,100.0,1713.4717252458795,1451.9611968788504
rand1bin,SMCO_EVO,optimLBFGS,Rosenbrock,100,15,1,14,6.666666666666667,54636047.60828162,58029237.0
rand1bin,SMCO_EVO,optimLBFGS,Rosenbrock,200,10,0,10,0.0,103132153.02411373,113682352.5
rand1bin,SMCO_EVO,optimLBFGS,Rosenbrock,50,20,2,18,10.0,28834998.964027815,29931543.0
rand1bin,SMCO_EVO,optimLBFGS,Zakharov,100,15,0,15,0.0,3.730718501511657e+17,4.064859420438224e+17
rand1bin,SMCO_EVO,optimLBFGS,Zakharov,200,10,0,10,0.0,8.927761864045686e+19,1.020150500726003e+20
rand1bin,SMCO_EVO,optimLBFGS,Zakharov,50,20,0,20,0.0,1547305404807156.8,1651660441036249.5
rand1bin,SMCO_EVO,BOBYQA,Ackley,100,15,15,0,100.0,22.147884700290053,21.967177999030817
rand1bin,SMCO_EVO,BOBYQA,Ackley,200,10,10,0,100.0,22.11989292319844,21.814960401591946
rand1bin,SMCO_EVO,BOBYQA,Ackley,50,20,20,0,100.0,22.161752258880856,22.012311057872928
rand1bin,SMCO_EVO,BOBYQA,Griewank,100,15,0,15,0.0,8741.118463550123,9001.000000000051
rand1bin,SMCO_EVO,BOBYQA,Griewank,200,10,0,10,0.0,17224.570127769693,18001.000000000222
rand1bin,SMCO_EVO,BOBYQA,Griewank,50,20,0,20,0.0,4400.659078960011,4501.000000000015
rand1bin,SMCO_EVO,BOBYQA,Rastrigin,100,15,15,0,100.0,3261.5339802891676,2883.366582842886
rand1bin,SMCO_EVO,BOBYQA,Rastrigin,200,10,10,0,100.0,6337.617591544434,5187.145941576514
rand1bin,SMCO_EVO,BOBYQA,Rastrigin,50,20,20,0,100.0,1713.4717252458795,1488.1734706406592
rand1bin,SMCO_EVO,BOBYQA,Rosenbrock,100,15,3,12,20.0,54636047.60828162,56224390.06931541
rand1bin,SMCO_EVO,BOBYQA,Rosenbrock,200,10,10,0,100.0,103132153.02411373,92167514.63310555
rand1bin,SMCO_EVO,BOBYQA,Rosenbrock,50,20,3,17,15.0,28834998.964027815,30632859.930696595
rand1bin,SMCO_EVO,BOBYQA,Zakharov,100,15,5,10,33.33333333333333,3.730718501511657e+17,3.7367845082410195e+17
rand1bin,SMCO_EVO,BOBYQA,Zakharov,200,10,7,3,70.0,8.927761864045686e+19,8.530510366187115e+19
rand1bin,SMCO_EVO,BOBYQA,Zakharov,50,20,7,13,35.0,1547305404807156.8,1150165582894668.5
rand1bin,SMCO_EVO,optimNM,Ackley,100,15,15,0,100.0,22.147884700290053,21.56106255398637
rand1bin,SMCO_EVO,optimNM,Ackley,200,10,10,0,100.0,22.11989292319844,21.44036847462342
rand1bin,SMCO_EVO,optimNM,Ackley,50,20,20,0,100.0,22.161752258880856,21.83530948980501
rand1bin,SMCO_EVO,optimNM,Griewank,100,15,15,0,100.0,8741.118463550123,3455.17997108155
rand1bin,SMCO_EVO,optimNM,Griewank,200,10,10,0,100.0,17224.570127769693,6748.127292238173
rand1bin,SMCO_EVO,optimNM,Griewank,50,20,20,0,100.0,4400.659078960011,1893.4620049564303
rand1bin,SMCO_EVO,optimNM,Rastrigin,100,15,15,0,100.0,3261.5339802891676,2115.5027764413167
rand1bin,SMCO_EVO,optimNM,Rastrigin,200,10,10,0,100.0,6337.617591544434,4057.7705127035515
rand1bin,SMCO_EVO,optimNM,Rastrigin,50,20,20,0,100.0,1713.4717252458795,1237.6187289093946
rand1bin,SMCO_EVO,optimNM,Rosenbrock,100,15,15,0,100.0,54636047.60828162,16771626.491926236
rand1bin,SMCO_EVO,optimNM,Rosenbrock,200,10,10,0,100.0,103132153.02411373,31865156.694394954
rand1bin,SMCO_EVO,optimNM,Rosenbrock,50,20,20,0,100.0,28834998.964027815,10613361.000867847
rand1bin,SMCO_EVO,optimNM,Zakharov,100,15,15,0,100.0,3.730718501511657e+17,5127426016704594.0
rand1bin,SMCO_EVO,optimNM,Zakharov,200,10,10,0,100.0,8.927761864045686e+19,8.155673609713709e+17
rand1bin,SMCO_EVO,optimNM,Zakharov,50,20,20,0,100.0,1547305404807156.8,32231142211511.2
rand1bin,SMCO_R_EVO,GenSA,Ackley,100,15,0,15,0.0,22.195775382492325,22.28421293980727
rand1bin,SMCO_R_EVO,GenSA,Ackley,1000,5,5,0,100.0,22.178027911537946,22.1311893631594
rand1bin,SMCO_R_EVO,GenSA,Ackley,200,10,0,10,0.0,22.175408883473494,22.24978917582616
rand1bin,SMCO_R_EVO,GenSA,Ackley,2000,3,3,0,100.0,22.177979438278655,21.940011709686967
rand1bin,SMCO_R_EVO,GenSA,Ackley,3000,2,2,0,100.0,22.176596880481366,21.905400336903423
rand1bin,SMCO_R_EVO,GenSA,Ackley,4000,2,2,0,100.0,22.14593543425402,21.864770869740198
rand1bin,SMCO_R_EVO,GenSA,Ackley,50,20,0,20,0.0,22.200242013243386,22.29973316565109
rand1bin,SMCO_R_EVO,GenSA,Ackley,500,5,3,2,60.0,22.16470133872907,22.164634579124705
rand1bin,SMCO_R_EVO,GenSA,Ackley,5000,2,2,0,100.0,22.152934041512637,21.73148729514309
rand1bin,SMCO_R_EVO,GenSA,Griewank,100,15,0,15,0.0,8568.841352200292,9001.0
rand1bin,SMCO_R_EVO,GenSA,Griewank,200,10,0,10,0.0,16723.670490141812,18001.0
rand1bin,SMCO_R_EVO,GenSA,Griewank,50,20,0,20,0.0,4331.198511290238,4501.0
rand1bin,SMCO_R_EVO,GenSA,Rastrigin,100,15,0,15,0.0,3269.6091494755433,4035.329019382616
rand1bin,SMCO_R_EVO,GenSA,Rastrigin,1000,5,0,5,0.0,29138.03689959966,40353.29019371744
rand1bin,SMCO_R_EVO,GenSA,Rastrigin,200,10,0,10,0.0,6344.20440790264,8070.658038767295
rand1bin,SMCO_R_EVO,GenSA,Rastrigin,2000,3,0,3,0.0,57944.88808556363,80706.5803872955
rand1bin,SMCO_R_EVO,GenSA,Rastrigin,3000,2,0,2,0.0,86094.04443348976,121059.87040453288
rand1bin,SMCO_R_EVO,GenSA,Rastrigin,4000,2,0,2,0.0,114388.86054100702,161412.67179774528
rand1bin,SMCO_R_EVO,GenSA,Rastrigin,50,20,0,20,0.0,1712.2016359836718,2017.6645096911584
rand1bin,SMCO_R_EVO,GenSA,Rastrigin,500,5,0,5,0.0,14794.55983702558,20176.64509689113
rand1bin,SMCO_R_EVO,GenSA,Rastrigin,5000,2,0,2,0.0,142539.93391220184,201766.21261094167
rand1bin,SMCO_R_EVO,GenSA,Rosenbrock,100,15,0,15,0.0,52699529.12167532,80490519.0
rand1bin,SMCO_R_EVO,GenSA,Rosenbrock,1000,5,0,5,0.0,422691334.4917344,809563419.0
rand1bin,SMCO_R_EVO,GenSA,Rosenbrock,200,10,0,10,0.0,98068775.4764937,161498619.0
rand1bin,SMCO_R_EVO,GenSA,Rosenbrock,2000,3,0,3,0.0,781450086.1351376,1619644419.0
rand1bin,SMCO_R_EVO,GenSA,Rosenbrock,3000,2,0,2,0.0,1096805777.1641424,2429725419.0
rand1bin,SMCO_R_EVO,GenSA,Rosenbrock,4000,2,0,2,0.0,1458666064.155912,3239806419.0
rand1bin,SMCO_R_EVO,GenSA,Rosenbrock,50,20,0,20,0.0,27998607.69056036,39986469.0
rand1bin,SMCO_R_EVO,GenSA,Rosenbrock,500,5,0,5,0.0,227030141.56131357,404522919.0
rand1bin,SMCO_R_EVO,GenSA,Rosenbrock,5000,2,0,2,0.0,1763579913.2363734,4049887419.0
rand1bin,SMCO_R_EVO,GenSA,Zakharov,100,15,0,15,0.0,3.518469888496277e+17,4.064859420438224e+17
rand1bin,SMCO_R_EVO,GenSA,Zakharov,200,10,0,10,0.0,8.148645008091346e+19,1.020150500726003e+20
rand1bin,SMCO_R_EVO,GenSA,Zakharov,50,20,0,20,0.0,1479474019474247.8,1651660441036249.5
rand1bin,SMCO_R_EVO,GenSA,Zakharov,500,5,0,5,0.0,1.1005364578881726e+23,1.538122607450211e+23
rand1bin,SMCO_R_EVO,SA,Ackley,100,15,15,0,100.0,22.195775382492325,22.057599567521812
rand1bin,SMCO_R_EVO,SA,Ackley,1000,5,5,0,100.0,22.178027911537946,21.962780464187713
rand1bin,SMCO_R_EVO,SA,Ackley,200,10,10,0,100.0,22.175408883473494,22.046525361820606
rand1bin,SMCO_R_EVO,SA,Ackley,2000,3,3,0,100.0,22.177979438278655,21.892474502729865
rand1bin,SMCO_R_EVO,SA,Ackley,3000,2,2,0,100.0,22.176596880481366,21.864929046117897
rand1bin,SMCO_R_EVO,SA,Ackley,4000,2,2,0,100.0,22.14593543425402,21.842683492138292
rand1bin,SMCO_R_EVO,SA,Ackley,50,20,19,1,95.0,22.200242013243386,22.06548526711626
rand1bin,SMCO_R_EVO,SA,Ackley,500,5,5,0,100.0,22.16470133872907,22.03743132546698
rand1bin,SMCO_R_EVO,SA,Ackley,5000,2,2,0,100.0,22.152934041512637,21.665474326389205
rand1bin,SMCO_R_EVO,SA,Griewank,100,15,0,15,0.0,8568.841352200292,9001.0
rand1bin,SMCO_R_EVO,SA,Griewank,200,10,0,10,0.0,16723.670490141812,18001.0
rand1bin,SMCO_R_EVO,SA,Griewank,50,20,0,20,0.0,4331.198511290238,4501.0
rand1bin,SMCO_R_EVO,SA,Rastrigin,100,15,0,15,0.0,3269.6091494755433,4034.390922782761
rand1bin,SMCO_R_EVO,SA,Rastrigin,1000,5,0,5,0.0,29138.03689959966,40353.2901937765
rand1bin,SMCO_R_EVO,SA,Rastrigin,200,10,0,10,0.0,6344.20440790264,8070.6580387674785
rand1bin,SMCO_R_EVO,SA,Rastrigin,2000,3,2,1,66.66666666666666,57944.88808556363,57849.4274515718
rand1bin,SMCO_R_EVO,SA,Rastrigin,3000,2,0,2,0.0,86094.04443348976,86781.56655992431
rand1bin,SMCO_R_EVO,SA,Rastrigin,4000,2,0,2,0.0,114388.86054100702,115692.09726627979
rand1bin,SMCO_R_EVO,SA,Rastrigin,50,20,0,20,0.0,1712.2016359836718,2016.6594088317984
rand1bin,SMCO_R_EVO,SA,Rastrigin,500,5,0,5,0.0,14794.55983702558,20176.645096911565
rand1bin,SMCO_R_EVO,SA,Rastrigin,5000,2,0,2,0.0,142539.93391220184,144455.59698672255
rand1bin,SMCO_R_EVO,SA,Rosenbrock,100,15,8,7,53.333333333333336,52699529.12167532,52882416.0
rand1bin,SMCO_R_EVO,SA,Rosenbrock,1000,5,0,5,0.0,422691334.4917344,542589309.0
rand1bin,SMCO_R_EVO,SA,Rosenbrock,200,10,0,10,0.0,98068775.4764937,108594778.5
rand1bin,SMCO_R_EVO,SA,Rosenbrock,2000,3,0,3,0.0,781450086.1351376,1082940579.0
rand1bin,SMCO_R_EVO,SA,Rosenbrock,3000,2,0,2,0.0,1096805777.1641424,1590726046.5
rand1bin,SMCO_R_EVO,SA,Rosenbrock,4000,2,0,2,0.0,1458666064.155912,2174326321.5
rand1bin,SMCO_R_EVO,SA,Rosenbrock,50,20,12,8,60.0,27998607.69056036,27331490.25
rand1bin,SMCO_R_EVO,SA,Rosenbrock,500,5,0,5,0.0,227030141.56131357,269683542.0
rand1bin,SMCO_R_EVO,SA,Rosenbrock,5000,2,0,2,0.0,1763579913.2363734,2720911801.5
rand1bin,SMCO_R_EVO,SA,Zakharov,100,15,0,15,0.0,3.518469888496277e+17,4.064859420438224e+17
rand1bin,SMCO_R_EVO,SA,Zakharov,200,10,0,10,0.0,8.148645008091346e+19,1.020150500726003e+20
rand1bin,SMCO_R_EVO,SA,Zakharov,50,20,0,20,0.0,1479474019474247.8,1651660441036249.5
rand1bin,SMCO_R_EVO,SA,Zakharov,500,5,0,5,0.0,1.1005364578881726e+23,1.538122607450211e+23
rand1bin,SMCO_R_EVO,DEoptim,Ackley,100,15,15,0,100.0,22.195775382492325,21.69894611390573
rand1bin,SMCO_R_EVO,DEoptim,Ackley,1000,5,5,0,100.0,22.178027911537946,21.402380589659607
rand1bin,SMCO_R_EVO,DEoptim,Ackley,200,10,10,0,100.0,22.175408883473494,21.58458150439275
rand1bin,SMCO_R_EVO,DEoptim,Ackley,2000,3,3,0,100.0,22.177979438278655,21.363056928357512
rand1bin,SMCO_R_EVO,DEoptim,Ackley,3000,2,2,0,100.0,22.176596880481366,21.34290122913012
rand1bin,SMCO_R_EVO,DEoptim,Ackley,4000,2,2,0,100.0,22.14593543425402,21.34122138647738
rand1bin,SMCO_R_EVO,DEoptim,Ackley,50,20,20,0,100.0,22.200242013243386,21.830100224256995
rand1bin,SMCO_R_EVO,DEoptim,Ackley,500,5,5,0,100.0,22.16470133872907,21.47007228392053
rand1bin,SMCO_R_EVO,DEoptim,Ackley,5000,2,2,0,100.0,22.152934041512637,21.328332378863344
rand1bin,SMCO_R_EVO,DEoptim,Griewank,100,15,15,0,100.0,8568.841352200292,4549.277577784492
rand1bin,SMCO_R_EVO,DEoptim,Griewank,200,10,10,0,100.0,16723.670490141812,7992.158239639424
rand1bin,SMCO_R_EVO,DEoptim,Griewank,50,20,20,0,100.0,4331.198511290238,2632.1532453328723
rand1bin,SMCO_R_EVO,DEoptim,Rastrigin,100,15,15,0,100.0,3269.6091494755433,2384.787204249496
rand1bin,SMCO_R_EVO,DEoptim,Rastrigin,1000,5,5,0,100.0,29138.03689959966,19911.698094201394
rand1bin,SMCO_R_EVO,DEoptim,Rastrigin,200,10,10,0,100.0,6344.20440790264,4431.440527515092
rand1bin,SMCO_R_EVO,DEoptim,Rastrigin,2000,3,3,0,100.0,57944.88808556363,39049.42474348234
rand1bin,SMCO_R_EVO,DEoptim,Rastrigin,3000,2,2,0,100.0,86094.04443348976,57968.501820506805
rand1bin,SMCO_R_EVO,DEoptim,Rastrigin,4000,2,2,0,100.0,114388.86054100702,77000.13010232343
rand1bin,SMCO_R_EVO,DEoptim,Rastrigin,50,20,20,0,100.0,1712.2016359836718,1319.7630795275386
rand1bin,SMCO_R_EVO,DEoptim,Rastrigin,500,5,5,0,100.0,14794.55983702558,10307.579740862078
rand1bin,SMCO_R_EVO,DEoptim,Rastrigin,5000,2,2,0,100.0,142539.93391220184,95772.36984367606
rand1bin,SMCO_R_EVO,DEoptim,Rosenbrock,100,15,15,0,100.0,52699529.12167532,28044571.62015562
rand1bin,SMCO_R_EVO,DEoptim,Rosenbrock,1000,5,5,0,100.0,422691334.4917344,160936607.22145408
rand1bin,SMCO_R_EVO,DEoptim,Rosenbrock,200,10,10,0,100.0,98068775.4764937,45125424.91177361
rand1bin,SMCO_R_EVO,DEoptim,Rosenbrock,2000,3,3,0,100.0,781450086.1351376,298880966.55981404
rand1bin,SMCO_R_EVO,DEoptim,Rosenbrock,3000,2,2,0,100.0,1096805777.1641424,435025937.7010499
rand1bin,SMCO_R_EVO,DEoptim,Rosenbrock,4000,2,2,0,100.0,1458666064.155912,570759716.329524
rand1bin,SMCO_R_EVO,DEoptim,Rosenbrock,50,20,20,0,100.0,27998607.69056036,19070985.76680293
rand1bin,SMCO_R_EVO,DEoptim,Rosenbrock,500,5,5,0,100.0,227030141.56131357,90626987.21461594
rand1bin,SMCO_R_EVO,DEoptim,Rosenbrock,5000,2,2,0,100.0,1763579913.2363734,703836218.4663241
rand1bin,SMCO_R_EVO,DEoptim,Zakharov,100,15,15,0,100.0,3.518469888496277e+17,1.564472855667245e+17
rand1bin,SMCO_R_EVO,DEoptim,Zakharov,200,10,10,0,100.0,8.148645008091346e+19,2.0586170592747446e+19
rand1bin,SMCO_R_EVO,DEoptim,Zakharov,50,20,20,0,100.0,1479474019474247.8,1104786159318461.4
rand1bin,SMCO_R_EVO,DEoptim,Zakharov,500,5,5,0,100.0,1.1005364578881726e+23,1.2943695526983188e+22
rand1bin,SMCO_R_EVO,GA,Ackley,100,15,15,0,100.0,22.195775382492325,21.747230058586418
rand1bin,SMCO_R_EVO,GA,Ackley,1000,5,5,0,100.0,22.178027911537946,21.469110045827815
rand1bin,SMCO_R_EVO,GA,Ackley,200,10,10,0,100.0,22.175408883473494,21.65704026433761
rand1bin,SMCO_R_EVO,GA,Ackley,2000,3,3,0,100.0,22.177979438278655,21.423978267424815
rand1bin,SMCO_R_EVO,GA,Ackley,3000,2,2,0,100.0,22.176596880481366,21.404660691573028
rand1bin,SMCO_R_EVO,GA,Ackley,4000,2,2,0,100.0,22.14593543425402,21.397228574401577
rand1bin,SMCO_R_EVO,GA,Ackley,50,20,20,0,100.0,22.200242013243386,21.873338174265168
rand1bin,SMCO_R_EVO,GA,Ackley,500,5,5,0,100.0,22.16470133872907,21.534768239986803
rand1bin,SMCO_R_EVO,GA,Ackley,5000,2,2,0,100.0,22.152934041512637,21.385606465715362
rand1bin,SMCO_R_EVO,GA,Griewank,100,15,15,0,100.0,8568.841352200292,7833.490229109933
