strategy,func,dim,algo,rank,mean_fopt,total_methods
current-to-best1bin,Rosenbrock,2000,SMCO,4,869247612.9724323,11
current-to-best1bin,Rosenbrock,2000,SMCO_EVO,5,869037289.3809952,11
current-to-best1bin,Rosenbrock,2000,SMCO_R_EVO,6,775870948.4175621,11
current-to-best1bin,Rosenbrock,2000,SMCO_R,7,775822748.1332974,11
current-to-best1bin,Rosenbrock,2000,SMCO_BR_EVO,8,667858608.950692,11
current-to-best1bin,Rosenbrock,2000,SMCO_BR,9,618155929.2741712,11
current-to-best1bin,Rosenbrock,2000,GA,10,378960173.9105427,11
current-to-best1bin,Rosenbrock,2000,DEoptim,11,298880966.55981404,11
current-to-best1bin,Rosenbrock,3000,GenSA,1,2429725419.0,11
current-to-best1bin,Rosenbrock,3000,SA,2,1590726046.5,11
current-to-best1bin,Rosenbrock,3000,PSO,3,1567742184.0,11
current-to-best1bin,Rosenbrock,3000,SMCO,4,1239722873.845387,11
current-to-best1bin,Rosenbrock,3000,SMCO_EVO,5,1239385157.2331452,11
current-to-best1bin,Rosenbrock,3000,SMCO_R_EVO,6,1110555709.568077,11
current-to-best1bin,Rosenbrock,3000,SMCO_R,7,1094303115.940483,11
current-to-best1bin,Rosenbrock,3000,SMCO_BR_EVO,8,928660317.1534901,11
current-to-best1bin,Rosenbrock,3000,SMCO_BR,9,859724697.6735848,11
current-to-best1bin,Rosenbrock,3000,GA,10,558462340.9012433,11
current-to-best1bin,Rosenbrock,3000,DEoptim,11,435025937.7010499,11
current-to-best1bin,Rosenbrock,4000,GenSA,1,3239806419.0,11
current-to-best1bin,Rosenbrock,4000,SA,2,2174326321.5,11
current-to-best1bin,Rosenbrock,4000,PSO,3,2080429884.0,11
current-to-best1bin,Rosenbrock,4000,SMCO_EVO,4,1601826824.5663753,11
current-to-best1bin,Rosenbrock,4000,SMCO,5,1601610810.9908462,11
current-to-best1bin,Rosenbrock,4000,SMCO_R_EVO,6,1433132239.4677372,11
current-to-best1bin,Rosenbrock,4000,SMCO_R,7,1399385030.0219135,11
current-to-best1bin,Rosenbrock,4000,SMCO_BR_EVO,8,1239822826.0694354,11
current-to-best1bin,Rosenbrock,4000,SMCO_BR,9,1091605069.4387069,11
current-to-best1bin,Rosenbrock,4000,GA,10,681387818.6390367,11
current-to-best1bin,Rosenbrock,4000,DEoptim,11,570759716.329524,11
current-to-best1bin,Rosenbrock,50,GenSA,1,39986469.0,18
current-to-best1bin,Rosenbrock,50,SPSA,2,33023281.5,18
current-to-best1bin,Rosenbrock,50,PSO,3,30841751.25,18
current-to-best1bin,Rosenbrock,50,BOBYQA,4,30632859.930696595,18
current-to-best1bin,Rosenbrock,50,optimLBFGS,5,29931543.0,18
current-to-best1bin,Rosenbrock,50,GD,6,29870788.5,18
current-to-best1bin,Rosenbrock,50,SMCO,7,28590556.089247294,18
current-to-best1bin,Rosenbrock,50,SMCO_EVO,8,28580313.287937693,18
current-to-best1bin,Rosenbrock,50,SMCO_R_EVO,9,27768828.65318396,18
current-to-best1bin,Rosenbrock,50,SMCO_R,10,27764812.00991679,18
current-to-best1bin,Rosenbrock,50,SA,11,27331490.25,18
current-to-best1bin,Rosenbrock,50,SignGD,12,27047836.990695994,18
current-to-best1bin,Rosenbrock,50,GA,13,26248513.511948694,18
current-to-best1bin,Rosenbrock,50,SMCO_BR,14,25826421.53841371,18
current-to-best1bin,Rosenbrock,50,SMCO_BR_EVO,15,25824113.641585406,18
current-to-best1bin,Rosenbrock,50,ADAM,16,23710820.008628886,18
current-to-best1bin,Rosenbrock,50,DEoptim,17,19070985.766802933,18
current-to-best1bin,Rosenbrock,50,optimNM,18,10613361.000867847,18
current-to-best1bin,Rosenbrock,500,GenSA,1,404522919.0,11
current-to-best1bin,Rosenbrock,500,PSO,2,275462037.0,11
current-to-best1bin,Rosenbrock,500,SA,3,269683542.0,11
current-to-best1bin,Rosenbrock,500,SMCO,4,243714058.24041504,11
current-to-best1bin,Rosenbrock,500,SMCO_EVO,5,243705721.84840137,11
current-to-best1bin,Rosenbrock,500,SMCO_R_EVO,6,227000486.48482817,11
current-to-best1bin,Rosenbrock,500,SMCO_R,7,226905423.5312902,11
current-to-best1bin,Rosenbrock,500,SMCO_BR_EVO,8,198440396.84318468,11
current-to-best1bin,Rosenbrock,500,SMCO_BR,9,194451615.14885086,11
current-to-best1bin,Rosenbrock,500,GA,10,148048142.29008248,11
current-to-best1bin,Rosenbrock,500,DEoptim,11,90626987.21461594,11
current-to-best1bin,Rosenbrock,5000,GenSA,1,4049887419.0,11
current-to-best1bin,Rosenbrock,5000,SA,2,2720911801.5,11
current-to-best1bin,Rosenbrock,5000,PSO,3,2607259441.5,11
current-to-best1bin,Rosenbrock,5000,SMCO,4,1953961917.8469486,11
current-to-best1bin,Rosenbrock,5000,SMCO_EVO,5,1953906656.3506606,11
current-to-best1bin,Rosenbrock,5000,SMCO_R_EVO,6,1767633840.916448,11
current-to-best1bin,Rosenbrock,5000,SMCO_R,7,1699574361.5793362,11
current-to-best1bin,Rosenbrock,5000,SMCO_BR_EVO,8,1529914988.3765254,11
current-to-best1bin,Rosenbrock,5000,SMCO_BR,9,1318276891.8457017,11
current-to-best1bin,Rosenbrock,5000,GA,10,863871393.4097354,11
current-to-best1bin,Rosenbrock,5000,DEoptim,11,703836218.4663241,11
current-to-best1bin,Zakharov,100,GD,1,4.064859420438224e+17,18
current-to-best1bin,Zakharov,100,SignGD,2,4.064859420438224e+17,18
current-to-best1bin,Zakharov,100,optimLBFGS,3,4.064859420438224e+17,18
current-to-best1bin,Zakharov,100,GenSA,4,4.064859420438224e+17,18
current-to-best1bin,Zakharov,100,SA,5,4.064859420438224e+17,18
current-to-best1bin,Zakharov,100,SMCO_EVO,6,3.73893546280408e+17,18
current-to-best1bin,Zakharov,100,BOBYQA,7,3.7367845082410195e+17,18
current-to-best1bin,Zakharov,100,SMCO,8,3.726719113127506e+17,18
current-to-best1bin,Zakharov,100,SMCO_R_EVO,9,3.519512055367801e+17,18
current-to-best1bin,Zakharov,100,SMCO_R,10,3.5073620183415974e+17,18
current-to-best1bin,Zakharov,100,GA,11,3.259341240180298e+17,18
current-to-best1bin,Zakharov,100,SMCO_BR_EVO,12,3.0432878251545683e+17,18
current-to-best1bin,Zakharov,100,SMCO_BR,13,3.007640369869114e+17,18
current-to-best1bin,Zakharov,100,DEoptim,14,1.564472855667245e+17,18
current-to-best1bin,Zakharov,100,PSO,15,1.3786539842246278e+17,18
current-to-best1bin,Zakharov,100,ADAM,16,8.880945320640266e+16,18
current-to-best1bin,Zakharov,100,SPSA,17,4.0491194738154456e+16,18
current-to-best1bin,Zakharov,100,optimNM,18,5127426016704594.0,18
current-to-best1bin,Zakharov,200,GD,1,1.020150500726003e+20,18
current-to-best1bin,Zakharov,200,optimLBFGS,2,1.020150500726003e+20,18
current-to-best1bin,Zakharov,200,SignGD,3,1.020150500726003e+20,18
current-to-best1bin,Zakharov,200,GenSA,4,1.020150500726003e+20,18
current-to-best1bin,Zakharov,200,SA,5,1.020150500726003e+20,18
current-to-best1bin,Zakharov,200,SMCO_EVO,6,8.92076331233532e+19,18
current-to-best1bin,Zakharov,200,SMCO,7,8.905104024024446e+19,18
current-to-best1bin,Zakharov,200,BOBYQA,8,8.530510366187115e+19,18
current-to-best1bin,Zakharov,200,SMCO_R_EVO,9,8.182450588926935e+19,18
current-to-best1bin,Zakharov,200,SMCO_R,10,8.126408086905997e+19,18
current-to-best1bin,Zakharov,200,GA,11,6.714015930255444e+19,18
current-to-best1bin,Zakharov,200,SMCO_BR_EVO,12,6.5618726300327985e+19,18
current-to-best1bin,Zakharov,200,SMCO_BR,13,6.463198018702149e+19,18
current-to-best1bin,Zakharov,200,ADAM,14,2.076356603334561e+19,18
current-to-best1bin,Zakharov,200,DEoptim,15,2.0586170592747446e+19,18
current-to-best1bin,Zakharov,200,PSO,16,1.881315786450292e+19,18
current-to-best1bin,Zakharov,200,SPSA,17,5.61846952147701e+18,18
current-to-best1bin,Zakharov,200,optimNM,18,8.155673609713709e+17,18
current-to-best1bin,Zakharov,50,GD,1,1651660441036249.5,18
current-to-best1bin,Zakharov,50,SignGD,2,1651660441036249.5,18
current-to-best1bin,Zakharov,50,optimLBFGS,3,1651660441036249.5,18
current-to-best1bin,Zakharov,50,GenSA,4,1651660441036249.5,18
current-to-best1bin,Zakharov,50,SA,5,1651660441036249.5,18
current-to-best1bin,Zakharov,50,SMCO_EVO,6,1547233201559311.5,18
current-to-best1bin,Zakharov,50,SMCO,7,1544460382804846.5,18
current-to-best1bin,Zakharov,50,GA,8,1512953031732195.8,18
current-to-best1bin,Zakharov,50,SMCO_R_EVO,9,1481998819953021.5,18
current-to-best1bin,Zakharov,50,SMCO_R,10,1472185536847872.8,18
current-to-best1bin,Zakharov,50,SMCO_BR_EVO,11,1321579327789853.5,18
current-to-best1bin,Zakharov,50,SMCO_BR,12,1302651618260598.5,18
current-to-best1bin,Zakharov,50,BOBYQA,13,1150165582894668.5,18
current-to-best1bin,Zakharov,50,DEoptim,14,1104786159318461.6,18
current-to-best1bin,Zakharov,50,PSO,15,853915058111519.9,18
current-to-best1bin,Zakharov,50,ADAM,16,398995567428997.3,18
current-to-best1bin,Zakharov,50,SPSA,17,371549039166977.9,18
current-to-best1bin,Zakharov,50,optimNM,18,32231142211511.2,18
current-to-best1bin,Zakharov,500,GenSA,1,1.538122607450211e+23,11
current-to-best1bin,Zakharov,500,SA,2,1.538122607450211e+23,11
current-to-best1bin,Zakharov,500,SMCO_EVO,3,1.2564853484884617e+23,11
current-to-best1bin,Zakharov,500,SMCO,4,1.2530257290868337e+23,11
current-to-best1bin,Zakharov,500,SMCO_R_EVO,5,1.098959045083418e+23,11
current-to-best1bin,Zakharov,500,SMCO_R,6,1.0966824087560668e+23,11
current-to-best1bin,Zakharov,500,SMCO_BR_EVO,7,8.054490557151366e+22,11
current-to-best1bin,Zakharov,500,SMCO_BR,8,7.947977905345289e+22,11
current-to-best1bin,Zakharov,500,GA,9,6.343866956064009e+22,11
current-to-best1bin,Zakharov,500,DEoptim,10,1.2943695526983188e+22,11
current-to-best1bin,Zakharov,500,PSO,11,1.2531567661324549e+22,11
rand1bin,Ackley,100,GenSA,1,22.28421293980727,18
rand1bin,Ackley,100,SMCO_BR_EVO,2,22.203860993847588,18
rand1bin,Ackley,100,SMCO_R_EVO,3,22.195775382492325,18
rand1bin,Ackley,100,SMCO_EVO,4,22.147884700290053,18
rand1bin,Ackley,100,SA,5,22.057599567521812,18
rand1bin,Ackley,100,SMCO_R,6,22.038464384055782,18
rand1bin,Ackley,100,SMCO_BR,7,22.034128689829082,18
rand1bin,Ackley,100,PSO,8,22.034127095732682,18
rand1bin,Ackley,100,optimLBFGS,9,21.99607926083114,18
rand1bin,Ackley,100,GD,10,21.996070927635813,18
rand1bin,Ackley,100,ADAM,11,21.995917549968397,18
rand1bin,Ackley,100,SignGD,12,21.9938398998415,18
rand1bin,Ackley,100,BOBYQA,13,21.967177999030817,18
rand1bin,Ackley,100,GA,14,21.747230058586418,18
rand1bin,Ackley,100,DEoptim,15,21.69894611390573,18
rand1bin,Ackley,100,optimNM,16,21.56106255398637,18
rand1bin,Ackley,100,SMCO,17,21.535213676492056,18
rand1bin,Ackley,100,SPSA,18,21.522155498683365,18
rand1bin,Ackley,1000,SMCO_BR_EVO,1,22.192979486877405,11
rand1bin,Ackley,1000,SMCO_R_EVO,2,22.178027911537946,11
rand1bin,Ackley,1000,GenSA,3,22.1311893631594,11
rand1bin,Ackley,1000,SMCO_EVO,4,22.11808487114355,11
rand1bin,Ackley,1000,SA,5,21.962780464187713,11
rand1bin,Ackley,1000,SMCO_R,6,21.949291370787886,11
rand1bin,Ackley,1000,SMCO_BR,7,21.941297712620617,11
rand1bin,Ackley,1000,PSO,8,21.78589313424506,11
rand1bin,Ackley,1000,GA,9,21.469110045827815,11
rand1bin,Ackley,1000,DEoptim,10,21.402380589659607,11
rand1bin,Ackley,1000,SMCO,11,21.356747941768013,11
rand1bin,Ackley,200,GenSA,1,22.24978917582616,18
rand1bin,Ackley,200,SMCO_BR_EVO,2,22.19753445515662,18
rand1bin,Ackley,200,SMCO_R_EVO,3,22.175408883473494,18
rand1bin,Ackley,200,SMCO_EVO,4,22.11989292319844,18
rand1bin,Ackley,200,SA,5,22.046525361820606,18
rand1bin,Ackley,200,optimLBFGS,6,21.985023213836577,18
rand1bin,Ackley,200,GD,7,21.98502133493387,18
rand1bin,Ackley,200,ADAM,8,21.984948895509298,18
rand1bin,Ackley,200,SignGD,9,21.98372281301656,18
rand1bin,Ackley,200,SMCO_BR,10,21.972329805821822,18
rand1bin,Ackley,200,SMCO_R,11,21.953281028416217,18
rand1bin,Ackley,200,PSO,12,21.952550274180496,18
rand1bin,Ackley,200,BOBYQA,13,21.814960401591946,18
rand1bin,Ackley,200,GA,14,21.65704026433761,18
rand1bin,Ackley,200,DEoptim,15,21.58458150439275,18
rand1bin,Ackley,200,SPSA,16,21.45946628326309,18
rand1bin,Ackley,200,optimNM,17,21.44036847462342,18
rand1bin,Ackley,200,SMCO,18,21.418222373910474,18
rand1bin,Ackley,2000,SMCO_BR_EVO,1,22.188212044925752,11
rand1bin,Ackley,2000,SMCO_R_EVO,2,22.177979438278655,11
rand1bin,Ackley,2000,SMCO_EVO,3,22.115831469475065,11
rand1bin,Ackley,2000,GenSA,4,21.940011709686967,11
rand1bin,Ackley,2000,SMCO_BR,5,21.921569244123116,11
rand1bin,Ackley,2000,SMCO_R,6,21.90054567102072,11
rand1bin,Ackley,2000,SA,7,21.892474502729865,11
rand1bin,Ackley,2000,PSO,8,21.77345900855943,11
rand1bin,Ackley,2000,GA,9,21.423978267424815,11
rand1bin,Ackley,2000,SMCO,10,21.412231167680464,11
rand1bin,Ackley,2000,DEoptim,11,21.363056928357512,11
rand1bin,Ackley,3000,SMCO_BR_EVO,1,22.177831256865552,11
rand1bin,Ackley,3000,SMCO_R_EVO,2,22.176596880481366,11
rand1bin,Ackley,3000,SMCO_EVO,3,22.086193578036344,11
rand1bin,Ackley,3000,SMCO_BR,4,21.90992625267647,11
rand1bin,Ackley,3000,GenSA,5,21.905400336903423,11
rand1bin,Ackley,3000,SA,6,21.864929046117897,11
rand1bin,Ackley,3000,PSO,7,21.74146523673044,11
rand1bin,Ackley,3000,SMCO_R,8,21.563667434577347,11
rand1bin,Ackley,3000,SMCO,9,21.532214189963604,11
rand1bin,Ackley,3000,GA,10,21.404660691573028,11
rand1bin,Ackley,3000,DEoptim,11,21.34290122913012,11
rand1bin,Ackley,4000,SMCO_BR_EVO,1,22.181003810305604,11
rand1bin,Ackley,4000,SMCO_R_EVO,2,22.14593543425402,11
rand1bin,Ackley,4000,SMCO_EVO,3,22.105049083661097,11
rand1bin,Ackley,4000,SMCO_BR,4,21.90941466516003,11
rand1bin,Ackley,4000,GenSA,5,21.864770869740198,11
rand1bin,Ackley,4000,SA,6,21.842683492138292,11
rand1bin,Ackley,4000,PSO,7,21.711805007306616,11
rand1bin,Ackley,4000,SMCO_R,8,21.696596470859426,11
rand1bin,Ackley,4000,SMCO,9,21.664995317854874,11
rand1bin,Ackley,4000,GA,10,21.397228574401577,11
rand1bin,Ackley,4000,DEoptim,11,21.34122138647738,11
rand1bin,Ackley,50,GenSA,1,22.29973316565109,18
rand1bin,Ackley,50,SMCO_BR_EVO,2,22.21172599155435,18
rand1bin,Ackley,50,SMCO_R_EVO,3,22.200242013243386,18
rand1bin,Ackley,50,SMCO_EVO,4,22.161752258880856,18
rand1bin,Ackley,50,PSO,5,22.083613893804547,18
rand1bin,Ackley,50,SMCO_R,6,22.073093951668508,18
rand1bin,Ackley,50,SMCO_BR,7,22.06999457051177,18
rand1bin,Ackley,50,SA,8,22.06548526711626,18
rand1bin,Ackley,50,ADAM,9,22.016121221635128,18
rand1bin,Ackley,50,GD,10,22.016107988046617,18
rand1bin,Ackley,50,optimLBFGS,11,22.015419090037362,18
rand1bin,Ackley,50,SignGD,12,22.01465884255967,18
rand1bin,Ackley,50,BOBYQA,13,22.012311057872928,18
rand1bin,Ackley,50,GA,14,21.873338174265168,18
rand1bin,Ackley,50,optimNM,15,21.83530948980501,18
rand1bin,Ackley,50,DEoptim,16,21.830100224256995,18
rand1bin,Ackley,50,SPSA,17,21.673553842872963,18
rand1bin,Ackley,50,SMCO,18,21.6369962777482,18
rand1bin,Ackley,500,SMCO_BR_EVO,1,22.184153270084725,11
rand1bin,Ackley,500,SMCO_R_EVO,2,22.16470133872907,11
rand1bin,Ackley,500,GenSA,3,22.164634579124705,11
rand1bin,Ackley,500,SMCO_EVO,4,22.1089496723529,11
rand1bin,Ackley,500,SA,5,22.03743132546698,11
rand1bin,Ackley,500,SMCO_BR,6,21.947773314504367,11
rand1bin,Ackley,500,SMCO_R,7,21.94761009790387,11
rand1bin,Ackley,500,PSO,8,21.873543919805268,11
rand1bin,Ackley,500,GA,9,21.534768239986803,11
rand1bin,Ackley,500,DEoptim,10,21.47007228392053,11
rand1bin,Ackley,500,SMCO,11,21.367733334983292,11
rand1bin,Ackley,5000,SMCO_BR_EVO,1,22.184909932388898,11
rand1bin,Ackley,5000,SMCO_R_EVO,2,22.152934041512637,11
rand1bin,Ackley,5000,SMCO_EVO,3,22.11147899382847,11
rand1bin,Ackley,5000,SMCO_BR,4,21.912597619812423,11
rand1bin,Ackley,5000,GenSA,5,21.73148729514309,11
rand1bin,Ackley,5000,SMCO_R,6,21.72570270016472,11
rand1bin,Ackley,5000,PSO,7,21.721434902688344,11
rand1bin,Ackley,5000,SMCO,8,21.697044955860562,11
rand1bin,Ackley,5000,SA,9,21.665474326389205,11
rand1bin,Ackley,5000,GA,10,21.385606465715362,11
rand1bin,Ackley,5000,DEoptim,11,21.328332378863344,11
rand1bin,Griewank,100,BOBYQA,1,9001.000000000051,18
rand1bin,Griewank,100,GenSA,2,9001.0,18
rand1bin,Griewank,100,PSO,3,9001.0,18
rand1bin,Griewank,100,SA,4,9001.0,18
rand1bin,Griewank,100,SMCO_EVO,5,8741.118463550123,18
rand1bin,Griewank,100,SMCO,6,8740.096300027286,18
rand1bin,Griewank,100,SMCO_R_EVO,7,8568.841352200292,18
rand1bin,Griewank,100,SMCO_R,8,8565.920689918474,18
rand1bin,Griewank,100,SMCO_BR_EVO,9,8149.343281343913,18
rand1bin,Griewank,100,SMCO_BR,10,8146.543018494601,18
rand1bin,Griewank,100,GA,11,7833.490229109933,18
rand1bin,Griewank,100,optimLBFGS,12,6051.517985300458,18
rand1bin,Griewank,100,DEoptim,13,4549.277577784492,18
rand1bin,Griewank,100,GD,14,4318.531612684141,18
rand1bin,Griewank,100,SignGD,15,3641.5841157428863,18
rand1bin,Griewank,100,ADAM,16,3464.147045545212,18
rand1bin,Griewank,100,optimNM,17,3455.17997108155,18
rand1bin,Griewank,100,SPSA,18,3418.8544324324453,18
rand1bin,Griewank,200,BOBYQA,1,18001.000000000222,18
rand1bin,Griewank,200,GenSA,2,18001.0,18
rand1bin,Griewank,200,PSO,3,18001.0,18
rand1bin,Griewank,200,SA,4,18001.0,18
rand1bin,Griewank,200,SMCO,5,17226.59242376168,18
rand1bin,Griewank,200,SMCO_EVO,6,17224.570127769693,18
rand1bin,Griewank,200,SMCO_R,7,16732.05754060517,18
rand1bin,Griewank,200,SMCO_R_EVO,8,16723.670490141812,18
rand1bin,Griewank,200,SMCO_BR,9,15582.821648537065,18
rand1bin,Griewank,200,SMCO_BR_EVO,10,15579.653692324451,18
rand1bin,Griewank,200,GA,11,13845.086614735043,18
rand1bin,Griewank,200,GD,12,8478.375474099297,18
rand1bin,Griewank,200,optimLBFGS,13,8309.999512656617,18
rand1bin,Griewank,200,DEoptim,14,7992.158239639424,18
rand1bin,Griewank,200,SignGD,15,7180.128094227461,18
rand1bin,Griewank,200,ADAM,16,6823.042271976459,18
rand1bin,Griewank,200,optimNM,17,6748.127292238173,18
rand1bin,Griewank,200,SPSA,18,6734.352114533676,18
rand1bin,Griewank,50,BOBYQA,1,4501.000000000015,18
rand1bin,Griewank,50,GenSA,2,4501.0,18
rand1bin,Griewank,50,optimLBFGS,3,4501.0,18
rand1bin,Griewank,50,PSO,4,4501.0,18
rand1bin,Griewank,50,SA,5,4501.0,18
rand1bin,Griewank,50,SMCO,6,4400.892005055723,18
rand1bin,Griewank,50,SMCO_EVO,7,4400.659078960011,18
rand1bin,Griewank,50,SMCO_R,8,4332.107673411131,18
rand1bin,Griewank,50,SMCO_R_EVO,9,4331.198511290238,18
rand1bin,Griewank,50,GA,10,4252.25924766195,18
rand1bin,Griewank,50,SMCO_BR,11,4161.670565996321,18
rand1bin,Griewank,50,SMCO_BR_EVO,12,4160.226366534247,18
rand1bin,Griewank,50,DEoptim,13,2632.1532453328723,18
rand1bin,Griewank,50,GD,14,2250.8181772810317,18
rand1bin,Griewank,50,SignGD,15,1903.0286013502305,18
rand1bin,Griewank,50,optimNM,16,1893.4620049564303,18
rand1bin,Griewank,50,ADAM,17,1812.4027648920778,18
rand1bin,Griewank,50,SPSA,18,1789.1798974678936,18
rand1bin,Rastrigin,100,GenSA,1,4035.329019382616,18
rand1bin,Rastrigin,100,SA,2,4034.390922782761,18
rand1bin,Rastrigin,100,SMCO_R_EVO,3,3269.6091494755433,18
rand1bin,Rastrigin,100,SMCO_R,4,3268.9392456568066,18
rand1bin,Rastrigin,100,SMCO,5,3268.5282256722076,18
rand1bin,Rastrigin,100,SMCO_EVO,6,3261.5339802891676,18
rand1bin,Rastrigin,100,SMCO_BR_EVO,7,3261.50566114854,18
rand1bin,Rastrigin,100,SMCO_BR,8,3259.31062261035,18
rand1bin,Rastrigin,100,SPSA,9,3171.268158473069,18
rand1bin,Rastrigin,100,PSO,10,2980.090458833662,18
rand1bin,Rastrigin,100,ADAM,11,2957.4168410296193,18
rand1bin,Rastrigin,100,SignGD,12,2949.962384618055,18
rand1bin,Rastrigin,100,GA,13,2944.8415643089775,18
rand1bin,Rastrigin,100,GD,14,2902.6926104235413,18
rand1bin,Rastrigin,100,optimLBFGS,15,2896.345516551151,18
rand1bin,Rastrigin,100,BOBYQA,16,2883.366582842886,18
rand1bin,Rastrigin,100,DEoptim,17,2384.787204249496,18
rand1bin,Rastrigin,100,optimNM,18,2115.5027764413167,18
rand1bin,Rastrigin,1000,SA,1,40353.2901937765,11
rand1bin,Rastrigin,1000,GenSA,2,40353.29019371744,11
rand1bin,Rastrigin,1000,PSO,3,29165.33059818275,11
rand1bin,Rastrigin,1000,SMCO_R_EVO,4,29138.03689959966,11
rand1bin,Rastrigin,1000,SMCO_R,5,29138.032302071668,11
rand1bin,Rastrigin,1000,SMCO_BR,6,29126.310254371823,11
rand1bin,Rastrigin,1000,SMCO_BR_EVO,7,29126.299182316616,11
rand1bin,Rastrigin,1000,SMCO_EVO,8,29110.28655616283,11
rand1bin,Rastrigin,1000,SMCO,9,29109.966169755517,11
rand1bin,Rastrigin,1000,GA,10,21059.0835568463,11
rand1bin,Rastrigin,1000,DEoptim,11,19911.698094201394,11
rand1bin,Rastrigin,200,SA,1,8070.6580387674785,18
rand1bin,Rastrigin,200,GenSA,2,8070.658038767295,18
rand1bin,Rastrigin,200,SPSA,3,6811.7821526910075,18
rand1bin,Rastrigin,200,SMCO_R_EVO,4,6344.20440790264,18
rand1bin,Rastrigin,200,SMCO_R,5,6344.19993499377,18
rand1bin,Rastrigin,200,SMCO,6,6337.698098507451,18
rand1bin,Rastrigin,200,SMCO_EVO,7,6337.617591544434,18
rand1bin,Rastrigin,200,SMCO_BR_EVO,8,6337.263046792132,18
rand1bin,Rastrigin,200,SMCO_BR,9,6336.63125564698,18
rand1bin,Rastrigin,200,PSO,10,5904.816257447588,18
rand1bin,Rastrigin,200,ADAM,11,5857.175238431583,18
rand1bin,Rastrigin,200,SignGD,12,5835.869471709941,18
rand1bin,Rastrigin,200,optimLBFGS,13,5798.86926139219,18
rand1bin,Rastrigin,200,GD,14,5797.965839814179,18
rand1bin,Rastrigin,200,GA,15,5213.827908513442,18
rand1bin,Rastrigin,200,BOBYQA,16,5187.145941576514,18
rand1bin,Rastrigin,200,DEoptim,17,4431.440527515092,18
rand1bin,Rastrigin,200,optimNM,18,4057.7705127035515,18
rand1bin,Rastrigin,2000,GenSA,1,80706.5803872955,11
rand1bin,Rastrigin,2000,PSO,2,58152.53797892792,11
rand1bin,Rastrigin,2000,SMCO_R_EVO,3,57944.88808556363,11
rand1bin,Rastrigin,2000,SMCO_R,4,57929.57599256033,11
rand1bin,Rastrigin,2000,SMCO_BR_EVO,5,57914.65963310521,11
rand1bin,Rastrigin,2000,SMCO_BR,6,57911.78566871155,11
rand1bin,Rastrigin,2000,SMCO_EVO,7,57883.78753974486,11
rand1bin,Rastrigin,2000,SMCO,8,57881.35493030282,11
rand1bin,Rastrigin,2000,SA,9,57849.4274515718,11
rand1bin,Rastrigin,2000,GA,10,39985.96662560166,11
rand1bin,Rastrigin,2000,DEoptim,11,39049.42474348234,11
rand1bin,Rastrigin,3000,GenSA,1,121059.87040453288,11
rand1bin,Rastrigin,3000,PSO,2,87035.34159179099,11
rand1bin,Rastrigin,3000,SA,3,86781.56655992431,11
rand1bin,Rastrigin,3000,SMCO_R_EVO,4,86094.04443348976,11
rand1bin,Rastrigin,3000,SMCO_R,5,86068.11548491748,11
rand1bin,Rastrigin,3000,SMCO_BR_EVO,6,86030.44584423266,11
rand1bin,Rastrigin,3000,SMCO_EVO,7,86027.41694922576,11
rand1bin,Rastrigin,3000,SMCO_BR,8,86027.36301720096,11
rand1bin,Rastrigin,3000,SMCO,9,86021.13959544411,11
rand1bin,Rastrigin,3000,GA,10,59470.21118374476,11
rand1bin,Rastrigin,3000,DEoptim,11,57968.501820506805,11
rand1bin,Rastrigin,4000,GenSA,1,161412.67179774528,11
rand1bin,Rastrigin,4000,PSO,2,115988.19110691891,11
rand1bin,Rastrigin,4000,SA,3,115692.09726627979,11
rand1bin,Rastrigin,4000,SMCO_R_EVO,4,114388.86054100702,11
rand1bin,Rastrigin,4000,SMCO_R,5,114374.76422763668,11
rand1bin,Rastrigin,4000,SMCO_EVO,6,114316.99141115976,11
rand1bin,Rastrigin,4000,SMCO_BR_EVO,7,114315.02117795529,11
rand1bin,Rastrigin,4000,SMCO_BR,8,114314.06385418148,11
rand1bin,Rastrigin,4000,SMCO,9,114310.4567734591,11
rand1bin,Rastrigin,4000,DEoptim,10,77000.13010232343,11
rand1bin,Rastrigin,4000,GA,11,76768.81248488357,11
rand1bin,Rastrigin,50,GenSA,1,2017.6645096911584,18
rand1bin,Rastrigin,50,SA,2,2016.6594088317984,18
rand1bin,Rastrigin,50,SMCO_BR,3,1713.6892572955312,18
rand1bin,Rastrigin,50,SMCO_EVO,4,1713.4717252458795,18
rand1bin,Rastrigin,50,SMCO_BR_EVO,5,1713.1417710463134,18
rand1bin,Rastrigin,50,SMCO_R_EVO,6,1712.2016359836718,18
rand1bin,Rastrigin,50,SMCO,7,1711.627471922306,18
rand1bin,Rastrigin,50,SMCO_R,8,1711.4007428417153,18
rand1bin,Rastrigin,50,GA,9,1677.507048041698,18
rand1bin,Rastrigin,50,PSO,10,1513.6642874508077,18
rand1bin,Rastrigin,50,SPSA,11,1508.8629762996293,18
rand1bin,Rastrigin,50,ADAM,12,1497.5999018325197,18
rand1bin,Rastrigin,50,SignGD,13,1495.1169950216295,18
rand1bin,Rastrigin,50,BOBYQA,14,1488.1734706406592,18
rand1bin,Rastrigin,50,GD,15,1457.8813857491364,18
rand1bin,Rastrigin,50,optimLBFGS,16,1451.9611968788504,18
rand1bin,Rastrigin,50,DEoptim,17,1319.7630795275386,18
rand1bin,Rastrigin,50,optimNM,18,1237.6187289093946,18
rand1bin,Rastrigin,500,SA,1,20176.645096911565,11
