label,name,dim,maximize,repetitions,iter_max,n_starts,seed,evolution_strategy,best_opt,algo,time_avg,rMSE,AE50,AE95,AE99,fopt_mean,fopt_sd
Mishra6_2d,Mishra6,2,False,20,300,10,20262228,current-to-best1bin,-3.962707773973361,SMCO_BR,0.12613217725011056,0.09562509591203237,0.0002140074544410009,0.11524804474350603,0.3099539466854548,-3.912628337389383,0.08357920290054971
Mishra6_2d,Mishra6,2,False,20,300,10,20262228,current-to-best1bin,-3.962707773973361,SMCO_BR_EVO,0.12914656045322773,0.08769992775172307,4.4277944932780144e-07,0.11524520612598217,0.30995334916843303,-3.9271056467612957,0.08223052234985402
Mishra6_2d,Mishra6,2,False,20,300,10,20262228,current-to-best1bin,-3.962707773973361,SMCO_EVO,0.12689148935023695,0.0913611943810833,2.231364777993683e-05,0.11524881317865723,0.3099540736849763,-3.9205800705067353,0.08317466997619317
Mishra6_2d,Mishra6,2,False,20,300,10,20262228,current-to-best1bin,-3.962707773973361,SMCO_R,0.12328355754725635,0.09492786515021048,0.002751099032086479,0.11524545441760575,0.3099534042192552,-3.912951264373439,0.08294315957588716
Mishra6_2d,Mishra6,2,False,20,300,10,20262228,current-to-best1bin,-3.962707773973361,SMCO_R_EVO,0.1268194240430603,0.09342932611840118,3.211132528768701e-07,0.11524548496695902,0.30995341651278463,-3.920360392335378,0.08544458498037802
NegativeSquaredNorm_10d,NegativeSquaredNorm,10,True,20,300,10,20260628,current-to-best1bin,-4.0373592735600385e-07,SMCO,0.30828311754739846,1.3908809213111448e-05,1.2770930157543766e-05,1.8963243899418794e-05,1.9552146788266426e-05,-1.3879409908888125e-05,3.5334766642846685e-06
NegativeSquaredNorm_10d,NegativeSquaredNorm,10,True,20,300,10,20260628,current-to-best1bin,-4.0373592735600385e-07,SMCO_BR,0.31580593021644743,9.62032353290124e-07,9.668199088569627e-07,1.3329767879133846e-06,1.344864248877488e-06,-1.3012107131092039e-06,3.554763412279677e-07
NegativeSquaredNorm_10d,NegativeSquaredNorm,10,True,20,300,10,20260628,current-to-best1bin,-4.0373592735600385e-07,SMCO_BR_EVO,0.316825567552587,9.001149905822995e-07,8.587434693751666e-07,1.1783062249556316e-06,1.294112006863316e-06,-1.2785889915195096e-06,2.1725345953201614e-07
NegativeSquaredNorm_10d,NegativeSquaredNorm,10,True,20,300,10,20260628,current-to-best1bin,-4.0373592735600385e-07,SMCO_EVO,0.3115926735423272,1.3055785001795261e-05,1.3510750690547228e-05,1.6240551447839358e-05,1.624894091732138e-05,-1.3205130061871495e-05,2.6313555093774525e-06
NegativeSquaredNorm_10d,NegativeSquaredNorm,10,True,20,300,10,20260628,current-to-best1bin,-4.0373592735600385e-07,SMCO_R,0.31224884824187027,8.259661159585616e-07,8.169396758297433e-07,1.18096639231991e-06,1.2576958581683269e-06,-1.1641967177891593e-06,3.3073985790306547e-07
NegativeSquaredNorm_10d,NegativeSquaredNorm,10,True,20,300,10,20260628,current-to-best1bin,-4.0373592735600385e-07,SMCO_R_EVO,0.3148280162975425,9.722641025469192e-07,9.543258443442813e-07,1.2638911173875046e-06,1.2951819734784015e-06,-1.3469424959727096e-06,2.42050134040702e-07
Qing_10d,Qing,10,False,20,300,10,20261328,current-to-best1bin,2.2718814829141727,SMCO,0.671373989796848,57.16015960302853,49.6365103580862,91.86497412290687,99.31046581123576,56.387585944634836,18.883977515215328
Qing_10d,Qing,10,False,20,300,10,20261328,current-to-best1bin,2.2718814829141727,SMCO_BR,0.6570185369433602,3.7703840811172253,3.6222026607812983,5.69491474843078,6.640316339415033,5.700587202687324,1.6091099881732753
Qing_10d,Qing,10,False,20,300,10,20261328,current-to-best1bin,2.2718814829141727,SMCO_BR_EVO,0.6764358392450959,3.572684296628124,3.3786362196439708,5.447972864918866,5.461342746970598,5.598512360013424,1.3367675430337498
Qing_10d,Qing,10,False,20,300,10,20261328,current-to-best1bin,2.2718814829141727,SMCO_EVO,0.6771691256057238,62.07801518907676,58.2163302640012,95.76767971477221,97.59524067360573,61.81332345485639,18.020358595564048
