strategy,dim_groups,algo,func,dim,rep,fopt,time,iterations,seed
best1bin,1,SMCO_BR_EVO,Rosenbrock,1000,3,378846621.4356098,302.56427183607593,182,1782911400
best1bin,4,SMCO_R_EVO,Ackley,1000,4,22.1431344733876,1445.0426370420028,332,961780609
best1bin,8,SMCO_EVO,Rosenbrock,1000,2,465509999.42544806,424.46692636283115,332,1350984772
best1bin,4,SMCO_EVO,Rosenbrock,1000,1,463276724.8923862,689.7680838480592,332,543623709
best1bin,4,SMCO_EVO,Ackley,1000,4,22.094738901689407,1474.1265226860996,332,961780609
best1bin,1,SMCO_EVO,Rosenbrock,1000,3,466053984.8107496,391.2929214069154,332,1782911400
best1bin,4,SMCO_BR_EVO,Rosenbrock,1000,1,354152818.6146903,729.8958236731123,182,543623709
best1bin,8,SMCO_R_EVO,Rosenbrock,1000,1,422764126.8176087,707.1752673559822,332,543623709
best1bin,2,SMCO_R_EVO,Rosenbrock,1000,2,426769462.1494323,616.2810046919622,332,1350984772
best1bin,1,SMCO_R_EVO,Rosenbrock,1000,3,424199467.51764107,392.8335945128929,332,1782911400
best1bin,4,SMCO_EVO,Rosenbrock,1000,2,465688984.9756605,631.5815134830773,332,1350984772
best1bin,2,SMCO_EVO,Rosenbrock,1000,2,465575071.95205766,678.7863804770168,332,1350984772
best1bin,8,SMCO_R_EVO,Rosenbrock,1000,3,424432074.44094956,309.7164687188342,332,1782911400
best1bin,4,SMCO_BR_EVO,Ackley,1000,4,22.147530016878076,1552.971129332902,182,961780609
best1bin,8,SMCO_R_EVO,Rosenbrock,1000,2,426832239.54080236,551.6866747068707,332,1350984772
best1bin,8,SMCO_EVO,Ackley,1000,4,22.08762194562342,1572.274624585174,332,961780609
best1bin,8,SMCO_BR_EVO,Rosenbrock,1000,2,361427884.6792352,546.139920958085,182,1350984772
best1bin,4,SMCO_BR_EVO,Rosenbrock,1000,3,357486588.9178908,380.1000495660119,182,1782911400
best1bin,8,SMCO_EVO,Rosenbrock,1000,3,466106731.2120763,364.0613417730201,332,1782911400
best1bin,1,SMCO_EVO,Rosenbrock,1000,4,462691309.95600665,348.4000581819564,332,547454240
best1bin,4,SMCO_EVO,Rosenbrock,1000,3,466042135.13501275,439.34961309004575,332,1782911400
best1bin,2,SMCO_BR_EVO,Rosenbrock,1000,3,358768624.4968327,454.0956894119736,182,1782911400
best1bin,4,SMCO_R_EVO,Rosenbrock,1000,3,424384171.3403681,430.79056039103307,332,1782911400
best1bin,2,SMCO_EVO,Rosenbrock,1000,3,466078854.82357395,500.7070206820499,332,1782911400
best1bin,2,SMCO_R_EVO,Rosenbrock,1000,4,419107161.1134637,344.33669482683763,332,547454240
best1bin,2,SMCO_R_EVO,Rosenbrock,1000,3,431457694.7482158,493.41176656098105,332,1782911400
best1bin,1,SMCO_R_EVO,Rosenbrock,1000,4,419340175.4046833,379.69193246983923,332,547454240
best1bin,1,SMCO_BR_EVO,Rosenbrock,1000,4,361774815.0701089,385.76042587216944,182,547454240
best1bin,2,SMCO_BR_EVO,Rosenbrock,1000,4,359825147.023581,368.57671792106703,182,547454240
best1bin,8,SMCO_BR_EVO,Rosenbrock,1000,3,375308640.8535112,417.5925008209888,182,1782911400
best1bin,4,SMCO_BR_EVO,Rosenbrock,1000,4,356247072.6201648,324.4717269220855,182,547454240
best1bin,2,SMCO_EVO,Rosenbrock,1000,4,462784081.57209134,409.2237264239229,332,547454240
best1bin,8,SMCO_R_EVO,Rosenbrock,1000,4,419201710.75005305,306.95978531613946,332,547454240
best1bin,4,SMCO_EVO,Rosenbrock,1000,4,462723114.718868,355.5444857541006,332,547454240
best1bin,8,SMCO_EVO,Rosenbrock,1000,4,462742032.8451756,333.92836893582717,332,547454240
best1bin,4,SMCO_R_EVO,Rosenbrock,1000,4,419322600.6222197,353.71900993888266,332,547454240
best1bin,8,SMCO_BR_EVO,Rosenbrock,1000,4,354896192.37025976,343.21223175292835,182,547454240
best1bin,8,SMCO_EVO,Rastrigin,3000,1,86021.916922948,8784.72051121085,355,886357985
best1bin,2,SMCO_R_EVO,Rastrigin,3000,1,86078.29137857154,9085.39224108588,355,886357985
best1bin,1,SMCO_R_EVO,Rastrigin,3000,1,86080.22587199595,9286.647520243889,355,886357985
best1bin,8,SMCO_EVO,Rastrigin,3000,0,86029.11559870395,9698.137986538932,355,631936983
best1bin,4,SMCO_BR_EVO,Rastrigin,3000,1,86011.67475088486,9755.569869142957,205,886357985
best1bin,2,SMCO_EVO,Rastrigin,3000,1,86019.83136111434,9760.564813170116,355,886357985
best1bin,1,SMCO_BR_EVO,Rastrigin,3000,1,86015.80554628166,9868.5921747291,205,886357985
best1bin,8,SMCO_R_EVO,Rastrigin,3000,1,86087.07836251108,9997.058989559067,355,886357985
best1bin,4,SMCO_R_EVO,Rastrigin,3000,1,86078.70256529322,10000.714308442082,355,886357985
best1bin,2,SMCO_EVO,Rastrigin,3000,0,86033.20124884848,10015.23779597599,355,631936983
best1bin,2,SMCO_R_EVO,Rastrigin,3000,0,86106.45464264325,10115.807415550109,355,631936983
best1bin,2,SMCO_BR_EVO,Rastrigin,3000,0,86051.15622760807,10508.964705179213,205,631936983
best1bin,1,SMCO_R_EVO,Rastrigin,3000,0,86108.88532335585,10669.475010954076,355,631936983
best1bin,1,SMCO_EVO,Rastrigin,3000,1,86018.07947014862,10723.668824742083,355,886357985
best1bin,4,SMCO_R_EVO,Rastrigin,3000,0,86098.53786469357,10779.85333467205,355,631936983
best1bin,8,SMCO_BR_EVO,Rastrigin,3000,1,86017.05158580818,10789.771070836112,205,886357985
best1bin,4,SMCO_BR_EVO,Rastrigin,3000,0,86049.24399233758,10837.18783948198,205,631936983
best1bin,1,SMCO_EVO,Rastrigin,3000,0,86038.20088029116,10898.077489774907,355,631936983
best1bin,1,SMCO_BR_EVO,Rastrigin,3000,0,86047.48622959532,10988.644579450833,205,631936983
best1bin,2,SMCO_BR_EVO,Rastrigin,3000,1,86007.64336914624,11054.49239705503,205,886357985
best1bin,4,SMCO_EVO,Rastrigin,3000,1,86017.00212183293,11181.361718219006,355,886357985
best1bin,4,SMCO_EVO,Rastrigin,3000,0,86037.49291850955,11243.221861137077,355,631936983
best1bin,8,SMCO_BR_EVO,Rastrigin,3000,0,86045.37994097188,11475.413898991887,205,631936983
best1bin,8,SMCO_R_EVO,Rastrigin,3000,0,86103.29579600255,11601.393028861843,355,631936983
best1bin,8,SMCO_BR_EVO,Ackley,3000,0,22.146726981328158,12659.822760712821,205,1182358643
best1bin,1,SMCO_EVO,Ackley,3000,0,22.066712403555538,12813.590950793121,355,1182358643
best1bin,4,SMCO_BR_EVO,Ackley,3000,0,22.148754616339097,13265.204015265917,205,1182358643
best1bin,1,SMCO_R_EVO,Rosenbrock,3000,0,1121575682.57332,3395.4158749300987,355,832555659
best1bin,1,SMCO_R_EVO,Ackley,3000,0,22.15635500695755,13420.885997806909,355,1182358643
best1bin,4,SMCO_R_EVO,Ackley,3000,0,22.15023079427133,13599.878169712843,355,1182358643
best1bin,4,SMCO_R_EVO,Rosenbrock,3000,0,1101429584.9581687,2963.9552400070243,355,832555659
best1bin,2,SMCO_BR_EVO,Ackley,3000,0,22.153883837139965,13811.684424018022,205,1182358643
best1bin,8,SMCO_EVO,Rosenbrock,3000,0,1238646686.730957,3041.633849690901,355,832555659
best1bin,1,SMCO_EVO,Rosenbrock,3000,0,1238400399.4414124,3946.42150490894,355,832555659
best1bin,1,SMCO_BR_EVO,Rosenbrock,3000,0,962224552.3975552,3944.001874884125,205,832555659
best1bin,2,SMCO_R_EVO,Rosenbrock,3000,0,1148892663.4245977,3423.355020137038,355,832555659
best1bin,1,SMCO_R_EVO,Ackley,3000,1,22.15546907712897,14192.868479683995,355,1229620669
best1bin,2,SMCO_BR_EVO,Rosenbrock,3000,0,979859660.2633533,3502.2171551121864,205,832555659
best1bin,1,SMCO_BR_EVO,Ackley,3000,1,22.179203260786245,14293.851154551143,205,1229620669
best1bin,8,SMCO_EVO,Ackley,3000,0,22.03614179781646,14302.320515443105,355,1182358643
best1bin,2,SMCO_EVO,Ackley,3000,0,22.053267155184734,14316.989129497902,355,1182358643
best1bin,1,SMCO_EVO,Rosenbrock,3000,1,1240369915.0248778,3257.3225083148573,355,229981575
best1bin,2,SMCO_EVO,Rosenbrock,3000,0,1238677190.7981339,3935.153355441056,355,832555659
best1bin,1,SMCO_EVO,Ackley,3000,1,22.093078188246515,14455.941373561975,355,1229620669
best1bin,8,SMCO_R_EVO,Ackley,3000,0,22.144145999061884,14483.094269093126,355,1182358643
best1bin,8,SMCO_R_EVO,Rosenbrock,3000,0,1103892845.8296034,3511.5699112499133,355,832555659
best1bin,4,SMCO_BR_EVO,Rosenbrock,3000,0,950024792.0694892,3685.169815731002,205,832555659
