source,pair,func,dim,rep,base_algo,evo_algo,base_fopt,evo_fopt,winner,rel_improvement_pct,base_time,evo_time,time_ratio
highdim-comparison-2026-05-31,SMCO_R_vs_SMCO_R_EVO,DixonPrice,50,21,SMCO_R,SMCO_R_EVO,48617140.61622652,48277499.08202143,base,-0.6986045042964278,3.0908943039830774,3.8155735599575564,1.2344561750431329
highdim-comparison-2026-05-31,SMCO_R_vs_SMCO_R_EVO,DixonPrice,50,22,SMCO_R,SMCO_R_EVO,48952435.23019448,48784483.79055517,base,-0.34309108188291515,3.856006108922884,3.82312091300264,0.9914716950670418
highdim-comparison-2026-05-31,SMCO_R_vs_SMCO_R_EVO,DixonPrice,50,23,SMCO_R,SMCO_R_EVO,48602148.737697594,48562838.81096846,base,-0.08088104692919679,3.8728508659405634,3.559759541065432,0.9191574022050307
highdim-comparison-2026-05-31,SMCO_R_vs_SMCO_R_EVO,DixonPrice,50,24,SMCO_R,SMCO_R_EVO,47828323.25426235,47658808.482875705,base,-0.35442340406850653,3.9685990299331024,3.9163481489522383,0.9868339228562113
highdim-comparison-2026-05-31,SMCO_R_vs_SMCO_R_EVO,DixonPrice,50,25,SMCO_R,SMCO_R_EVO,48759606.910662554,48636027.09252784,base,-0.2534471173263165,3.8382258350029588,3.8397296890616417,1.0003918096858628
highdim-comparison-2026-05-31,SMCO_R_vs_SMCO_R_EVO,DixonPrice,50,26,SMCO_R,SMCO_R_EVO,48269569.179456964,48254142.88157028,base,-0.03195864008922999,3.924364155041985,3.906766982981935,0.9955159176455525
highdim-comparison-2026-05-31,SMCO_R_vs_SMCO_R_EVO,DixonPrice,50,27,SMCO_R,SMCO_R_EVO,48449808.19451477,48622787.39960684,evo,0.35702763651323655,3.2587919629877433,3.65055487700738,1.1202172211264627
highdim-comparison-2026-05-31,SMCO_R_vs_SMCO_R_EVO,DixonPrice,50,28,SMCO_R,SMCO_R_EVO,48231444.32263997,48169472.51166204,base,-0.12848839973228543,3.833222812972963,3.753995240898803,0.9793313418134667
highdim-comparison-2026-05-31,SMCO_R_vs_SMCO_R_EVO,DixonPrice,50,29,SMCO_R,SMCO_R_EVO,48760616.03991644,48805085.11971267,evo,0.09119876533107986,3.0101326960138977,3.564817839069292,1.1842726547537004
highdim-comparison-2026-05-31,SMCO_R_vs_SMCO_R_EVO,DixonPrice,100,0,SMCO_R,SMCO_R_EVO,188507536.66231775,189242549.34850195,evo,0.3899115649157624,5.88836816791445,5.890827061026357,1.000417584811579
highdim-comparison-2026-05-31,SMCO_R_vs_SMCO_R_EVO,DixonPrice,100,1,SMCO_R,SMCO_R_EVO,187032337.4567649,186843438.1550094,base,-0.10099820401334844,6.010159861994907,6.00722950999625,0.9995124336014443
highdim-comparison-2026-05-31,SMCO_R_vs_SMCO_R_EVO,DixonPrice,100,2,SMCO_R,SMCO_R_EVO,186126395.01383117,185517918.33612248,base,-0.32691584536597784,5.889859042013995,5.898854685947299,1.0015273105636544
highdim-comparison-2026-05-31,SMCO_R_vs_SMCO_R_EVO,DixonPrice,100,3,SMCO_R,SMCO_R_EVO,190581814.534323,189820742.53905222,base,-0.39934135223259865,5.9063136470504105,5.950714610982686,1.0075175425122318
