source,pair,func,dim,rep,base_algo,evo_algo,base_fopt,evo_fopt,winner,rel_improvement_pct,base_time,evo_time,time_ratio
highdim-comparison-2026-05-31,SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,100,11,SMCO_BR,SMCO_BR_EVO,3312.3601296434886,3311.1291744564837,base,-0.03716248049203896,5.71977828303352,5.642222657101229,0.9864407985599122
highdim-comparison-2026-05-31,SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,100,12,SMCO_BR,SMCO_BR_EVO,3220.9757598102024,3216.723586507239,base,-0.13201506686327927,5.704685348900966,5.6803219290450215,0.9957292263523985
highdim-comparison-2026-05-31,SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,100,13,SMCO_BR,SMCO_BR_EVO,3204.340394102095,3200.8283543796097,base,-0.1096025793311395,5.923502604011446,5.664588594110683,0.9562903864133655
highdim-comparison-2026-05-31,SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,100,14,SMCO_BR,SMCO_BR_EVO,3249.1097021786677,3263.0371160786617,evo,0.4286532366283317,5.699783799005672,5.842038349015638,1.0249578852508023
highdim-comparison-2026-05-31,SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,200,0,SMCO_BR,SMCO_BR_EVO,6311.480063026159,6310.273037146988,base,-0.01912429203796313,38.0438440060243,36.689495155005716,0.9644003153097747
highdim-comparison-2026-05-31,SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,200,1,SMCO_BR,SMCO_BR_EVO,6346.005172745738,6347.60733203555,evo,0.02524673784845223,36.612176425987855,35.86072766094003,0.9794754412765684
highdim-comparison-2026-05-31,SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,200,2,SMCO_BR,SMCO_BR_EVO,6349.858275958546,6345.981261295353,base,-0.06105671173594761,37.374587620957755,37.23389867099468,0.9962357056246371
highdim-comparison-2026-05-31,SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,200,3,SMCO_BR,SMCO_BR_EVO,6338.681265116886,6336.618322207464,base,-0.032545301193393696,37.89511458796915,38.696483909967355,1.0211470351973186
highdim-comparison-2026-05-31,SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,200,4,SMCO_BR,SMCO_BR_EVO,6231.391658140983,6232.829559779473,evo,0.02307512859686059,37.557953278999776,37.114876868901774,0.9882028606083351
highdim-comparison-2026-05-31,SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,200,5,SMCO_BR,SMCO_BR_EVO,6377.912829383064,6375.100853240603,base,-0.04408928465603509,34.533037097076885,36.74170872801915,1.0639582213615733
highdim-comparison-2026-05-31,SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,200,6,SMCO_BR,SMCO_BR_EVO,6549.4307193682225,6551.482965594435,evo,0.03133472685104473,40.945814845035784,36.57163787900936,0.8931715736374766
highdim-comparison-2026-05-31,SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,200,7,SMCO_BR,SMCO_BR_EVO,6289.7064996540885,6290.173488750816,evo,0.0074246564089062,37.573982127942145,38.07540096505545,1.013344841529065
highdim-comparison-2026-05-31,SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,200,8,SMCO_BR,SMCO_BR_EVO,6307.5576654105935,6309.416174809693,evo,0.029464802348003936,38.33812308998313,26.680360181024298,0.6959224403970695
highdim-comparison-2026-05-31,SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,200,9,SMCO_BR,SMCO_BR_EVO,6353.416669955614,6351.795461609411,base,-0.025517110405645742,35.65963125391863,37.16452395403758,1.0422015777281368
highdim-comparison-2026-05-31,SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,500,0,SMCO_BR,SMCO_BR_EVO,14724.745082121488,14724.71239778641,base,-0.00022196876683000668,189.34276581101585,185.30591583193745,0.9786796714319278
highdim-comparison-2026-05-31,SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,500,1,SMCO_BR,SMCO_BR_EVO,14658.24786203467,14660.111142881273,evo,0.012711484101921055,198.48417620104738,196.9559162480291,0.9923003436230086
highdim-comparison-2026-05-31,SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,500,2,SMCO_BR,SMCO_BR_EVO,14803.395521385852,14802.889834651625,base,-0.00341601853099079,197.28125180792995,208.11117645096965,1.05489586336153
highdim-comparison-2026-05-31,SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,500,3,SMCO_BR,SMCO_BR_EVO,14808.343113442439,14808.810467478419,evo,0.003156018417453509,189.2252363039879,196.84752127993852,1.04028154555297
highdim-comparison-2026-05-31,SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,500,4,SMCO_BR,SMCO_BR_EVO,14815.342636625992,14815.170639034692,base,-0.0011609423792532637,203.474763344042,178.12835080199875,0.8754321561775861
highdim-comparison-2026-05-31,SMCO_BR_vs_SMCO_BR_EVO,Rosenbrock,100,0,SMCO_BR,SMCO_BR_EVO,46452598.747647144,46577820.85088361,evo,0.2695696400469075,5.750236821942963,5.814379261923023,1.011154747528883
