experiment,algo,func,dim,rep,fopt,time,iterations,n_starts
A,SMCO_R,Qing,100,1,5645358830900.905,4.610119378077798,160,10
A,SMCO_R_EVO,Qing,100,1,5646133960982.039,4.37667667795904,310,10
A,SMCO_R,Qing,100,2,5660467032926.933,4.392971353954636,160,10
A,SMCO_R_EVO,Qing,100,2,5667028385743.514,4.621701005031355,310,10
A,SMCO_R,Qing,100,3,5644182292140.66,4.431983393034898,160,10
A,SMCO_R_EVO,Qing,100,3,5651523664431.959,4.409134948044084,310,10
A,SMCO_R,Qing,100,4,5634535089104.35,4.450321967015043,160,10
A,SMCO_R_EVO,Qing,100,4,5619992716057.029,4.505825754022226,310,10
A,SMCO_R,Qing,100,5,5707113711619.185,4.445842707995325,160,10
A,SMCO_R_EVO,Qing,100,5,5688688270819.733,4.491123131942004,310,10
A,SMCO_R,Qing,100,6,5649644501852.881,4.376438225968741,160,10
A,SMCO_R_EVO,Qing,100,6,5633524997682.053,4.351363409077749,310,10
A,SMCO_R,Qing,100,7,5689790457204.985,4.440395697951317,160,10
A,SMCO_R_EVO,Qing,100,7,5679409771574.386,4.409979226998985,310,10
A,SMCO_R,Qing,100,8,5662168654699.352,4.452373159001581,160,10
A,SMCO_R_EVO,Qing,100,8,5667102418381.152,4.357072171987966,310,10
A,SMCO_R,Qing,100,9,5690124947663.095,4.493690734962001,160,10
A,SMCO_R_EVO,Qing,100,9,5722260248601.854,4.443269756971858,310,10
A,SMCO_R,Qing,100,10,5651276889363.048,4.522653365973383,160,10
A,SMCO_R_EVO,Qing,100,10,5657870522683.018,4.436004995019175,310,10
A,SMCO_R,Qing,100,11,5651563569543.022,4.3282266680616885,160,10
A,SMCO_R_EVO,Qing,100,11,5626136560046.3125,4.422482733032666,310,10
A,SMCO_R,Qing,100,12,5646257149437.81,4.394065113039687,160,10
A,SMCO_R_EVO,Qing,100,12,5638007730833.029,4.521206154953688,310,10
A,SMCO_R,Qing,100,13,5673356399764.644,4.431836353964172,160,10
A,SMCO_R_EVO,Qing,100,13,5669930026201.062,4.3824665589490905,310,10
A,SMCO_R,Qing,100,14,5663839911960.789,4.451291939010844,160,10
A,SMCO_R_EVO,Qing,100,14,5676005734764.633,4.348226075060666,310,10
A,SMCO_R,Qing,100,15,5651386260342.924,4.360680532990955,160,10
A,SMCO_R_EVO,Qing,100,15,5646406342661.169,4.4095211629755795,310,10
A,SMCO_R,Qing,100,16,5657791834885.85,4.498739000991918,160,10
A,SMCO_R_EVO,Qing,100,16,5655358248616.437,4.487825821037404,310,10
A,SMCO_R,Qing,100,17,5687322928878.733,4.375367171014659,160,10
A,SMCO_R_EVO,Qing,100,17,5678048041726.081,4.424038353958167,310,10
A,SMCO_R,Qing,100,18,5662610242430.339,4.421372340992093,160,10
A,SMCO_R_EVO,Qing,100,18,5655476772868.6875,4.411431437940337,310,10
A,SMCO_R,Qing,100,19,5696014144283.108,4.418578759999946,160,10
A,SMCO_R_EVO,Qing,100,19,5686994870324.949,4.315641840919852,310,10
A,SMCO_R,Rastrigin,200,0,6317.333305401977,20.288738652016036,165,15
A,SMCO_R_EVO,Rastrigin,200,0,6317.254220998906,20.604750112979673,315,15
A,SMCO_R,Rastrigin,200,1,6353.4130486396425,20.44175073504448,165,15
A,SMCO_R_EVO,Rastrigin,200,1,6353.454910537426,20.62665787199512,315,15
A,SMCO_R,Rastrigin,200,2,6355.4521291825295,20.683397798915394,165,15
A,SMCO_R_EVO,Rastrigin,200,2,6355.484055588664,20.803734168992378,315,15
A,SMCO_R,Rastrigin,200,3,6345.3935711436225,20.740313695045188,165,15
A,SMCO_R_EVO,Rastrigin,200,3,6345.434339496545,21.106466455967166,315,15
A,SMCO_R,Rastrigin,200,4,6236.853238807671,20.80673079402186,165,15
A,SMCO_R_EVO,Rastrigin,200,4,6236.920721606586,20.542745003011078,315,15
A,SMCO_R,Rastrigin,200,5,6383.58488548041,20.618972226046026,165,15
A,SMCO_R_EVO,Rastrigin,200,5,6383.646835743958,20.834287688019685,315,15
A,SMCO_R,Rastrigin,200,6,6558.447548669986,20.66157994698733,165,15
A,SMCO_R_EVO,Rastrigin,200,6,6558.462016689575,20.57899809302762,315,15
A,SMCO_R,Rastrigin,200,7,6297.173818935022,21.0422848330345,165,15
A,SMCO_R_EVO,Rastrigin,200,7,6297.153958724219,20.70742002199404,315,15
A,SMCO_R,Rastrigin,200,8,6315.257204079353,20.76130709296558,165,15
A,SMCO_R_EVO,Rastrigin,200,8,6315.250838751395,20.88526185497176,315,15
A,SMCO_R,Rastrigin,200,9,6359.478242810608,20.664731330936775,165,15
A,SMCO_R_EVO,Rastrigin,200,9,6359.43811006423,20.707024587900378,315,15
A,SMCO_R,Ackley,200,0,21.938217647536675,32.36893075692933,165,15
A,SMCO_R_EVO,Ackley,200,0,22.158704123278046,32.42341894109268,315,15
A,SMCO_R,Ackley,200,1,21.978433425391323,32.81912240199745,165,15
A,SMCO_R_EVO,Ackley,200,1,22.14763642329788,31.33075225201901,315,15
A,SMCO_R,Ackley,200,2,21.942062261727152,32.24389363697264,165,15
A,SMCO_R_EVO,Ackley,200,2,22.093001221821478,31.549916104995646,315,15
A,SMCO_R,Ackley,200,3,21.956397255229433,32.42036997596733,165,15
A,SMCO_R_EVO,Ackley,200,3,22.063549648699624,32.10784775298089,315,15
A,SMCO_R,Ackley,200,4,21.975020234344502,31.617513402015902,165,15
A,SMCO_R_EVO,Ackley,200,4,22.150248153668766,32.51013005501591,315,15
A,SMCO_R,Ackley,200,5,21.911286666994165,30.627579658990726,165,15
A,SMCO_R_EVO,Ackley,200,5,22.09925989865475,31.905171638005413,315,15
A,SMCO_R,Ackley,200,6,21.972564478642003,31.39245334593579,165,15
A,SMCO_R_EVO,Ackley,200,6,22.07939851288414,31.187757252017036,315,15
A,SMCO_R,Ackley,200,7,21.9639635741271,31.64355724793859,165,15
A,SMCO_R_EVO,Ackley,200,7,22.149928122579936,31.589455295004882,315,15
A,SMCO_R,Ackley,200,8,21.91410991009027,32.42745666601695,165,15
A,SMCO_R_EVO,Ackley,200,8,22.081972405799892,33.57424666103907,315,15
A,SMCO_R,Ackley,200,9,21.987988105153185,31.10752679896541,165,15
A,SMCO_R_EVO,Ackley,200,9,22.16830290249087,32.87741537299007,315,15
A,SMCO_R,Rosenbrock,200,0,99198105.03718449,19.280992413987406,165,15
A,SMCO_R_EVO,Rosenbrock,200,0,99044666.1829937,19.214033806929365,315,15
A,SMCO_R,Rosenbrock,200,1,98624720.8111206,19.424721991992556,165,15
A,SMCO_R_EVO,Rosenbrock,200,1,98540278.23448968,19.260699065984227,315,15
A,SMCO_R,Rosenbrock,200,2,96250390.99590546,19.16257670498453,165,15
A,SMCO_R_EVO,Rosenbrock,200,2,96223301.50663614,19.09361497196369,315,15
A,SMCO_R,Rosenbrock,200,3,98026826.41200444,19.29508875904139,165,15
A,SMCO_R_EVO,Rosenbrock,200,3,98003184.78825904,19.502189815975726,315,15
A,SMCO_R,Rosenbrock,200,4,99522781.11799476,19.43743552698288,165,15
A,SMCO_R_EVO,Rosenbrock,200,4,99536088.58608755,19.09818109299522,315,15
A,SMCO_R,Rosenbrock,200,5,104303650.03759754,19.45029279810842,165,15
A,SMCO_R_EVO,Rosenbrock,200,5,104620078.69860317,19.178504121955484,315,15
A,SMCO_R,Rosenbrock,200,6,97186477.6989969,18.964221525005996,165,15
A,SMCO_R_EVO,Rosenbrock,200,6,97232636.58843286,19.214569753967226,315,15
A,SMCO_R,Rosenbrock,200,7,96089451.72533342,19.241110643954016,165,15
A,SMCO_R_EVO,Rosenbrock,200,7,96290758.55656558,18.96896781399846,315,15
A,SMCO_R,Rosenbrock,200,8,97384712.22767359,19.381013653008267,165,15
A,SMCO_R_EVO,Rosenbrock,200,8,97429860.25401302,19.130851338035427,315,15
A,SMCO_R,Rosenbrock,200,9,101871076.74213633,19.200425192946568,165,15
A,SMCO_R_EVO,Rosenbrock,200,9,102066857.90179138,19.222555511980318,315,15
A,SMCO_R,Griewank,200,0,16698.872265932685,24.822570624994114,165,15
A,SMCO_R_EVO,Griewank,200,0,16698.12269752037,24.3169424359221,315,15
A,SMCO_R,Griewank,200,1,16764.125502892537,24.6083348300308,165,15
A,SMCO_R_EVO,Griewank,200,1,16758.310853121915,24.456390911946073,315,15
A,SMCO_R,Griewank,200,2,16690.029830251995,24.592139179003425,165,15
A,SMCO_R_EVO,Griewank,200,2,16695.94523487668,24.39111221197527,315,15
A,SMCO_R,Griewank,200,3,16779.308278261236,24.59143099898938,165,15
A,SMCO_R_EVO,Griewank,200,3,16767.051717664202,24.55671262193937,315,15
A,SMCO_R,Griewank,200,4,16699.102278428538,24.45991013792809,165,15
A,SMCO_R_EVO,Griewank,200,4,16707.16618127111,24.472621190943755,315,15
A,SMCO_R,Griewank,200,5,16708.13051167041,24.45967514195945,165,15
A,SMCO_R_EVO,Griewank,200,5,16724.705827028847,24.640664863982238,315,15
A,SMCO_R,Griewank,200,6,16697.022189617168,24.595317021012306,165,15
A,SMCO_R_EVO,Griewank,200,6,16693.16955240196,24.56625804491341,315,15
A,SMCO_R,Griewank,200,7,16702.041920023043,24.528897547977977,165,15
A,SMCO_R_EVO,Griewank,200,7,16704.68725538426,24.7373404270038,315,15
A,SMCO_R,Griewank,200,8,16724.718370457154,24.52902943699155,165,15
A,SMCO_R_EVO,Griewank,200,8,16710.265143010976,25.30822079605423,315,15
A,SMCO_R,Griewank,200,9,16771.04150294066,24.48776645201724,165,15
A,SMCO_R_EVO,Griewank,200,9,16760.60932193236,24.55054960399866,315,15
A,SMCO_R,Zakharov,200,0,8.117429834299612e+19,21.245601556962356,165,15
A,SMCO_R_EVO,Zakharov,200,0,8.140219395815919e+19,21.087593110045418,315,15
A,SMCO_R,Zakharov,200,1,8.204945431215617e+19,21.798688041046262,165,15
A,SMCO_R_EVO,Zakharov,200,1,8.213908244781307e+19,21.09831817599479,315,15
A,SMCO_R,Zakharov,200,2,8.08245358508498e+19,21.272664848016575,165,15
A,SMCO_R_EVO,Zakharov,200,2,8.225891355420018e+19,21.908693431993015,315,15
A,SMCO_R,Zakharov,200,3,8.078828611551225e+19,21.314195714890957,165,15
A,SMCO_R_EVO,Zakharov,200,3,8.088193982495913e+19,21.421161429956555,315,15
A,SMCO_R,Zakharov,200,4,8.164182935274878e+19,21.188904491020367,165,15
A,SMCO_R_EVO,Zakharov,200,4,8.161985592673504e+19,21.123210113029927,315,15
A,SMCO_R,Zakharov,200,5,8.178694591415696e+19,21.112318844068795,165,15
A,SMCO_R_EVO,Zakharov,200,5,8.19634139722014e+19,21.369351507979445,315,15
A,SMCO_R,Zakharov,200,6,8.156759010028873e+19,21.338795524905436,165,15
A,SMCO_R_EVO,Zakharov,200,6,8.164343571553755e+19,21.065616590087302,315,15
A,SMCO_R,Zakharov,200,7,8.100256516800445e+19,20.97803689201828,165,15
A,SMCO_R_EVO,Zakharov,200,7,8.10232766918607e+19,21.30862587201409,315,15
A,SMCO_R,Zakharov,200,8,8.209389952149956e+19,21.093057197984308,165,15
A,SMCO_R_EVO,Zakharov,200,8,8.20830243267184e+19,21.260211472050287,315,15
A,SMCO_R,Zakharov,200,9,8.17841920010494e+19,21.062076498987153,165,15
A,SMCO_R_EVO,Zakharov,200,9,8.16468147924244e+19,21.301938374061137,315,15
A,SMCO_R,Rastrigin,500,0,14733.863008968316,108.13327448500786,173,23
A,SMCO_R_EVO,Rastrigin,500,0,14733.814448190864,108.99412835401017,323,23
A,SMCO_R,Rastrigin,500,1,14669.57419620856,109.48443483398296,173,23
A,SMCO_R_EVO,Rastrigin,500,1,14669.51207250612,109.82317451306153,323,23
A,SMCO_R,Rastrigin,500,2,14814.18708532378,108.9304044849705,173,23
A,SMCO_R_EVO,Rastrigin,500,2,14814.246470041171,110.2188662829576,323,23
A,SMCO_R,Rastrigin,500,3,14816.340960527756,110.06802896398585,173,23
A,SMCO_R_EVO,Rastrigin,500,3,14816.278591857525,109.43174203007948,323,23
A,SMCO_R,Rastrigin,500,4,14824.27926204443,107.6054147449322,173,23
A,SMCO_R_EVO,Rastrigin,500,4,14824.282574555038,108.82387514295988,323,23
A,SMCO_R,Ackley,500,0,21.961967298725913,160.20058637601323,173,23
A,SMCO_R_EVO,Ackley,500,0,22.17070430657358,161.98790212499443,323,23
A,SMCO_R,Ackley,500,1,21.946538301061842,164.9467044279445,173,23
A,SMCO_R_EVO,Ackley,500,1,22.14969297494838,158.40730398602318,323,23
A,SMCO_R,Ackley,500,2,22.001820931393876,159.5621596839046,173,23
A,SMCO_R_EVO,Ackley,500,2,22.14716287682522,157.61348173196893,323,23
A,SMCO_R,Ackley,500,3,21.942885079666308,161.13296939607244,173,23
A,SMCO_R_EVO,Ackley,500,3,22.14895256725926,160.8499236620264,323,23
A,SMCO_R,Ackley,500,4,21.933719036129336,164.22856597206555,173,23
A,SMCO_R_EVO,Ackley,500,4,22.149852263691834,162.7671434970107,323,23
A,SMCO_R,Rosenbrock,500,0,232500419.66007006,79.1554240649566,173,23
A,SMCO_R_EVO,Rosenbrock,500,0,232475845.5878037,79.07010661903769,323,23
A,SMCO_R,Rosenbrock,500,1,226825143.00297982,79.04974268795922,173,23
A,SMCO_R_EVO,Rosenbrock,500,1,227403991.127418,79.88921115803532,323,23
A,SMCO_R,Rosenbrock,500,2,225547659.46044892,79.1910612930078,173,23
A,SMCO_R_EVO,Rosenbrock,500,2,225561232.02002785,79.67411027802154,323,23
A,SMCO_R,Rosenbrock,500,3,226221402.48286656,79.44637168897316,173,23
A,SMCO_R_EVO,Rosenbrock,500,3,226561553.72777048,78.98348996695131,323,23
A,SMCO_R,Rosenbrock,500,4,231919417.8536948,79.01478060497902,173,23
A,SMCO_R_EVO,Rosenbrock,500,4,232096378.8542036,78.441027494031,323,23
A,SMCO_R,Zakharov,500,0,1.089987127787254e+23,86.38440964499023,173,23
A,SMCO_R_EVO,Zakharov,500,0,1.0885547335768457e+23,86.35120249900501,323,23
A,SMCO_R,Zakharov,500,1,1.0904515105922891e+23,87.29104368691333,173,23
A,SMCO_R_EVO,Zakharov,500,1,1.100402379780396e+23,86.97929470601957,323,23
A,SMCO_R,Zakharov,500,2,1.0998991320741552e+23,86.68876268307213,173,23
A,SMCO_R_EVO,Zakharov,500,2,1.0996693403285899e+23,87.18249167699832,323,23
A,SMCO_R,Zakharov,500,3,1.0900955933781043e+23,86.72295220801607,173,23
A,SMCO_R_EVO,Zakharov,500,3,1.0906574812152052e+23,87.43224470608402,323,23
A,SMCO_R,Zakharov,500,4,1.085378301139148e+23,86.07548759202473,173,23
A,SMCO_R_EVO,Zakharov,500,4,1.0861107118504672e+23,87.11046617198735,323,23
A,SMCO_R,Rastrigin,1000,0,29188.22999974942,442.2739905839553,182,32
A,SMCO_R_EVO,Rastrigin,1000,0,29188.28999475186,447.68050888506696,332,32
A,SMCO_R,Rastrigin,1000,1,29180.204954158864,445.08600440702867,182,32
A,SMCO_R_EVO,Rastrigin,1000,1,29180.272446608353,448.80551921902224,332,32
A,SMCO_R,Rastrigin,1000,2,29262.609120342586,442.57657140190713,182,32
A,SMCO_R_EVO,Rastrigin,1000,2,29262.71457214873,448.86073980410583,332,32
A,SMCO_R,Ackley,1000,0,21.932515985882787,638.8718017459614,182,32
A,SMCO_R_EVO,Ackley,1000,0,22.125373186794146,639.9497901829891,332,32
A,SMCO_R,Ackley,1000,1,21.947288077165638,649.7743804309284,182,32
A,SMCO_R_EVO,Ackley,1000,1,22.149465514279065,655.6344523769803,332,32
A,SMCO_R,Ackley,1000,2,21.94042671724112,644.040591286961,182,32
A,SMCO_R_EVO,Ackley,1000,2,22.156331461255835,651.0165417899843,332,32
A,SMCO_R,Rosenbrock,1000,0,414764993.64097255,263.6592359809438,182,32
A,SMCO_R_EVO,Rosenbrock,1000,0,415369681.6975919,259.9852107890183,332,32
A,SMCO_R,Rosenbrock,1000,1,422863855.8009256,260.06750344100874,182,32
A,SMCO_R_EVO,Rosenbrock,1000,1,422630454.63028777,272.16212576895487,332,32
A,SMCO_R,Rosenbrock,1000,2,423185138.7984781,278.5610346959438,182,32
A,SMCO_R_EVO,Rosenbrock,1000,2,422894909.4491334,249.96141514298506,332,32
