strategy,func,dim,algo,mean,std,min,max,median,n,is_evo
rand1bin,Rosenbrock,2000,SMCO,869247612.9724324,6089094.39919715,862504605.5868108,874344213.5177196,870894019.8127666,3,False
rand1bin,Rosenbrock,2000,SMCO_BR,618155929.2741712,2168963.02989108,615869948.7209852,620184989.6991587,618412849.4023697,3,False
rand1bin,Rosenbrock,2000,SMCO_BR_EVO,681642200.328956,13997670.56748048,665658538.3390273,691714101.8418329,687553960.8060081,3,True
rand1bin,Rosenbrock,2000,SMCO_EVO,869043776.6301566,6011426.32346084,862400865.9190485,874109092.4748502,870621371.4965713,3,True
rand1bin,Rosenbrock,2000,SMCO_R,775822748.1332974,4752104.9516167,770458718.0110518,779506205.7074538,777503320.6813866,3,False
rand1bin,Rosenbrock,2000,SMCO_R_EVO,781450086.1351376,8464298.08118484,775551385.9477003,791148387.5608184,777650484.896894,3,True
rand1bin,Rosenbrock,3000,DEoptim,435025937.7010499,1217440.10858186,434165077.5445832,435886797.85751665,435025937.7010499,2,False
rand1bin,Rosenbrock,3000,GA,558462340.9012433,5478799.34591137,554588244.730989,562336437.0714977,558462340.9012433,2,False
rand1bin,Rosenbrock,3000,GenSA,2429725419.0,0.0,2429725419.0,2429725419.0,2429725419.0,2,False
rand1bin,Rosenbrock,3000,PSO,1567742184.0,1543260.54993964,1566650934.0,1568833434.0,1567742184.0,2,False
rand1bin,Rosenbrock,3000,SA,1590726046.5,9291924.04147884,1584155664.0,1597296429.0,1590726046.5,2,False
rand1bin,Rosenbrock,3000,SMCO,1239722873.845387,1018451.97238844,1239002719.5493982,1240443028.1413755,1239722873.845387,2,False
rand1bin,Rosenbrock,3000,SMCO_BR,859724697.6735848,1105521.41345009,858942975.9853873,860506419.3617823,859724697.6735848,2,False
rand1bin,Rosenbrock,3000,SMCO_BR_EVO,984001031.0391653,13939097.20618449,974144600.8810538,993857461.1972768,984001031.0391653,2,True
rand1bin,Rosenbrock,3000,SMCO_EVO,1239484708.4143791,1172390.18725187,1238655703.3627768,1240313713.4659815,1239484708.4143791,2,True
rand1bin,Rosenbrock,3000,SMCO_R,1094303115.940483,23405.68370745,1094286565.6228151,1094319666.2581508,1094303115.940483,2,False
rand1bin,Rosenbrock,3000,SMCO_R_EVO,1096805777.1641424,3632608.17016051,1094237135.2936282,1099374419.0346565,1096805777.1641424,2,True
rand1bin,Rosenbrock,4000,DEoptim,570759716.329524,5675936.20214147,566746223.3514076,574773209.3076406,570759716.329524,2,False
rand1bin,Rosenbrock,4000,GA,681387818.6390367,13240574.11462637,672025318.8957813,690750318.382292,681387818.6390367,2,False
rand1bin,Rosenbrock,4000,GenSA,3239806419.0,0.0,3239806419.0,3239806419.0,3239806419.0,2,False
rand1bin,Rosenbrock,4000,PSO,2080429884.0,10310444.18463385,2073139299.0,2087720469.0,2080429884.0,2,False
rand1bin,Rosenbrock,4000,SA,2174326321.5,43627848.46757301,2143476774.0,2205175869.0,2174326321.5,2,False
rand1bin,Rosenbrock,4000,SMCO,1601610810.9908462,5187853.93675735,1597942444.2923596,1605279177.6893325,1601610810.9908462,2,False
rand1bin,Rosenbrock,4000,SMCO_BR,1091605069.4387069,3466802.29551939,1089153670.026512,1094056468.8509016,1091605069.4387069,2,False
rand1bin,Rosenbrock,4000,SMCO_BR_EVO,1284332464.5678978,16073175.47084327,1272967013.1972632,1295697915.9385324,1284332464.5678978,2,True
rand1bin,Rosenbrock,4000,SMCO_EVO,1601772804.8045108,4592183.16617284,1598525640.9472592,1605019968.6617622,1601772804.8045106,2,True
rand1bin,Rosenbrock,4000,SMCO_R,1399385030.0219135,911116.52937325,1398740773.3455424,1400029286.6982844,1399385030.0219135,2,False
rand1bin,Rosenbrock,4000,SMCO_R_EVO,1458666064.155912,37178481.77542146,1432376907.578291,1484955220.733533,1458666064.155912,2,True
rand1bin,Rosenbrock,5000,DEoptim,703836218.4663241,2028375.75898374,702401940.2123523,705270496.7202959,703836218.4663241,2,False
rand1bin,Rosenbrock,5000,GA,863871393.4097356,12846378.8507324,854787631.8106911,872955155.0087798,863871393.4097354,2,False
rand1bin,Rosenbrock,5000,GenSA,4049887419.0,0.0,4049887419.0,4049887419.0,4049887419.0,2,False
rand1bin,Rosenbrock,5000,PSO,2607259441.5,28607564.0033543,2587030839.0,2627488044.0,2607259441.5,2,False
rand1bin,Rosenbrock,5000,SA,2720911801.5,9737210.39479545,2714026554.0,2727797049.0,2720911801.5,2,False
rand1bin,Rosenbrock,5000,SMCO,1953961917.8469484,3915142.6489223,1951193493.930583,1956730341.7633142,1953961917.8469486,2,False
rand1bin,Rosenbrock,5000,SMCO_BR,1318276891.8457017,3002866.7691948,1316153544.3902044,1320400239.3011992,1318276891.8457017,2,False
rand1bin,Rosenbrock,5000,SMCO_BR_EVO,1571387343.601668,15093979.43798774,1560714288.3859763,1582060398.8173592,1571387343.601668,2,True
rand1bin,Rosenbrock,5000,SMCO_EVO,1953822312.2048445,4544455.90133427,1950608896.6202078,1957035727.7894812,1953822312.2048445,2,True
rand1bin,Rosenbrock,5000,SMCO_R,1699574361.5793364,3749109.16629494,1696923341.0644403,1702225382.0942318,1699574361.5793362,2,False
rand1bin,Rosenbrock,5000,SMCO_R_EVO,1763579913.2363734,22080603.54960403,1747966568.7337565,1779193257.73899,1763579913.2363734,2,True
sobol,Ackley,1000,DEoptim,21.40238059,0.00977965,21.38826093,21.41269241,21.40633999,5,False
sobol,Ackley,1000,GA,21.46911005,0.01047325,21.45566972,21.48210463,21.47178885,5,False
sobol,Ackley,1000,GenSA,22.13118936,0.09109798,21.96830197,22.17547381,22.17085319,5,False
sobol,Ackley,1000,PSO,21.78589313,0.0216697,21.75594338,21.80574237,21.79272061,5,False
sobol,Ackley,1000,SA,21.96278046,0.02290152,21.94440547,22.00240267,21.95520556,5,False
sobol,Ackley,1000,SMCO,21.35674794,0.01336454,21.3375839,21.37453368,21.35814077,5,False
sobol,Ackley,1000,SMCO_BR,21.94129771,0.00968927,21.92969363,21.95394197,21.94297709,5,False
sobol,Ackley,1000,SMCO_BR_EVO,21.94027778,0.01014497,21.93239939,21.95596177,21.93409697,5,True
sobol,Ackley,1000,SMCO_EVO,21.89716439,0.01099787,21.88563571,21.9098321,21.89789609,5,True
sobol,Ackley,1000,SMCO_R,21.94929137,0.00976383,21.9392345,21.96311007,21.94566172,5,False
sobol,Ackley,1000,SMCO_R_EVO,21.96176293,0.01645766,21.94984246,21.99060347,21.95462678,5,True
sobol,Ackley,2000,DEoptim,21.36305693,0.00278622,21.35990396,21.36518756,21.36407927,3,False
sobol,Ackley,2000,GA,21.42397827,0.01420167,21.41429648,21.44028148,21.41735684,3,False
sobol,Ackley,2000,GenSA,21.94001171,0.00997303,21.92874206,21.94769777,21.9435953,3,False
sobol,Ackley,2000,PSO,21.77345901,0.01220993,21.76163203,21.78601887,21.77272612,3,False
sobol,Ackley,2000,SA,21.8924745,0.0081464,21.88755555,21.90187781,21.88799014,3,False
sobol,Ackley,2000,SMCO,21.41223117,0.00643105,21.40845332,21.41965673,21.40858345,3,False
sobol,Ackley,2000,SMCO_BR,21.92156924,0.00343249,21.91912993,21.92549433,21.92008347,3,False
sobol,Ackley,2000,SMCO_BR_EVO,21.92223404,0.00319215,21.91997395,21.92588576,21.9208424,3,True
sobol,Ackley,2000,SMCO_EVO,21.88740663,0.00843047,21.87768893,21.89276307,21.89176788,3,True
sobol,Ackley,2000,SMCO_R,21.90054567,0.00294097,21.89832647,21.90388141,21.89942913,3,False
sobol,Ackley,2000,SMCO_R_EVO,21.94555814,0.00435568,21.94054963,21.94845995,21.94766484,3,True
sobol,Ackley,3000,DEoptim,21.34290123,0.00159538,21.34177312,21.34402934,21.34290123,2,False
sobol,Ackley,3000,GA,21.40466069,0.01114725,21.39677839,21.41254299,21.40466069,2,False
sobol,Ackley,3000,GenSA,21.90540034,0.02071428,21.89075313,21.92004754,21.90540034,2,False
sobol,Ackley,3000,PSO,21.74146524,0.01550264,21.73050322,21.75242726,21.74146524,2,False
sobol,Ackley,3000,SA,21.86492905,0.01409715,21.85496086,21.87489724,21.86492905,2,False
sobol,Ackley,3000,SMCO,21.53221419,0.00356824,21.52969107,21.53473731,21.53221419,2,False
sobol,Ackley,3000,SMCO_BR,21.90992625,0.00253492,21.9081338,21.91171871,21.90992625,2,False
sobol,Ackley,3000,SMCO_BR_EVO,21.91459008,0.00426239,21.91157611,21.91760404,21.91459008,2,True
sobol,Ackley,3000,SMCO_EVO,21.87918206,0.0010197,21.87846103,21.8799031,21.87918206,2,True
sobol,Ackley,3000,SMCO_R,21.56366743,0.00415411,21.56073003,21.56660484,21.56366743,2,False
sobol,Ackley,3000,SMCO_R_EVO,21.93947284,0.00617027,21.9351098,21.94383588,21.93947284,2,True
sobol,Ackley,4000,DEoptim,21.34122139,0.00758382,21.33585881,21.34658396,21.34122139,2,False
sobol,Ackley,4000,GA,21.39722857,0.01819583,21.38436218,21.41009497,21.39722857,2,False
sobol,Ackley,4000,GenSA,21.86477087,0.00556715,21.8608343,21.86870744,21.86477087,2,False
sobol,Ackley,4000,PSO,21.71180501,0.00794571,21.70618654,21.71742347,21.71180501,2,False
sobol,Ackley,4000,SA,21.84268349,0.00583576,21.83855698,21.84681,21.84268349,2,False
sobol,Ackley,4000,SMCO,21.66499532,0.00260253,21.66315505,21.66683558,21.66499532,2,False
sobol,Ackley,4000,SMCO_BR,21.90941467,0.00302392,21.90727643,21.9115529,21.90941467,2,False
sobol,Ackley,4000,SMCO_BR_EVO,21.92838426,0.00769357,21.92294409,21.93382444,21.92838426,2,True
sobol,Ackley,4000,SMCO_EVO,21.89227611,0.01813913,21.87944981,21.90510241,21.89227611,2,True
sobol,Ackley,4000,SMCO_R,21.69659647,0.00257511,21.69477559,21.69841735,21.69659647,2,False
sobol,Ackley,4000,SMCO_R_EVO,21.92082485,0.0083666,21.91490877,21.92674093,21.92082485,2,True
sobol,Ackley,5000,DEoptim,21.32833238,0.00054819,21.32794475,21.32872001,21.32833238,2,False
sobol,Ackley,5000,GA,21.38560647,0.02742151,21.36621653,21.4049964,21.38560647,2,False
sobol,Ackley,5000,GenSA,21.7314873,0.01241529,21.72270836,21.74026623,21.7314873,2,False
sobol,Ackley,5000,PSO,21.7214349,0.00749892,21.71613237,21.72673744,21.7214349,2,False
sobol,Ackley,5000,SA,21.66547433,0.01439947,21.65529236,21.67565629,21.66547433,2,False
sobol,Ackley,5000,SMCO,21.69704496,0.00367952,21.69444314,21.69964677,21.69704496,2,False
sobol,Ackley,5000,SMCO_BR,21.91259762,0.00350619,21.91011837,21.91507687,21.91259762,2,False
sobol,Ackley,5000,SMCO_BR_EVO,21.93677007,0.00773078,21.93130358,21.94223655,21.93677007,2,True
sobol,Ackley,5000,SMCO_EVO,21.87962725,0.00183424,21.87833025,21.88092425,21.87962725,2,True
sobol,Ackley,5000,SMCO_R,21.7257027,0.00345012,21.7232631,21.7281423,21.7257027,2,False
sobol,Ackley,5000,SMCO_R_EVO,21.91723918,0.00153411,21.9161544,21.91832396,21.91723918,2,True
sobol,Rastrigin,1000,DEoptim,19911.6980942,97.73368801,19774.33004918,20030.22702656,19916.28930127,5,False
sobol,Rastrigin,1000,GA,21059.08355685,235.41222602,20677.71017416,21310.50662155,21121.16228081,5,False
sobol,Rastrigin,1000,GenSA,40353.29019372,6e-08,40353.29019365,40353.2901938,40353.2901937,5,False
sobol,Rastrigin,1000,PSO,29165.33059818,48.87384343,29105.04008251,29220.69678724,29164.71382455,5,False
sobol,Rastrigin,1000,SA,40353.29019378,1e-08,40353.29019377,40353.2901938,40353.29019377,5,False
sobol,Rastrigin,1000,SMCO,29109.96616976,141.88767119,28922.36959267,29278.36342889,29108.12251926,5,False
sobol,Rastrigin,1000,SMCO_BR,29126.31025437,142.08459791,28939.05516514,29296.60120728,29122.49215559,5,False
sobol,Rastrigin,1000,SMCO_BR_EVO,29126.72181404,142.97628617,28937.16455444,29296.54412015,29124.44305329,5,True
sobol,Rastrigin,1000,SMCO_EVO,29110.27425132,142.45706485,28920.94971397,29278.04484434,29108.62346441,5,True
sobol,Rastrigin,1000,SMCO_R,29138.03230207,142.43430035,28949.1388329,29306.84325526,29136.08325289,5,False
sobol,Rastrigin,1000,SMCO_R_EVO,29137.99021097,142.45218985,28949.03939329,29306.80034637,29136.01542329,5,True
sobol,Rastrigin,2000,DEoptim,39049.42474348,156.54028643,38900.21049065,39212.38452316,39035.67921663,3,False
sobol,Rastrigin,2000,GA,39985.9666256,87.99021627,39909.76353069,40082.26692222,39965.8694239,3,False
sobol,Rastrigin,2000,GenSA,80706.5803873,1.6e-07,80706.58038711,80706.5803874,80706.58038738,3,False
sobol,Rastrigin,2000,PSO,58152.53797893,176.28901244,58032.50900631,58354.93434683,58070.17058365,3,False
sobol,Rastrigin,2000,SA,57849.42745157,0.0,57849.42745157,57849.42745157,57849.42745157,3,False
sobol,Rastrigin,2000,SMCO,57881.3549303,215.4658672,57670.58391027,58101.22722018,57872.25366046,3,False
sobol,Rastrigin,2000,SMCO_BR,57911.78566871,213.85668736,57697.64371856,58125.35594715,57912.35734043,3,False
sobol,Rastrigin,2000,SMCO_BR_EVO,57912.08818198,212.51603035,57697.560676,58122.53393456,57916.16993539,3,True
sobol,Rastrigin,2000,SMCO_EVO,57882.64610056,218.08051439,57665.95545764,58102.0904081,57879.89243595,3,True
sobol,Rastrigin,2000,SMCO_R,57929.57599256,217.7766563,57715.96457328,58151.29163733,57921.47176708,3,False
sobol,Rastrigin,2000,SMCO_R_EVO,57943.79006555,222.4186199,57725.10034131,58169.7588783,57936.51097703,3,True
sobol,Rastrigin,3000,DEoptim,57968.50182051,4.32150444,57965.44605541,57971.5575856,57968.50182051,2,False
sobol,Rastrigin,3000,GA,59470.21118374,6.93550716,59465.3070396,59475.11532789,59470.21118374,2,False
sobol,Rastrigin,3000,GenSA,121059.87040453,0.00021645,121059.87025148,121059.87055759,121059.87040453,2,False
sobol,Rastrigin,3000,PSO,87035.34159179,13.13594858,87026.05307347,87044.63011011,87035.34159179,2,False
sobol,Rastrigin,3000,SA,86781.56655992,10.50107673,86774.14117736,86788.99194249,86781.56655992,2,False
sobol,Rastrigin,3000,SMCO,86021.13959544,26.78539022,86002.19946438,86040.07972651,86021.13959544,2,False
sobol,Rastrigin,3000,SMCO_BR,86027.3630172,23.72597834,86010.58621703,86044.13981737,86027.3630172,2,False
sobol,Rastrigin,3000,SMCO_BR_EVO,86022.92131762,27.39397031,86003.55085545,86042.29177979,86022.92131762,2,True
sobol,Rastrigin,3000,SMCO_EVO,86027.19083699,9.56048042,86020.43055645,86033.95111752,86027.19083699,2,True
sobol,Rastrigin,3000,SMCO_R,86068.11548492,22.78579681,86052.00349347,86084.22747636,86068.11548492,2,False
sobol,Rastrigin,3000,SMCO_R_EVO,86092.23625255,18.82539147,86078.92469058,86105.54781452,86092.23625255,2,True
sobol,Rastrigin,4000,DEoptim,77000.13010232,105.83384686,76925.29427153,77074.96593312,77000.13010232,2,False
sobol,Rastrigin,4000,GA,76768.81248488,311.52270359,76548.53266868,76989.09230109,76768.81248488,2,False
sobol,Rastrigin,4000,GenSA,161412.67179775,0.69149556,161412.18283654,161413.16075895,161412.67179775,2,False
sobol,Rastrigin,4000,PSO,115988.19110692,116.46625603,115905.8370275,116070.54518634,115988.19110692,2,False
sobol,Rastrigin,4000,SA,115692.09726628,9.5567417,115685.33962942,115698.85490314,115692.09726628,2,False
sobol,Rastrigin,4000,SMCO,114310.45677346,234.33160425,114144.75930704,114476.15423987,114310.45677346,2,False
sobol,Rastrigin,4000,SMCO_BR,114314.06385418,214.99146069,114162.04193443,114466.08577393,114314.06385418,2,False
sobol,Rastrigin,4000,SMCO_BR_EVO,114318.86136905,195.5037053,114180.61937329,114457.10336481,114318.86136905,2,True
sobol,Rastrigin,4000,SMCO_EVO,114305.59268592,228.33426208,114144.13598083,114467.04939101,114305.59268592,2,True
sobol,Rastrigin,4000,SMCO_R,114374.76422764,235.51437718,114208.23041446,114541.29804081,114374.76422764,2,False
sobol,Rastrigin,4000,SMCO_R_EVO,114382.16282779,231.65012059,114218.36145666,114545.96419893,114382.16282779,2,True
sobol,Rastrigin,5000,DEoptim,95772.36984368,23.4468615,95755.79040891,95788.94927844,95772.36984368,2,False
sobol,Rastrigin,5000,GA,94743.88053802,23.08936978,94727.55388808,94760.20718796,94743.88053802,2,False
sobol,Rastrigin,5000,GenSA,201766.21261094,0.22153992,201766.05595856,201766.36926332,201766.21261094,2,False
sobol,Rastrigin,5000,PSO,144957.97011654,69.69212458,144908.69034266,145007.24989042,144957.97011654,2,False
sobol,Rastrigin,5000,SA,144455.59698672,101.16087882,144384.06544332,144527.12853013,144455.59698672,2,False
sobol,Rastrigin,5000,SMCO,142458.32504619,194.88279805,142320.52209815,142596.12799423,142458.32504619,2,False
sobol,Rastrigin,5000,SMCO_BR,142460.14573843,185.2922606,142329.12432446,142591.1671524,142460.14573843,2,False
sobol,Rastrigin,5000,SMCO_BR_EVO,142460.96411805,208.25362764,142313.70656573,142608.22167036,142460.96411805,2,True
sobol,Rastrigin,5000,SMCO_EVO,142433.69305263,223.73189367,142275.49071344,142591.89539181,142433.69305263,2,True
sobol,Rastrigin,5000,SMCO_R,142512.25069086,196.60138387,142373.23251914,142651.26886259,142512.25069086,2,False
sobol,Rastrigin,5000,SMCO_R_EVO,142537.52309274,219.84271249,142382.07081995,142692.97536554,142537.52309274,2,True
sobol,Rosenbrock,1000,DEoptim,160936607.22145408,1809647.55990471,159561501.12938192,164011381.08073202,160704901.26863357,5,False
sobol,Rosenbrock,1000,GA,228741053.82543468,7389568.32242458,222003423.83312368,239912959.66207445,227929074.094585,5,False
sobol,Rosenbrock,1000,GenSA,809563419.0,0.0,809563419.0,809563419.0,809563419.0,5,False
sobol,Rosenbrock,1000,PSO,532788129.0,12765771.19146793,523206909.0,554798934.0,527392404.0,5,False
sobol,Rosenbrock,1000,SA,542589309.0,12621181.79874858,524331684.0,559748799.0,543345489.0,5,False
sobol,Rosenbrock,1000,SMCO,463389064.88490987,2712843.21054237,459380108.1813948,466031366.3594706,463067509.89337283,5,False
sobol,Rosenbrock,1000,SMCO_BR,348193067.76848793,3832879.82962107,343998612.5982973,354144632.83549726,346785445.51394403,5,False
sobol,Rosenbrock,1000,SMCO_BR_EVO,348019751.24023837,3801372.06017979,343888027.03605705,353996603.3516445,346973094.5060632,5,True
sobol,Rosenbrock,1000,SMCO_EVO,463390623.2464468,2588129.48602078,459550414.6332825,466128597.45423377,463254507.3127476,5,True
sobol,Rosenbrock,1000,SMCO_R,422712947.9742656,3073704.22722023,419807461.87039727,427146824.93239963,422386356.4101707,5,False
sobol,Rosenbrock,1000,SMCO_R_EVO,422669231.5976954,3086666.5259885,419139551.49248815,426762015.69209045,422824127.967145,5,True
sobol,Rosenbrock,2000,DEoptim,298880966.55981404,1950522.26820004,296671244.85538065,300363166.265664,299608488.5583975,3,False
sobol,Rosenbrock,2000,GA,378960173.9105427,6896060.8276522,373174512.0544116,386591173.5358542,377114836.1413624,3,False
sobol,Rosenbrock,2000,GenSA,1619644419.0,0.0,1619644419.0,1619644419.0,1619644419.0,3,False
sobol,Rosenbrock,2000,PSO,1038838524.0,7808743.05474799,1032215769.0,1047449034.0,1036850769.0,3,False
sobol,Rosenbrock,2000,SA,1082940579.0,8933773.43087875,1075462704.0,1092833649.0,1080525384.0,3,False
sobol,Rosenbrock,2000,SMCO,869247612.9724324,6089094.39919715,862504605.5868108,874344213.5177196,870894019.8127666,3,False
sobol,Rosenbrock,2000,SMCO_BR,618155929.2741712,2168963.02989108,615869948.7209852,620184989.6991587,618412849.4023697,3,False
sobol,Rosenbrock,2000,SMCO_BR_EVO,618377998.3766528,2001910.3145692,616299448.8530475,620293269.0379999,618541277.2389112,3,True
sobol,Rosenbrock,2000,SMCO_EVO,869118998.1604986,5766365.7519368,862721856.6610667,873917071.7899537,870718066.0304755,3,True
sobol,Rosenbrock,2000,SMCO_R,775822748.1332974,4752104.9516167,770458718.0110518,779506205.7074538,777503320.6813866,3,False
sobol,Rosenbrock,2000,SMCO_R_EVO,776076535.7725594,4658459.45499964,770758891.8279864,779437669.3942832,778033046.0954084,3,True
sobol,Rosenbrock,3000,DEoptim,435025937.7010499,1217440.10858186,434165077.5445832,435886797.85751665,435025937.7010499,2,False
sobol,Rosenbrock,3000,GA,558462340.9012433,5478799.34591137,554588244.730989,562336437.0714977,558462340.9012433,2,False
sobol,Rosenbrock,3000,GenSA,2429725419.0,0.0,2429725419.0,2429725419.0,2429725419.0,2,False
sobol,Rosenbrock,3000,PSO,1567742184.0,1543260.54993964,1566650934.0,1568833434.0,1567742184.0,2,False
sobol,Rosenbrock,3000,SA,1590726046.5,9291924.04147884,1584155664.0,1597296429.0,1590726046.5,2,False
sobol,Rosenbrock,3000,SMCO,1239722873.845387,1018451.97238844,1239002719.5493982,1240443028.1413755,1239722873.845387,2,False
sobol,Rosenbrock,3000,SMCO_BR,859724697.6735848,1105521.41345009,858942975.9853873,860506419.3617823,859724697.6735848,2,False
sobol,Rosenbrock,3000,SMCO_BR_EVO,860040440.1750121,928107.60945153,859384168.9906981,860696711.3593261,860040440.1750121,2,True
sobol,Rosenbrock,3000,SMCO_EVO,1239270944.6241322,1318065.20902783,1238338931.7767825,1240202957.4714818,1239270944.6241322,2,True
sobol,Rosenbrock,3000,SMCO_R,1094303115.940483,23405.68370745,1094286565.6228151,1094319666.2581508,1094303115.940483,2,False
sobol,Rosenbrock,3000,SMCO_R_EVO,1094196173.155689,555078.48336532,1093803673.3960106,1094588672.9153674,1094196173.155689,2,True
sobol,Rosenbrock,4000,DEoptim,570759716.329524,5675936.20214147,566746223.3514076,574773209.3076406,570759716.329524,2,False
sobol,Rosenbrock,4000,GA,681387818.6390367,13240574.11462637,672025318.8957813,690750318.382292,681387818.6390367,2,False
sobol,Rosenbrock,4000,GenSA,3239806419.0,0.0,3239806419.0,3239806419.0,3239806419.0,2,False
sobol,Rosenbrock,4000,PSO,2080429884.0,10310444.18463385,2073139299.0,2087720469.0,2080429884.0,2,False
sobol,Rosenbrock,4000,SA,2174326321.5,43627848.46757301,2143476774.0,2205175869.0,2174326321.5,2,False
sobol,Rosenbrock,4000,SMCO,1601610810.9908462,5187853.93675735,1597942444.2923596,1605279177.6893325,1601610810.9908462,2,False
sobol,Rosenbrock,4000,SMCO_BR,1091605069.4387069,3466802.29551939,1089153670.026512,1094056468.8509016,1091605069.4387069,2,False
sobol,Rosenbrock,4000,SMCO_BR_EVO,1091360785.0485091,3586412.18557928,1088824808.6719558,1093896761.4250622,1091360785.0485091,2,True
sobol,Rosenbrock,4000,SMCO_EVO,1601691257.611319,4383472.54756775,1598591674.4477887,1604790840.7748492,1601691257.611319,2,True
sobol,Rosenbrock,4000,SMCO_R,1399385030.0219135,911116.52937325,1398740773.3455424,1400029286.6982844,1399385030.0219135,2,False
sobol,Rosenbrock,4000,SMCO_R_EVO,1399514464.6951823,1437114.75861349,1398498271.1040235,1400530658.2863412,1399514464.6951823,2,True
sobol,Rosenbrock,5000,DEoptim,703836218.4663241,2028375.75898374,702401940.2123523,705270496.7202959,703836218.4663241,2,False
sobol,Rosenbrock,5000,GA,863871393.4097356,12846378.8507324,854787631.8106911,872955155.0087798,863871393.4097354,2,False
sobol,Rosenbrock,5000,GenSA,4049887419.0,0.0,4049887419.0,4049887419.0,4049887419.0,2,False
sobol,Rosenbrock,5000,PSO,2607259441.5,28607564.0033543,2587030839.0,2627488044.0,2607259441.5,2,False
sobol,Rosenbrock,5000,SA,2720911801.5,9737210.39479545,2714026554.0,2727797049.0,2720911801.5,2,False
sobol,Rosenbrock,5000,SMCO,1953961917.8469484,3915142.6489223,1951193493.930583,1956730341.7633142,1953961917.8469486,2,False
sobol,Rosenbrock,5000,SMCO_BR,1318276891.8457017,3002866.7691948,1316153544.3902044,1320400239.3011992,1318276891.8457017,2,False
sobol,Rosenbrock,5000,SMCO_BR_EVO,1318443378.4286544,3336470.07019049,1316084137.8167968,1320802619.040512,1318443378.4286544,2,True
sobol,Rosenbrock,5000,SMCO_EVO,1954076967.4365642,4574285.31784433,1950842459.2692344,1957311475.603894,1954076967.4365642,2,True
sobol,Rosenbrock,5000,SMCO_R,1699574361.5793364,3749109.16629494,1696923341.0644403,1702225382.0942318,1699574361.5793362,2,False
sobol,Rosenbrock,5000,SMCO_R_EVO,1699732400.7509956,4177953.67243621,1696778141.3777325,1702686660.1242583,1699732400.7509954,2,True
