experiment,pair,algo,func,dim,rep,fopt,time,iterations
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Rosenbrock,10,33,5776409.844356685,0.26128698501270264,154
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Rosenbrock,10,33,5705299.9168726625,0.22794663510285318,304
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Rosenbrock,10,34,5800018.934681852,0.24206205096561462,154
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Rosenbrock,10,34,5818285.749345404,0.24717494705691934,304
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Rosenbrock,10,35,4986786.476895655,0.2266260359901935,154
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Rosenbrock,10,35,4986427.588265094,0.22875798703171313,304
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Rosenbrock,10,36,5882875.45251274,0.22439623705577105,154
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Rosenbrock,10,36,5867853.9433425,0.22810056305024773,304
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Rosenbrock,10,37,6397323.124281726,0.22674781805835664,154
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Rosenbrock,10,37,6388420.720383714,0.23385125200729817,304
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Rosenbrock,10,38,6126807.41678865,0.22544466995168477,154
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Rosenbrock,10,38,6151163.732949969,0.2459198699798435,304
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Rosenbrock,10,39,5648843.782058669,0.22446709603536874,154
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Rosenbrock,10,39,5700622.147421542,0.2281883490504697,304
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Rosenbrock,10,40,6351043.500736959,0.22438852698542178,154
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Rosenbrock,10,40,6380020.040973029,0.22652052098419517,304
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Rosenbrock,10,41,6877883.872976113,0.22353063500486314,154
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Rosenbrock,10,41,6855948.118713204,0.2274915260495618,304
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Rosenbrock,10,42,6107878.052245457,0.22546984103973955,154
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Rosenbrock,10,42,6102243.453365724,0.24748405197169632,304
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Rosenbrock,10,43,5546641.5483384635,0.2521898139966652,154
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Rosenbrock,10,43,5603034.656280217,0.2357053920859471,304
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Rosenbrock,10,44,5456680.114063684,0.24597257596906275,154
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Rosenbrock,10,44,5515030.90891846,0.24718372710049152,304
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Rosenbrock,10,45,5977005.117453916,0.22938877798151225,154
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Rosenbrock,10,45,5958181.974171949,0.25401402194984257,304
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Rosenbrock,10,46,6355125.116268156,0.22416882100515068,154
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Rosenbrock,10,46,6398683.648658888,0.22712704597506672,304
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Rosenbrock,10,47,6866867.969581595,0.22579132206737995,154
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Rosenbrock,10,47,6894693.287213035,0.22855034098029137,304
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Rosenbrock,10,48,6775490.590819162,0.2256250879727304,154
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Rosenbrock,10,48,6759204.24495112,0.22658625396434218,304
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Rosenbrock,10,49,6956003.433144338,0.2294071629876271,154
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Rosenbrock,10,49,7000626.338181473,0.2284218380227685,304
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Rosenbrock,10,50,6312491.742413074,0.22508930205367506,154
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Rosenbrock,10,50,6320300.1879628915,0.2285884489538148,304
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Rosenbrock,10,51,6401299.281284696,0.22730761708226055,154
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Rosenbrock,10,51,6367598.419692465,0.2284204689785838,304
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Rosenbrock,10,52,5930713.794982918,0.22764020902104676,154
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Rosenbrock,10,52,6001129.131772833,0.22809518105350435,304
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Rosenbrock,10,53,6762186.24696479,0.23435324698220938,154
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Rosenbrock,10,53,6780093.476893246,0.25454848806839436,304
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Rosenbrock,10,54,6070563.076786042,0.24333824799396098,154
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Rosenbrock,10,54,6052712.167636803,0.24384811299387366,304
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Rosenbrock,10,55,5687723.774308749,0.24691966304089874,154
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Rosenbrock,10,55,5705636.219004877,0.25430742104072124,304
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Rosenbrock,10,56,6374731.518373655,0.2462486670119688,154
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Rosenbrock,10,56,6346261.400904138,0.23208790400531143,304
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Rosenbrock,10,57,5704891.531106117,0.22819151601288468,154
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Rosenbrock,10,57,5699926.5355015,0.2332898590248078,304
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Rosenbrock,10,58,5184773.187053612,0.2305896319448948,154
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Rosenbrock,10,58,5164448.015285202,0.23155791498720646,304
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Rosenbrock,10,59,6097142.6276871925,0.2279440079582855,154
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Rosenbrock,10,59,6115809.598837838,0.23449914099182934,304
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Rosenbrock,10,60,5618929.914223194,0.27233033801894635,154
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Rosenbrock,10,60,5516473.95578588,0.2587112560868263,304
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Rosenbrock,10,61,6356916.222685617,0.22660210204776376,154
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Rosenbrock,10,61,6323276.6933093835,0.22722992906346917,304
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Rosenbrock,10,62,7328443.800120264,0.22907902696169913,154
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Rosenbrock,10,62,7295507.168252317,0.2282476619584486,304
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Rosenbrock,10,63,5696954.829508664,0.23260767094325274,154
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Rosenbrock,10,63,5726768.534348308,0.2271598189836368,304
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Rosenbrock,10,64,6022348.366422251,0.2497326269512996,154
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Rosenbrock,10,64,5981113.211704098,0.24150352599099278,304
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Rosenbrock,10,65,6467328.472951715,0.22813742607831955,154
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Rosenbrock,10,65,6386955.5630199835,0.23805639101192355,304
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Rosenbrock,10,66,6859520.565105319,0.22757278999779373,154
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Rosenbrock,10,66,6862099.397987373,0.2554307939717546,304
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Rosenbrock,10,67,6369298.247266157,0.2261663000099361,154
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Rosenbrock,10,67,6355256.884500266,0.23134957998991013,304
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Rosenbrock,10,68,6422852.393804245,0.22715548903215677,154
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Rosenbrock,10,68,6398759.472610133,0.22883576794993132,304
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Rosenbrock,10,69,5850982.463854094,0.22606864396948367,154
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Rosenbrock,10,69,5866040.693314367,0.23110048298258334,304
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Rosenbrock,10,70,7269428.620096658,0.2288251610007137,154
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Rosenbrock,10,70,7268631.013354009,0.23666339099872857,304
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Rosenbrock,10,71,6273281.190137688,0.22878770297393203,154
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Rosenbrock,10,71,6298519.301033575,0.23106891207862645,304
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Rosenbrock,10,72,5999178.248626922,0.22814418899361044,154
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Rosenbrock,10,72,6003206.38603959,0.22812486602924764,304
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Rosenbrock,10,73,4865485.938673128,0.22570177598390728,154
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Rosenbrock,10,73,4927652.208844338,0.22875386697705835,304
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Rosenbrock,10,74,5663163.024560763,0.23302488401532173,154
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Rosenbrock,10,74,5683858.749595065,0.2931361460359767,304
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Rosenbrock,10,75,5676376.637924155,0.25860052194911987,154
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Rosenbrock,10,75,5612412.869469873,0.2603867909638211,304
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Rosenbrock,10,76,4990081.172120583,0.23467377398628742,154
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Rosenbrock,10,76,5031210.017277117,0.2535328329540789,304
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Rosenbrock,10,77,5859491.343012724,0.24417358997743577,154
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Rosenbrock,10,77,5846326.468954413,0.23415966099128127,304
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Rosenbrock,10,78,6469411.398943947,0.22864185704384,154
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Rosenbrock,10,78,6461872.120088997,0.23499875701963902,304
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Rosenbrock,10,79,6093795.457375057,0.22905519499909133,154
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Rosenbrock,10,79,6032330.958715808,0.23507582896854728,304
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Rosenbrock,10,80,6442794.4793058615,0.22586738097015768,154
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Rosenbrock,10,80,6386178.043612581,0.22748675697948784,304
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Rosenbrock,10,81,6165844.219683917,0.23164356395136565,154
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Rosenbrock,10,81,6128176.201871026,0.22823114600032568,304
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Rosenbrock,10,82,5198147.069127409,0.22457575309090316,154
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Rosenbrock,10,82,5159941.456272963,0.22800058301072568,304
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Rosenbrock,10,83,5425604.054354049,0.22509689501021057,154
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Rosenbrock,10,83,5408843.198084946,0.22786854207515717,304
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Rosenbrock,10,84,5166526.699552843,0.22509213304147124,154
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Rosenbrock,10,84,5225506.271670882,0.2290288549847901,304
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Rosenbrock,10,85,5369118.341966596,0.22665067005436867,154
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Rosenbrock,10,85,5420623.842643394,0.24296991992741823,304
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Rosenbrock,10,86,5427235.086664963,0.23169348400551826,154
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Rosenbrock,10,86,5438470.887571266,0.2463987140217796,304
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Rosenbrock,10,87,6707260.443125955,0.24134655494708568,154
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Rosenbrock,10,87,6759997.421602416,0.3134856449905783,304
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Rosenbrock,10,88,5737413.243041536,0.26556105189956725,154
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Rosenbrock,10,88,5724797.787912304,0.22939049790147692,304
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Rosenbrock,10,89,5664039.99608235,0.22675068699754775,154
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Rosenbrock,10,89,5647684.109857272,0.2300573290558532,304
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Rosenbrock,10,90,6095189.383205207,0.2261613430455327,154
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Rosenbrock,10,90,6120640.319046481,0.2298487479565665,304
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Rosenbrock,10,91,5918324.135310931,0.2265458219917491,154
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Rosenbrock,10,91,5949905.917415052,0.2387590390862897,304
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Rosenbrock,10,92,5503898.775604707,0.22620759007986635,154
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Rosenbrock,10,92,5476218.824444419,0.2288147440413013,304
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Rosenbrock,10,93,6090501.431216566,0.22663127991836518,154
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Rosenbrock,10,93,6122601.353410314,0.23386971792206168,304
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Rosenbrock,10,94,6339903.514614711,0.22705221304204315,154
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Rosenbrock,10,94,6349916.901942873,0.23007465398404747,304
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Rosenbrock,10,95,6145834.223453318,0.2885000709211454,154
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Rosenbrock,10,95,6158622.372366661,0.28711542498786,304
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Rosenbrock,10,96,6266920.060358682,0.25535076297819614,154
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Rosenbrock,10,96,6291730.464281426,0.2603757979813963,304
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Rosenbrock,10,97,5933551.491464413,0.24668002303224057,154
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Rosenbrock,10,97,5923260.070364964,0.2300747639965266,304
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Rosenbrock,10,98,5486828.9294934645,0.24663238297216594,154
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Rosenbrock,10,98,5457905.639745045,0.23060623207129538,304
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Rosenbrock,10,99,6832231.318886665,0.22508562891744077,154
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Rosenbrock,10,99,6834840.554337006,0.23068643501028419,304
1,SMCO_BR_vs_SMCO_BR_EVO,SMCO_BR,Rosenbrock,10,0,6149317.326616286,0.2312466949224472,79
1,SMCO_BR_vs_SMCO_BR_EVO,SMCO_BR_EVO,Rosenbrock,10,0,6126189.377675961,0.23301057203207165,154
1,SMCO_BR_vs_SMCO_BR_EVO,SMCO_BR,Rosenbrock,10,1,6772296.818185439,0.22652859997469932,79
1,SMCO_BR_vs_SMCO_BR_EVO,SMCO_BR_EVO,Rosenbrock,10,1,6825454.727036381,0.23484115593601018,154
1,SMCO_BR_vs_SMCO_BR_EVO,SMCO_BR,Rosenbrock,10,2,6398381.677370208,0.22930471901781857,79
1,SMCO_BR_vs_SMCO_BR_EVO,SMCO_BR_EVO,Rosenbrock,10,2,6344849.176640095,0.23331039596814662,154
1,SMCO_BR_vs_SMCO_BR_EVO,SMCO_BR,Rosenbrock,10,3,6299642.528307127,0.22882209299132228,79
1,SMCO_BR_vs_SMCO_BR_EVO,SMCO_BR_EVO,Rosenbrock,10,3,6360942.7904480975,0.23218917998019606,154
1,SMCO_BR_vs_SMCO_BR_EVO,SMCO_BR,Rosenbrock,10,4,5477148.978545271,0.22706326108891517,79
1,SMCO_BR_vs_SMCO_BR_EVO,SMCO_BR_EVO,Rosenbrock,10,4,5492425.975279456,0.23403767601121217,154
1,SMCO_BR_vs_SMCO_BR_EVO,SMCO_BR,Rosenbrock,10,5,6347491.218497895,0.22914052905980498,79
1,SMCO_BR_vs_SMCO_BR_EVO,SMCO_BR_EVO,Rosenbrock,10,5,6302588.180593429,0.24076350696850568,154
1,SMCO_BR_vs_SMCO_BR_EVO,SMCO_BR,Rosenbrock,10,6,6482362.960758081,0.23595018696505576,79
1,SMCO_BR_vs_SMCO_BR_EVO,SMCO_BR_EVO,Rosenbrock,10,6,6529286.117752091,0.2668435809900984,154
1,SMCO_BR_vs_SMCO_BR_EVO,SMCO_BR,Rosenbrock,10,7,6581393.393062951,0.2515271609881893,79
1,SMCO_BR_vs_SMCO_BR_EVO,SMCO_BR_EVO,Rosenbrock,10,7,6585118.774971412,0.2535387900425121,154
1,SMCO_BR_vs_SMCO_BR_EVO,SMCO_BR,Rosenbrock,10,8,6579608.059472675,0.2493252019630745,79
1,SMCO_BR_vs_SMCO_BR_EVO,SMCO_BR_EVO,Rosenbrock,10,8,6421572.681771133,0.23374916601460427,154
1,SMCO_BR_vs_SMCO_BR_EVO,SMCO_BR,Rosenbrock,10,9,5679097.5895771,0.23110526893287897,79
1,SMCO_BR_vs_SMCO_BR_EVO,SMCO_BR_EVO,Rosenbrock,10,9,5584480.836478455,0.2373062709812075,154
1,SMCO_BR_vs_SMCO_BR_EVO,SMCO_BR,Rosenbrock,10,10,6405335.76340734,0.22881952195893973,79
1,SMCO_BR_vs_SMCO_BR_EVO,SMCO_BR_EVO,Rosenbrock,10,10,6443596.109574009,0.2333729659439996,154
1,SMCO_BR_vs_SMCO_BR_EVO,SMCO_BR,Rosenbrock,10,11,5683878.3757504085,0.22833697404712439,79
1,SMCO_BR_vs_SMCO_BR_EVO,SMCO_BR_EVO,Rosenbrock,10,11,5720855.91645855,0.23450314393267035,154
1,SMCO_BR_vs_SMCO_BR_EVO,SMCO_BR,Rosenbrock,10,12,5443130.307201253,0.22839707299135625,79
1,SMCO_BR_vs_SMCO_BR_EVO,SMCO_BR_EVO,Rosenbrock,10,12,5329807.2874339,0.23642700805794448,154
1,SMCO_BR_vs_SMCO_BR_EVO,SMCO_BR,Rosenbrock,10,13,5921958.394387928,0.22743975091725588,79
1,SMCO_BR_vs_SMCO_BR_EVO,SMCO_BR_EVO,Rosenbrock,10,13,5926337.328783609,0.23158387700095773,154
1,SMCO_BR_vs_SMCO_BR_EVO,SMCO_BR,Rosenbrock,10,14,5858379.69835094,0.22983829502481967,79
1,SMCO_BR_vs_SMCO_BR_EVO,SMCO_BR_EVO,Rosenbrock,10,14,5988656.003772681,0.23356760700698942,154
1,SMCO_BR_vs_SMCO_BR_EVO,SMCO_BR,Rosenbrock,10,15,6192829.047306592,0.22874599695205688,79
1,SMCO_BR_vs_SMCO_BR_EVO,SMCO_BR_EVO,Rosenbrock,10,15,6171151.346572788,0.23460044199600816,154
1,SMCO_BR_vs_SMCO_BR_EVO,SMCO_BR,Rosenbrock,10,16,6084166.320296932,0.23215454199817032,79
1,SMCO_BR_vs_SMCO_BR_EVO,SMCO_BR_EVO,Rosenbrock,10,16,6117632.621788829,0.25336673005949706,154
1,SMCO_BR_vs_SMCO_BR_EVO,SMCO_BR,Rosenbrock,10,17,5530651.537621107,0.2697932031005621,79
1,SMCO_BR_vs_SMCO_BR_EVO,SMCO_BR_EVO,Rosenbrock,10,17,5582963.452188835,0.2474596370011568,154
1,SMCO_BR_vs_SMCO_BR_EVO,SMCO_BR,Rosenbrock,10,18,6161319.040441522,0.24146875902079046,79
1,SMCO_BR_vs_SMCO_BR_EVO,SMCO_BR_EVO,Rosenbrock,10,18,6178822.7686001025,0.2525299600092694,154
1,SMCO_BR_vs_SMCO_BR_EVO,SMCO_BR,Rosenbrock,10,19,5576390.412066691,0.2459089889889583,79
1,SMCO_BR_vs_SMCO_BR_EVO,SMCO_BR_EVO,Rosenbrock,10,19,5550687.293741526,0.23584239999763668,154
1,SMCO_BR_vs_SMCO_BR_EVO,SMCO_BR,Rosenbrock,10,20,6271797.857242388,0.23020322702359408,79
1,SMCO_BR_vs_SMCO_BR_EVO,SMCO_BR_EVO,Rosenbrock,10,20,6316921.02453276,0.2342172310454771,154
1,SMCO_BR_vs_SMCO_BR_EVO,SMCO_BR,Rosenbrock,10,21,6684223.348188572,0.22781674191355705,79
1,SMCO_BR_vs_SMCO_BR_EVO,SMCO_BR_EVO,Rosenbrock,10,21,6721060.576924056,0.23492442700080574,154
1,SMCO_BR_vs_SMCO_BR_EVO,SMCO_BR,Rosenbrock,10,22,5607816.852150865,0.22749557299539447,79
1,SMCO_BR_vs_SMCO_BR_EVO,SMCO_BR_EVO,Rosenbrock,10,22,5573294.72576224,0.23368152498733252,154
1,SMCO_BR_vs_SMCO_BR_EVO,SMCO_BR,Rosenbrock,10,23,6298662.502194082,0.2344946030061692,79
1,SMCO_BR_vs_SMCO_BR_EVO,SMCO_BR_EVO,Rosenbrock,10,23,6219930.027914115,0.23334624897688627,154
1,SMCO_BR_vs_SMCO_BR_EVO,SMCO_BR,Rosenbrock,10,24,6465298.685552665,0.2295828179921955,79
1,SMCO_BR_vs_SMCO_BR_EVO,SMCO_BR_EVO,Rosenbrock,10,24,6469010.562939621,0.23429912491701543,154
1,SMCO_BR_vs_SMCO_BR_EVO,SMCO_BR,Rosenbrock,10,25,5679566.632406926,0.2275112239876762,79
1,SMCO_BR_vs_SMCO_BR_EVO,SMCO_BR_EVO,Rosenbrock,10,25,5677766.094966914,0.23386384407058358,154
1,SMCO_BR_vs_SMCO_BR_EVO,SMCO_BR,Rosenbrock,10,26,6247496.647688038,0.22748452797532082,79
1,SMCO_BR_vs_SMCO_BR_EVO,SMCO_BR_EVO,Rosenbrock,10,26,6243164.025877012,0.25152079295367,154
1,SMCO_BR_vs_SMCO_BR_EVO,SMCO_BR,Rosenbrock,10,27,6073689.405551245,0.2607200569473207,79
1,SMCO_BR_vs_SMCO_BR_EVO,SMCO_BR_EVO,Rosenbrock,10,27,6091818.759106872,0.29098544002044946,154
1,SMCO_BR_vs_SMCO_BR_EVO,SMCO_BR,Rosenbrock,10,28,6428715.355522802,0.23883102694526315,79
1,SMCO_BR_vs_SMCO_BR_EVO,SMCO_BR_EVO,Rosenbrock,10,28,6500194.5881481385,0.24564876104705036,154
1,SMCO_BR_vs_SMCO_BR_EVO,SMCO_BR,Rosenbrock,10,29,5018941.115284223,0.24798563099466264,79
1,SMCO_BR_vs_SMCO_BR_EVO,SMCO_BR_EVO,Rosenbrock,10,29,4992448.774754257,0.2669200840173289,154
1,SMCO_BR_vs_SMCO_BR_EVO,SMCO_BR,Rosenbrock,10,30,5409519.092618067,0.27182317594997585,79
1,SMCO_BR_vs_SMCO_BR_EVO,SMCO_BR_EVO,Rosenbrock,10,30,5416321.14838718,0.23364716104697436,154
1,SMCO_BR_vs_SMCO_BR_EVO,SMCO_BR,Rosenbrock,10,31,6107228.904611395,0.22833775996696204,79
1,SMCO_BR_vs_SMCO_BR_EVO,SMCO_BR_EVO,Rosenbrock,10,31,6132460.950249555,0.23571345093660057,154
1,SMCO_BR_vs_SMCO_BR_EVO,SMCO_BR,Rosenbrock,10,32,5663650.2047133185,0.32027599203865975,79
1,SMCO_BR_vs_SMCO_BR_EVO,SMCO_BR_EVO,Rosenbrock,10,32,5683416.834369602,0.2486975910142064,154
1,SMCO_BR_vs_SMCO_BR_EVO,SMCO_BR,Rosenbrock,10,33,5735132.646587591,0.2326589149888605,79
1,SMCO_BR_vs_SMCO_BR_EVO,SMCO_BR_EVO,Rosenbrock,10,33,5763092.60129882,0.23519675899297,154
1,SMCO_BR_vs_SMCO_BR_EVO,SMCO_BR,Rosenbrock,10,34,6091357.51923416,0.22728648292832077,79
1,SMCO_BR_vs_SMCO_BR_EVO,SMCO_BR_EVO,Rosenbrock,10,34,6106675.749618825,0.2315965450834483,154
1,SMCO_BR_vs_SMCO_BR_EVO,SMCO_BR,Rosenbrock,10,35,6757536.623094772,0.22715933993458748,79
1,SMCO_BR_vs_SMCO_BR_EVO,SMCO_BR_EVO,Rosenbrock,10,35,6699661.537506016,0.24638730403967202,154
1,SMCO_BR_vs_SMCO_BR_EVO,SMCO_BR,Rosenbrock,10,36,5589255.9954733495,0.23886301496531814,79
1,SMCO_BR_vs_SMCO_BR_EVO,SMCO_BR_EVO,Rosenbrock,10,36,5530664.067859665,0.23862326005473733,154
1,SMCO_BR_vs_SMCO_BR_EVO,SMCO_BR,Rosenbrock,10,37,5125289.740492146,0.2508352709701285,79
1,SMCO_BR_vs_SMCO_BR_EVO,SMCO_BR_EVO,Rosenbrock,10,37,5190737.355219622,0.26826077699661255,154
1,SMCO_BR_vs_SMCO_BR_EVO,SMCO_BR,Rosenbrock,10,38,6069589.3297149595,0.2486810360569507,79
1,SMCO_BR_vs_SMCO_BR_EVO,SMCO_BR_EVO,Rosenbrock,10,38,6100628.341087837,0.2471405379474163,154
1,SMCO_BR_vs_SMCO_BR_EVO,SMCO_BR,Rosenbrock,10,39,5852709.124698259,0.24974000896327198,79
1,SMCO_BR_vs_SMCO_BR_EVO,SMCO_BR_EVO,Rosenbrock,10,39,5779006.818758465,0.24480096995830536,154
1,SMCO_BR_vs_SMCO_BR_EVO,SMCO_BR,Rosenbrock,10,40,6160161.839203689,0.24443645298015326,79
1,SMCO_BR_vs_SMCO_BR_EVO,SMCO_BR_EVO,Rosenbrock,10,40,6169768.632685377,0.23464436002541333,154
1,SMCO_BR_vs_SMCO_BR_EVO,SMCO_BR,Rosenbrock,10,41,5464917.515464569,0.229150825063698,79
