experiment,strategy,func,dim,rep,fopt,time
3,sobol,Ackley,10,39,22.158825070164223,0.35284043999854475
3,sobol,Ackley,10,40,22.214130640598707,0.359081277041696
3,sobol,Ackley,10,41,22.124322387473537,0.35033603000920266
3,sobol,Ackley,10,42,22.16401867328648,0.35279168700799346
3,sobol,Ackley,10,43,22.16700341776578,0.3592502089450136
3,sobol,Ackley,10,44,22.12556126890513,0.39456361706834286
3,sobol,Ackley,10,45,22.109737351370597,0.3818143489770591
3,sobol,Ackley,10,46,22.15098429886542,0.39012495696078986
3,sobol,Ackley,10,47,22.203659456058887,0.37483203795272857
3,sobol,Ackley,10,48,22.074966950640036,0.3621507210191339
3,sobol,Ackley,10,49,22.154262264707608,0.36022118106484413
3,rand1bin,Rosenbrock,10,0,6078413.644102999,0.22970532800536603
3,rand1bin,Rosenbrock,10,1,6681183.037860503,0.2292045489884913
3,rand1bin,Rosenbrock,10,2,6873424.960088612,0.2285985640482977
3,rand1bin,Rosenbrock,10,3,6404640.540045318,0.23006188997533172
3,rand1bin,Rosenbrock,10,4,6053238.1349075455,0.2328292989404872
3,rand1bin,Rosenbrock,10,5,6307723.817014227,0.23015425098128617
3,rand1bin,Rosenbrock,10,6,5949555.798593098,0.22898150305263698
3,rand1bin,Rosenbrock,10,7,5747329.077637215,0.22867010196205229
3,rand1bin,Rosenbrock,10,8,6402322.309906543,0.22980013699270785
3,rand1bin,Rosenbrock,10,9,5154368.933748618,0.22914294304791838
3,rand1bin,Rosenbrock,10,10,5658408.242929434,0.22836334502790123
3,rand1bin,Rosenbrock,10,11,5459652.6593515,0.23483203095383942
3,rand1bin,Rosenbrock,10,12,6831157.103234456,0.25752367498353124
3,rand1bin,Rosenbrock,10,13,6758099.879702721,0.24077241402119398
3,rand1bin,Rosenbrock,10,14,6367286.146554913,0.24153679504524916
3,rand1bin,Rosenbrock,10,15,6816305.685224145,0.24648031091783196
3,rand1bin,Rosenbrock,10,16,5731435.9582127165,0.24593372596427798
3,rand1bin,Rosenbrock,10,17,6681570.388389563,0.25963594298809767
3,rand1bin,Rosenbrock,10,18,6211952.6998853665,0.22936630295589566
3,rand1bin,Rosenbrock,10,19,6822570.216055605,0.2311601679539308
3,rand1bin,Rosenbrock,10,20,5209311.512605216,0.22933272388763726
3,rand1bin,Rosenbrock,10,21,6052735.780390518,0.229806722025387
3,rand1bin,Rosenbrock,10,22,7292930.440483003,0.23040312202647328
3,rand1bin,Rosenbrock,10,23,5535865.948703426,0.22730993607547134
3,rand1bin,Rosenbrock,10,24,5261378.78207832,0.22856645693536848
3,rand1bin,Rosenbrock,10,25,5963474.958702957,0.23246390896383673
3,rand1bin,Rosenbrock,10,26,6036911.797256228,0.23021429392974824
3,rand1bin,Rosenbrock,10,27,5818470.418397116,0.22685423598159105
3,rand1bin,Rosenbrock,10,28,6283126.043790595,0.22811794700101018
3,rand1bin,Rosenbrock,10,29,5729055.540237021,0.2280435999855399
3,rand1bin,Rosenbrock,10,30,6376359.8021220025,0.22760284901596606
3,rand1bin,Rosenbrock,10,31,5637765.181568748,0.22869573696516454
3,rand1bin,Rosenbrock,10,32,7507578.693617385,0.2271805970231071
3,rand1bin,Rosenbrock,10,33,6831706.262153623,0.24359774705953896
3,rand1bin,Rosenbrock,10,34,5423364.30026196,0.2519857919542119
3,rand1bin,Rosenbrock,10,35,5689401.677981491,0.25531506701372564
3,rand1bin,Rosenbrock,10,36,5352259.172517224,0.24605633795727044
3,rand1bin,Rosenbrock,10,37,5670638.607137455,0.2294974309625104
3,rand1bin,Rosenbrock,10,38,4954348.979193419,0.24755953496787697
3,rand1bin,Rosenbrock,10,39,6461798.691296713,0.24808080098591745
3,rand1bin,Rosenbrock,10,40,5745372.136878207,0.2784141569864005
3,rand1bin,Rosenbrock,10,41,5531166.120876569,0.2748804989969358
3,rand1bin,Rosenbrock,10,42,5702871.788293988,0.2315351910656318
3,rand1bin,Rosenbrock,10,43,5578750.479168159,0.22873639792669564
3,rand1bin,Rosenbrock,10,44,6217858.529504101,0.22756386501714587
3,rand1bin,Rosenbrock,10,45,5752198.578775496,0.22756306396331638
3,rand1bin,Rosenbrock,10,46,6899990.356161076,0.23112769599538296
3,rand1bin,Rosenbrock,10,47,5738796.627196338,0.2298794990638271
3,rand1bin,Rosenbrock,10,48,5778069.534680236,0.22778393095359206
3,rand1bin,Rosenbrock,10,49,5757202.888389426,0.22734485391993076
3,current-to-best1bin,Rosenbrock,10,0,6405467.923671266,0.22796228900551796
3,current-to-best1bin,Rosenbrock,10,1,6115051.692178901,0.22766026889439672
3,current-to-best1bin,Rosenbrock,10,2,6164238.175870312,0.22769716999027878
3,current-to-best1bin,Rosenbrock,10,3,5903526.938641361,0.2286205980926752
3,current-to-best1bin,Rosenbrock,10,4,5874760.128422486,0.23839756101369858
3,current-to-best1bin,Rosenbrock,10,5,5737986.099854912,0.2531321590067819
3,current-to-best1bin,Rosenbrock,10,6,5753282.387916698,0.26424872304778546
3,current-to-best1bin,Rosenbrock,10,7,6848031.164876511,0.2450623040786013
3,current-to-best1bin,Rosenbrock,10,8,6353356.801777929,0.24651832599192858
3,current-to-best1bin,Rosenbrock,10,9,6790278.005393829,0.24994514894206077
3,current-to-best1bin,Rosenbrock,10,10,5624512.207568999,0.2297007569577545
3,current-to-best1bin,Rosenbrock,10,11,5728591.71872737,0.24351747299078852
3,current-to-best1bin,Rosenbrock,10,12,6311199.943113799,0.22892325499560684
3,current-to-best1bin,Rosenbrock,10,13,5623806.373543687,0.228576650028117
3,current-to-best1bin,Rosenbrock,10,14,5810633.938040459,0.22830356797203422
3,current-to-best1bin,Rosenbrock,10,15,6481150.380498614,0.22683639801107347
3,current-to-best1bin,Rosenbrock,10,16,5467775.658260073,0.22751567407976836
3,current-to-best1bin,Rosenbrock,10,17,6311836.436487563,0.23159856803249568
3,current-to-best1bin,Rosenbrock,10,18,6861074.483463716,0.23135469295084476
3,current-to-best1bin,Rosenbrock,10,19,5665487.562600279,0.2275417490163818
3,current-to-best1bin,Rosenbrock,10,20,5848018.747782682,0.22791003494057804
3,current-to-best1bin,Rosenbrock,10,21,5671954.927064831,0.22516965703107417
3,current-to-best1bin,Rosenbrock,10,22,6046299.152465905,0.2281135650118813
3,current-to-best1bin,Rosenbrock,10,23,6384337.185237728,0.22646679205354303
3,current-to-best1bin,Rosenbrock,10,24,6252344.910437481,0.2248213270213455
3,current-to-best1bin,Rosenbrock,10,25,6197908.738556166,0.24565180798526853
3,current-to-best1bin,Rosenbrock,10,26,6110498.439023497,0.26180392503738403
3,current-to-best1bin,Rosenbrock,10,27,6725080.964123636,0.2414094089763239
3,current-to-best1bin,Rosenbrock,10,28,5544967.894602881,0.2503376230597496
3,current-to-best1bin,Rosenbrock,10,29,6424179.838231069,0.24735013290774077
3,current-to-best1bin,Rosenbrock,10,30,5797957.484302863,0.23423495702445507
3,current-to-best1bin,Rosenbrock,10,31,6210296.366485535,0.25493922596797347
3,current-to-best1bin,Rosenbrock,10,32,6753969.435869344,0.23178242205176502
3,current-to-best1bin,Rosenbrock,10,33,6440510.194305031,0.22917520895134658
3,current-to-best1bin,Rosenbrock,10,34,5677869.523821175,0.22911648405715823
3,current-to-best1bin,Rosenbrock,10,35,5082259.544698849,0.22922701097559184
3,current-to-best1bin,Rosenbrock,10,36,6796867.674983722,0.23361371899954975
3,current-to-best1bin,Rosenbrock,10,37,5711836.912125228,0.22978301299735904
3,current-to-best1bin,Rosenbrock,10,38,6819489.084202383,0.23035063792485744
3,current-to-best1bin,Rosenbrock,10,39,5768689.008963926,0.22799895494244993
3,current-to-best1bin,Rosenbrock,10,40,5970908.943701203,0.22867475100792944
3,current-to-best1bin,Rosenbrock,10,41,6368275.635154883,0.22789439710322767
3,current-to-best1bin,Rosenbrock,10,42,5494122.5189516535,0.22811683709733188
3,current-to-best1bin,Rosenbrock,10,43,6391557.529495224,0.230166896013543
3,current-to-best1bin,Rosenbrock,10,44,5523873.155093983,0.2297766909468919
3,current-to-best1bin,Rosenbrock,10,45,6275216.53014091,0.2287649599602446
3,current-to-best1bin,Rosenbrock,10,46,6184126.659573372,0.2277248550672084
3,current-to-best1bin,Rosenbrock,10,47,5734833.846810635,0.2632088530808687
3,current-to-best1bin,Rosenbrock,10,48,5955230.868012864,0.24157076701521873
3,current-to-best1bin,Rosenbrock,10,49,6209145.122037958,0.24255843402352184
3,best1bin,Rosenbrock,10,0,6610722.857031707,0.24670776701532304
3,best1bin,Rosenbrock,10,1,5527749.094389097,0.2429843939607963
3,best1bin,Rosenbrock,10,2,7400996.353351833,0.2304455409757793
3,best1bin,Rosenbrock,10,3,6404433.122495819,0.2285753390751779
3,best1bin,Rosenbrock,10,4,5877956.4885920305,0.2276640390045941
3,best1bin,Rosenbrock,10,5,5661428.572390708,0.22563828306738287
3,best1bin,Rosenbrock,10,6,6439509.743767293,0.22607444692403078
3,best1bin,Rosenbrock,10,7,6049635.917647283,0.22548378503415734
3,best1bin,Rosenbrock,10,8,6175597.587455302,0.22556636901572347
3,best1bin,Rosenbrock,10,9,6853287.215737882,0.2253860819619149
3,best1bin,Rosenbrock,10,10,7267874.201254221,0.2291363589465618
3,best1bin,Rosenbrock,10,11,6539978.874043796,0.2266782650258392
3,best1bin,Rosenbrock,10,12,6235435.4153507985,0.22646359901409596
3,best1bin,Rosenbrock,10,13,6697802.963428388,0.22410409501753747
3,best1bin,Rosenbrock,10,14,6207391.802520455,0.22551773500163108
3,best1bin,Rosenbrock,10,15,6790872.366236489,0.22867173899430782
3,best1bin,Rosenbrock,10,16,5759753.4011342,0.22675174206960946
3,best1bin,Rosenbrock,10,17,6398445.709146486,0.22848806995898485
3,best1bin,Rosenbrock,10,18,6084629.5674845455,0.2532874670578167
3,best1bin,Rosenbrock,10,19,6787720.969278568,0.24796932307071984
3,best1bin,Rosenbrock,10,20,6328625.615918958,0.25281597895082086
3,best1bin,Rosenbrock,10,21,5874942.977871788,0.24128846707753837
3,best1bin,Rosenbrock,10,22,6526995.4510613335,0.24447467795107514
3,best1bin,Rosenbrock,10,23,6380898.070521761,0.23436576104722917
3,best1bin,Rosenbrock,10,24,5427481.692980617,0.23856674099806696
3,best1bin,Rosenbrock,10,25,6371536.404892209,0.22788695408962667
3,best1bin,Rosenbrock,10,26,5765248.164905675,0.22680636297445744
3,best1bin,Rosenbrock,10,27,6135204.65002482,0.22685876302421093
3,best1bin,Rosenbrock,10,28,6154386.981531676,0.22635300504043698
3,best1bin,Rosenbrock,10,29,6704525.621072998,0.22861598001327366
3,best1bin,Rosenbrock,10,30,7300349.29328105,0.22625640407204628
3,best1bin,Rosenbrock,10,31,5793617.8432462355,0.22933225892484188
3,best1bin,Rosenbrock,10,32,5675341.284013408,0.2263637640280649
3,best1bin,Rosenbrock,10,33,6274804.557750613,0.22527481999713928
3,best1bin,Rosenbrock,10,34,5819872.864517053,0.22597716702148318
3,best1bin,Rosenbrock,10,35,4976940.907820628,0.226449268986471
3,best1bin,Rosenbrock,10,36,5954964.173007263,0.225838070968166
3,best1bin,Rosenbrock,10,37,6493550.43337891,0.22537645802367479
3,best1bin,Rosenbrock,10,38,6159254.547990931,0.22711554903071374
3,best1bin,Rosenbrock,10,39,5703343.333276615,0.24128937302157283
3,best1bin,Rosenbrock,10,40,6415662.92253516,0.2502352739684284
3,best1bin,Rosenbrock,10,41,6853978.574031449,0.23963855602778494
3,best1bin,Rosenbrock,10,42,6919447.086523565,0.2609097580425441
3,best1bin,Rosenbrock,10,43,5720944.294224013,0.23694758804049343
3,best1bin,Rosenbrock,10,44,5511374.6713656355,0.24070502200629562
3,best1bin,Rosenbrock,10,45,5962936.085376608,0.2288354920456186
3,best1bin,Rosenbrock,10,46,6400105.826874858,0.2282924560131505
3,best1bin,Rosenbrock,10,47,6915393.608048597,0.23194672702811658
3,best1bin,Rosenbrock,10,48,6765844.528063781,0.22883290308527648
3,best1bin,Rosenbrock,10,49,7042038.65403281,0.22800969902891666
3,sobol,Rosenbrock,10,0,6320300.1879628915,0.2305038379272446
3,sobol,Rosenbrock,10,1,6367598.419692465,0.22867647698149085
3,sobol,Rosenbrock,10,2,6001129.131772833,0.22855893895030022
3,sobol,Rosenbrock,10,3,6780093.476893246,0.23246473399922252
3,sobol,Rosenbrock,10,4,6052712.167636803,0.22810829000081867
3,sobol,Rosenbrock,10,5,5705636.219004877,0.22842345596291125
3,sobol,Rosenbrock,10,6,6346261.400904138,0.22810879908502102
3,sobol,Rosenbrock,10,7,5699926.5355015,0.22838068602140993
3,sobol,Rosenbrock,10,8,5164448.015285202,0.2282897710101679
3,sobol,Rosenbrock,10,9,6115809.598837838,0.22826168593019247
3,sobol,Rosenbrock,10,10,5516473.95578588,0.2328274539904669
3,sobol,Rosenbrock,10,11,6323276.6933093835,0.25599366205278784
3,sobol,Rosenbrock,10,12,7295507.168252317,0.2510455480078235
3,sobol,Rosenbrock,10,13,5726768.534348308,0.24125892098527402
3,sobol,Rosenbrock,10,14,5981113.211704098,0.2553868849063292
3,sobol,Rosenbrock,10,15,6386955.5630199835,0.22916506801266223
3,sobol,Rosenbrock,10,16,6862099.397987373,0.24953286501113325
3,sobol,Rosenbrock,10,17,6355256.884500266,0.2278776610037312
3,sobol,Rosenbrock,10,18,6398759.472610133,0.22925586602650583
3,sobol,Rosenbrock,10,19,5866040.693314367,0.2446481779916212
3,sobol,Rosenbrock,10,20,7268631.013354009,0.22954678896348923
3,sobol,Rosenbrock,10,21,6298519.301033575,0.22809477406553924
3,sobol,Rosenbrock,10,22,6003206.38603959,0.22869527898728848
3,sobol,Rosenbrock,10,23,4927652.208844338,0.22755098796915263
3,sobol,Rosenbrock,10,24,5683858.749595065,0.23531979706604034
3,sobol,Rosenbrock,10,25,5612412.869469873,0.22850490803830326
3,sobol,Rosenbrock,10,26,5031210.017277117,0.22905542806256562
3,sobol,Rosenbrock,10,27,5846326.468954413,0.2274954889435321
3,sobol,Rosenbrock,10,28,6461872.120088997,0.22824843495618552
3,sobol,Rosenbrock,10,29,6032330.958715808,0.22716849797870964
3,sobol,Rosenbrock,10,30,6386178.043612581,0.22796962899155915
3,sobol,Rosenbrock,10,31,6128176.201871026,0.22782696993090212
3,sobol,Rosenbrock,10,32,5159941.456272963,0.2275552359642461
3,sobol,Rosenbrock,10,33,5408843.198084946,0.24229583295527846
3,sobol,Rosenbrock,10,34,5225506.271670882,0.24401070305611938
3,sobol,Rosenbrock,10,35,5420623.842643394,0.33078310603741556
3,sobol,Rosenbrock,10,36,5438470.887571266,0.2770855970447883
3,sobol,Rosenbrock,10,37,6759997.421602416,0.23295362095814198
3,sobol,Rosenbrock,10,38,5724797.787912304,0.23205392598174512
3,sobol,Rosenbrock,10,39,5647684.109857272,0.23681277001742274
3,sobol,Rosenbrock,10,40,6120640.319046481,0.23581059998832643
3,sobol,Rosenbrock,10,41,5949905.917415052,0.2335922730853781
3,sobol,Rosenbrock,10,42,5476218.824444419,0.23584223201032728
3,sobol,Rosenbrock,10,43,6122601.353410314,0.23435694305226207
3,sobol,Rosenbrock,10,44,6349916.901942873,0.23112782498355955
3,sobol,Rosenbrock,10,45,6158622.372366661,0.23582048993557692
3,sobol,Rosenbrock,10,46,6291730.464281426,0.2269026100402698
3,sobol,Rosenbrock,10,47,5923260.070364964,0.22852135298307985
3,sobol,Rosenbrock,10,48,5457905.639745045,0.22886215697508305
3,sobol,Rosenbrock,10,49,6834840.554337006,0.22826161503326148
3,rand1bin,Griewank,10,0,884.6781602803808,0.25938793108798563
3,rand1bin,Griewank,10,1,888.8134535879661,0.2562697250396013
3,rand1bin,Griewank,10,2,885.0210926969492,0.26208993000909686
3,rand1bin,Griewank,10,3,890.2672531951307,0.27623741200659424
3,rand1bin,Griewank,10,4,889.615609791762,0.29170012089889497
3,rand1bin,Griewank,10,5,886.5530350196995,0.2725353050045669
3,rand1bin,Griewank,10,6,889.701607352516,0.27385713800322264
3,rand1bin,Griewank,10,7,885.5542802827742,0.27707236201968044
3,rand1bin,Griewank,10,8,883.6252974688778,0.2584704110631719
3,rand1bin,Griewank,10,9,885.3963421508031,0.2598043780308217
3,rand1bin,Griewank,10,10,890.0152204403253,0.28883156296797097
3,rand1bin,Griewank,10,11,885.2344937239112,0.2555706719867885
3,rand1bin,Griewank,10,12,887.3043242767789,0.2559818719746545
3,rand1bin,Griewank,10,13,885.7856618134751,0.2547808929812163
3,rand1bin,Griewank,10,14,884.2597178342352,0.25855650997255
3,rand1bin,Griewank,10,15,884.6397977228324,0.2575788979884237
3,rand1bin,Griewank,10,16,887.0186391024789,0.2591069448972121
3,rand1bin,Griewank,10,17,890.302905795604,0.2619624020298943
3,rand1bin,Griewank,10,18,887.3425343142658,0.25817677611485124
3,rand1bin,Griewank,10,19,886.6048285930883,0.2568426780635491
3,rand1bin,Griewank,10,20,894.740739925975,0.25639405800029635
3,rand1bin,Griewank,10,21,885.091177394918,0.256693365983665
3,rand1bin,Griewank,10,22,890.0775975540606,0.26647846901323646
3,rand1bin,Griewank,10,23,887.4167527941786,0.28044316300656646
3,rand1bin,Griewank,10,24,888.8379174462799,0.27269847004208714
3,rand1bin,Griewank,10,25,885.8821880934966,0.2775699910707772
3,rand1bin,Griewank,10,26,889.2494142232965,0.2592768529430032
3,rand1bin,Griewank,10,27,884.7608610254771,0.2561648959526792
3,rand1bin,Griewank,10,28,885.994869586955,0.2584718969883397
3,rand1bin,Griewank,10,29,888.7143784118348,0.25630137301050127
3,rand1bin,Griewank,10,30,887.9293385418375,0.2646516020176932
3,rand1bin,Griewank,10,31,883.5929713457061,0.2559573040343821
3,rand1bin,Griewank,10,32,894.694395393117,0.25802452699281275
3,rand1bin,Griewank,10,33,885.4229401421509,0.25998899491969496
3,rand1bin,Griewank,10,34,884.1343429461416,0.26086943806149065
3,rand1bin,Griewank,10,35,888.9658024015548,0.26109279703814536
3,rand1bin,Griewank,10,36,888.053308242391,0.261208749958314
3,rand1bin,Griewank,10,37,886.3771030679343,0.2599982749670744
3,rand1bin,Griewank,10,38,884.002333085469,0.25988828495610505
3,rand1bin,Griewank,10,39,886.9959597207561,0.2593662210274488
3,rand1bin,Griewank,10,40,887.3259654502974,0.2704788470873609
3,rand1bin,Griewank,10,41,886.8834996230539,0.28398789395578206
3,rand1bin,Griewank,10,42,886.8474229897353,0.266767512075603
3,rand1bin,Griewank,10,43,891.4947353819925,0.28577428706921637
3,rand1bin,Griewank,10,44,886.8463489265549,0.273175410926342
3,rand1bin,Griewank,10,45,884.0893813978694,0.26969992695376277
3,rand1bin,Griewank,10,46,886.9006050054425,0.2606936200754717
3,rand1bin,Griewank,10,47,885.8031833029931,0.25748398806899786
3,rand1bin,Griewank,10,48,888.1090804068182,0.25521515193395317
3,rand1bin,Griewank,10,49,888.3635754086512,0.25509658199734986
3,current-to-best1bin,Griewank,10,0,886.6259301850121,0.25654354807920754
3,current-to-best1bin,Griewank,10,1,888.4342300609524,0.25628719094675034
3,current-to-best1bin,Griewank,10,2,887.8601092387028,0.25609705806709826
3,current-to-best1bin,Griewank,10,3,885.7977225382721,0.2572958980454132
3,current-to-best1bin,Griewank,10,4,887.0486934176798,0.2571840159362182
3,current-to-best1bin,Griewank,10,5,890.0374979357422,0.2563555920496583
3,current-to-best1bin,Griewank,10,6,888.6741155676151,0.2552182989893481
3,current-to-best1bin,Griewank,10,7,891.3590038665217,0.25488637504167855
3,current-to-best1bin,Griewank,10,8,885.312561463743,0.2551436519715935
3,current-to-best1bin,Griewank,10,9,892.4368528588735,0.25560696003958583
3,current-to-best1bin,Griewank,10,10,883.5957057001484,0.2861972110113129
3,current-to-best1bin,Griewank,10,11,888.633822129343,0.2705166769446805
3,current-to-best1bin,Griewank,10,12,886.6322201901381,0.2807419220916927
3,current-to-best1bin,Griewank,10,13,885.8705940551221,0.2558803840074688
3,current-to-best1bin,Griewank,10,14,885.5496951230214,0.26801888493355364
3,current-to-best1bin,Griewank,10,15,882.3268655908277,0.2579719079658389
3,current-to-best1bin,Griewank,10,16,889.7370231346132,0.25670465000439435
3,current-to-best1bin,Griewank,10,17,890.8150828681413,0.25617106910794973
3,current-to-best1bin,Griewank,10,18,887.3271079506678,0.2776121470378712
3,current-to-best1bin,Griewank,10,19,887.0431517342082,0.25437980692368
3,current-to-best1bin,Griewank,10,20,888.9825943895685,0.2545908340252936
3,current-to-best1bin,Griewank,10,21,891.465573292016,0.2556287720799446
3,current-to-best1bin,Griewank,10,22,883.7502584201465,0.2632561899954453
3,current-to-best1bin,Griewank,10,23,885.0900664210197,0.25639150897040963
3,current-to-best1bin,Griewank,10,24,889.7830460903284,0.2547541259555146
3,current-to-best1bin,Griewank,10,25,887.1691991371962,0.2550080210203305
3,current-to-best1bin,Griewank,10,26,881.9498705190248,0.2590218069963157
3,current-to-best1bin,Griewank,10,27,884.5164455325291,0.25677415495738387
3,current-to-best1bin,Griewank,10,28,888.5269073627506,0.25454388791695237
3,current-to-best1bin,Griewank,10,29,886.8867758731718,0.27349841000977904
3,current-to-best1bin,Griewank,10,30,887.4182635040966,0.2830355679616332
3,current-to-best1bin,Griewank,10,31,887.3976379096384,0.28160140302497894
3,current-to-best1bin,Griewank,10,32,883.8769023553536,0.27709142107050866
3,current-to-best1bin,Griewank,10,33,887.9289245474196,0.2811392950825393
3,current-to-best1bin,Griewank,10,34,884.8435596336122,0.25541911902837455
3,current-to-best1bin,Griewank,10,35,890.4489734784436,0.2571260299300775
3,current-to-best1bin,Griewank,10,36,881.5619253829734,0.25579605903476477
3,current-to-best1bin,Griewank,10,37,888.5173482489158,0.2565900469198823
3,current-to-best1bin,Griewank,10,38,883.6916474342986,0.26058074191678315
3,current-to-best1bin,Griewank,10,39,887.7860239237342,0.2562604600097984
3,current-to-best1bin,Griewank,10,40,891.7707981059187,0.2583996170433238
3,current-to-best1bin,Griewank,10,41,881.4556682434634,0.2576629579998553
3,current-to-best1bin,Griewank,10,42,888.1794437430306,0.25663513399194926
3,current-to-best1bin,Griewank,10,43,885.9778120475262,0.25726689503062516
3,current-to-best1bin,Griewank,10,44,888.8747270567043,0.25678469601552933
3,current-to-best1bin,Griewank,10,45,883.6589712767299,0.25604469992686063
3,current-to-best1bin,Griewank,10,46,890.4176935565407,0.2566978259710595
3,current-to-best1bin,Griewank,10,47,883.1840941133032,0.2566384089877829
3,current-to-best1bin,Griewank,10,48,885.4801748721071,0.27699866297189146
3,current-to-best1bin,Griewank,10,49,885.4889430710635,0.2828889830270782
3,best1bin,Griewank,10,0,886.2008349098188,0.2667643040185794
3,best1bin,Griewank,10,1,889.2972585932463,0.2650463639292866
3,best1bin,Griewank,10,2,882.9779090341965,0.2718442380428314
3,best1bin,Griewank,10,3,888.5920732187486,0.2679649320198223
3,best1bin,Griewank,10,4,882.9868970938433,0.2548721639905125
3,best1bin,Griewank,10,5,893.8022813211634,0.2559227599995211
3,best1bin,Griewank,10,6,882.8886047215402,0.2578118360834196
3,best1bin,Griewank,10,7,886.9070985738057,0.2560093820793554
3,best1bin,Griewank,10,8,887.520517987482,0.2517780140042305
3,best1bin,Griewank,10,9,885.5200434321662,0.2523559050168842
3,best1bin,Griewank,10,10,885.0217970558801,0.26373271096963435
3,best1bin,Griewank,10,11,889.8823241301787,0.2527366660069674
3,best1bin,Griewank,10,12,893.5499378221525,0.25283164298161864
3,best1bin,Griewank,10,13,884.8928593590542,0.2544752679532394
3,best1bin,Griewank,10,14,900.2266882627894,0.2542638280428946
3,best1bin,Griewank,10,15,885.2359511131099,0.25402437697630376
3,best1bin,Griewank,10,16,886.7490292178445,0.2514012660831213
3,best1bin,Griewank,10,17,886.621466657548,0.2714164739008993
3,best1bin,Griewank,10,18,885.7294076207131,0.2810965970857069
3,best1bin,Griewank,10,19,888.3864747569224,0.2679036579793319
3,best1bin,Griewank,10,20,887.3006448284671,0.2724800269352272
3,best1bin,Griewank,10,21,886.0364556602619,0.2738125859759748
3,best1bin,Griewank,10,22,890.9157547499989,0.26795740704983473
3,best1bin,Griewank,10,23,886.2201730185335,0.25126672198530287
3,best1bin,Griewank,10,24,886.3035354101249,0.25929238402750343
3,best1bin,Griewank,10,25,893.91010605449,0.2537665630225092
3,best1bin,Griewank,10,26,889.7309788572132,0.2518692610319704
3,best1bin,Griewank,10,27,890.6068598859866,0.2557442309334874
3,best1bin,Griewank,10,28,885.9159485183519,0.25326108699664474
3,best1bin,Griewank,10,29,885.1743089376077,0.2564621769124642
3,best1bin,Griewank,10,30,891.3813458130863,0.25434185191988945
3,best1bin,Griewank,10,31,888.6772795302379,0.25388095795642585
3,best1bin,Griewank,10,32,887.2548248735771,0.2522770899813622
3,best1bin,Griewank,10,33,887.7892441965878,0.255525141954422
3,best1bin,Griewank,10,34,893.5500025318677,0.2535839709453285
3,best1bin,Griewank,10,35,884.0546176006113,0.2531456380384043
3,best1bin,Griewank,10,36,886.1438885057053,0.2656268519349396
3,best1bin,Griewank,10,37,889.5004778074946,0.2678861030144617
3,best1bin,Griewank,10,38,889.3333412137459,0.28293956199195236
3,best1bin,Griewank,10,39,887.0756243054386,0.2678803219459951
3,best1bin,Griewank,10,40,884.9391034600945,0.27106766402721405
3,best1bin,Griewank,10,41,888.3733989581791,0.27607817796524614
3,best1bin,Griewank,10,42,898.7363825211963,0.25355551904067397
3,best1bin,Griewank,10,43,890.2542131403887,0.2534173229942098
3,best1bin,Griewank,10,44,889.3475490928155,0.25419792300090194
3,best1bin,Griewank,10,45,887.289993947212,0.25940239895135164
3,best1bin,Griewank,10,46,891.510044243509,0.2561241009971127
3,best1bin,Griewank,10,47,887.00170549333,0.2554684530477971
3,best1bin,Griewank,10,48,889.3385353807314,0.2660168760921806
3,best1bin,Griewank,10,49,891.4549426881151,0.2580779269337654
3,sobol,Griewank,10,0,880.5897980753504,0.26019765599630773
3,sobol,Griewank,10,1,883.8388645022933,0.2587600969709456
3,sobol,Griewank,10,2,887.6196083787362,0.25501831097062677
3,sobol,Griewank,10,3,888.9012692277938,0.256021352019161
3,sobol,Griewank,10,4,882.696221101717,0.25526502600405365
3,sobol,Griewank,10,5,881.9839256533658,0.2643257660092786
3,sobol,Griewank,10,6,884.9762036072368,0.2846124339848757
3,sobol,Griewank,10,7,889.5028726603523,0.2753093109931797
3,sobol,Griewank,10,8,885.1399343642585,0.2702611379791051
3,sobol,Griewank,10,9,883.620773955995,0.2790279780747369
3,sobol,Griewank,10,10,887.4548701168738,0.26399375090841204
3,sobol,Griewank,10,11,884.3062920927704,0.2592718849191442
3,sobol,Griewank,10,12,885.8452883503711,0.2569261590251699
3,sobol,Griewank,10,13,887.5667237538338,0.2587735039414838
3,sobol,Griewank,10,14,888.2337984753441,0.25827125494834036
3,sobol,Griewank,10,15,888.7526764570388,0.25758774601854384
3,sobol,Griewank,10,16,885.7331731161573,0.2587537260260433
3,sobol,Griewank,10,17,888.0556545033571,0.26430993096437305
3,sobol,Griewank,10,18,880.5696000484028,0.2594138999702409
3,sobol,Griewank,10,19,888.1450055584236,0.2606085949810222
3,sobol,Griewank,10,20,884.9829187940776,0.2546467169886455
3,sobol,Griewank,10,21,889.7717163997659,0.2559847979573533
3,sobol,Griewank,10,22,886.2921796269338,0.2563660410232842
3,sobol,Griewank,10,23,889.9901685701642,0.25709425297100097
3,sobol,Griewank,10,24,884.0395228591997,0.2641151479911059
3,sobol,Griewank,10,25,886.7790067965174,0.2828506079968065
3,sobol,Griewank,10,26,889.9891303458877,0.2746923699742183
3,sobol,Griewank,10,27,888.1164501616447,0.27637653099372983
3,sobol,Griewank,10,28,888.4383142148773,0.27145889995153993
3,sobol,Griewank,10,29,881.4426983837898,0.27846987592056394
3,sobol,Griewank,10,30,883.7860537483255,0.25756760803051293
3,sobol,Griewank,10,31,884.1971591825103,0.26079157006461173
