pair,func,dim,rep,base_fopt,evo_fopt,evo_wins,base_wins,tie
SMCO_BR_vs_SMCO_BR_EVO,Ackley,10,12,22.144589530192896,22.167878963756404,1,0,0
SMCO_BR_vs_SMCO_BR_EVO,Ackley,10,13,22.18810161070234,22.146148753998368,0,1,0
SMCO_BR_vs_SMCO_BR_EVO,Ackley,10,14,22.173811758270894,22.143823133477316,0,1,0
SMCO_BR_vs_SMCO_BR_EVO,Ackley,10,15,22.155944885688083,22.17689518898769,1,0,0
SMCO_BR_vs_SMCO_BR_EVO,Ackley,10,16,22.154065879242367,22.153287558763253,0,1,0
SMCO_BR_vs_SMCO_BR_EVO,Ackley,10,17,22.149237341600976,22.143166592055152,0,1,0
SMCO_BR_vs_SMCO_BR_EVO,Ackley,10,18,22.11478715537945,22.15425613795984,1,0,0
SMCO_BR_vs_SMCO_BR_EVO,Ackley,10,19,22.11999095806976,22.11999095806976,0,0,1
SMCO_BR_vs_SMCO_BR_EVO,Ackley,10,20,22.179330452580892,22.186825531505523,1,0,0
SMCO_BR_vs_SMCO_BR_EVO,Ackley,10,21,22.136894252272715,22.21090317811237,1,0,0
SMCO_BR_vs_SMCO_BR_EVO,Ackley,10,22,22.159941630515302,22.11403724468252,0,1,0
SMCO_BR_vs_SMCO_BR_EVO,Ackley,10,23,22.175599039318396,22.187667873418995,1,0,0
SMCO_BR_vs_SMCO_BR_EVO,Ackley,10,24,22.13912890379223,22.13912890379223,0,0,1
SMCO_BR_vs_SMCO_BR_EVO,Ackley,10,25,22.152121992062852,22.13222384264463,0,1,0
SMCO_BR_vs_SMCO_BR_EVO,Ackley,10,26,22.154513198294588,22.148663193194185,0,1,0
SMCO_BR_vs_SMCO_BR_EVO,Ackley,10,27,22.132871310161768,22.096077620357523,0,1,0
SMCO_BR_vs_SMCO_BR_EVO,Ackley,10,28,22.17792540056143,22.17792540056143,0,0,1
SMCO_BR_vs_SMCO_BR_EVO,Ackley,10,29,22.176976758834645,22.156996073201938,0,1,0
SMCO_BR_vs_SMCO_BR_EVO,Ackley,10,30,22.077260373446062,22.13273409673459,1,0,0
SMCO_BR_vs_SMCO_BR_EVO,Ackley,10,31,22.133730149282776,22.1299266138556,0,1,0
SMCO_BR_vs_SMCO_BR_EVO,Ackley,10,32,22.167763812657572,22.121405565994127,0,1,0
SMCO_BR_vs_SMCO_BR_EVO,Ackley,10,33,22.195026373574837,22.153751964127796,0,1,0
SMCO_BR_vs_SMCO_BR_EVO,Ackley,10,34,22.11322975053383,22.174137577792543,1,0,0
SMCO_BR_vs_SMCO_BR_EVO,Ackley,10,35,22.17948908505458,22.191925163933675,1,0,0
SMCO_BR_vs_SMCO_BR_EVO,Ackley,10,36,22.0930815223998,22.091136475493844,0,1,0
SMCO_BR_vs_SMCO_BR_EVO,Ackley,10,37,22.14642122119109,22.15009701454797,1,0,0
SMCO_BR_vs_SMCO_BR_EVO,Ackley,10,38,22.18510398330977,22.221692381875382,1,0,0
SMCO_BR_vs_SMCO_BR_EVO,Ackley,10,39,22.13496070136363,22.101424772743375,0,1,0
SMCO_BR_vs_SMCO_BR_EVO,Ackley,10,40,22.11818675556515,22.144416881383567,1,0,0
SMCO_BR_vs_SMCO_BR_EVO,Ackley,10,41,22.151914833625682,22.15188507922659,0,1,0
SMCO_BR_vs_SMCO_BR_EVO,Ackley,10,42,22.20738054721057,22.207339570161295,0,1,0
SMCO_BR_vs_SMCO_BR_EVO,Ackley,10,43,22.077318550515567,22.10950340412943,1,0,0
SMCO_BR_vs_SMCO_BR_EVO,Ackley,10,44,22.05839440149083,22.153002905133764,1,0,0
SMCO_BR_vs_SMCO_BR_EVO,Ackley,10,45,22.147369494184804,22.147427741698813,1,0,0
SMCO_BR_vs_SMCO_BR_EVO,Ackley,10,46,22.141783359491185,22.154661650965277,1,0,0
SMCO_BR_vs_SMCO_BR_EVO,Ackley,10,47,22.171516116959932,22.1422531971475,0,1,0
SMCO_BR_vs_SMCO_BR_EVO,Ackley,10,48,22.216387310441103,22.216387310441103,0,0,1
SMCO_BR_vs_SMCO_BR_EVO,Ackley,10,49,22.123001286085152,22.123001286085152,0,0,1
SMCO_BR_vs_SMCO_BR_EVO,Ackley,10,50,22.207744895343648,22.209786654528855,1,0,0
SMCO_BR_vs_SMCO_BR_EVO,Ackley,10,51,22.188693405988055,22.16052583522761,0,1,0
SMCO_BR_vs_SMCO_BR_EVO,Ackley,10,52,22.161727783669203,22.149188924095736,0,1,0
SMCO_BR_vs_SMCO_BR_EVO,Ackley,10,53,22.110615066463737,22.129292400885884,1,0,0
SMCO_BR_vs_SMCO_BR_EVO,Ackley,10,54,22.142837544334633,22.15016227657191,1,0,0
SMCO_BR_vs_SMCO_BR_EVO,Ackley,10,55,22.18472434038693,22.18472434038693,0,0,1
SMCO_BR_vs_SMCO_BR_EVO,Ackley,10,56,22.1495923848007,22.0726464785931,0,1,0
SMCO_BR_vs_SMCO_BR_EVO,Ackley,10,57,22.14275445859728,22.147427448254266,1,0,0
SMCO_BR_vs_SMCO_BR_EVO,Ackley,10,58,22.137378490224073,22.137378490224073,0,0,1
SMCO_BR_vs_SMCO_BR_EVO,Ackley,10,59,22.178179334855677,22.184129689330536,1,0,0
SMCO_BR_vs_SMCO_BR_EVO,Ackley,10,60,22.16594081226368,22.170077478270567,1,0,0
SMCO_BR_vs_SMCO_BR_EVO,Ackley,10,61,22.11580836459077,22.116056057526304,1,0,0
SMCO_BR_vs_SMCO_BR_EVO,Ackley,10,62,22.117430501553578,22.109894688937256,0,1,0
SMCO_BR_vs_SMCO_BR_EVO,Ackley,10,63,22.146018698289637,22.15338310819496,1,0,0
SMCO_BR_vs_SMCO_BR_EVO,Ackley,10,64,22.14948121684496,22.12045597566881,0,1,0
SMCO_BR_vs_SMCO_BR_EVO,Ackley,10,65,22.14476499970337,22.121375345890275,0,1,0
SMCO_BR_vs_SMCO_BR_EVO,Ackley,10,66,22.191001497096263,22.191001497096263,0,0,1
SMCO_BR_vs_SMCO_BR_EVO,Ackley,10,67,22.16224737901972,22.14542762600043,0,1,0
SMCO_BR_vs_SMCO_BR_EVO,Ackley,10,68,22.169889687161636,22.17257079822155,1,0,0
SMCO_BR_vs_SMCO_BR_EVO,Ackley,10,69,22.149328351470402,22.103913170399625,0,1,0
SMCO_BR_vs_SMCO_BR_EVO,Ackley,10,70,22.143894498242286,22.153833863600806,1,0,0
SMCO_BR_vs_SMCO_BR_EVO,Ackley,10,71,22.112381173477452,22.09926220571742,0,1,0
SMCO_BR_vs_SMCO_BR_EVO,Ackley,10,72,22.125443319176455,22.148968050178976,1,0,0
SMCO_BR_vs_SMCO_BR_EVO,Ackley,10,73,22.142847717385617,22.141491426436186,0,1,0
SMCO_BR_vs_SMCO_BR_EVO,Ackley,10,74,22.157683596183233,22.1737741376796,1,0,0
SMCO_BR_vs_SMCO_BR_EVO,Ackley,10,75,22.1171269140505,22.10413642548873,0,1,0
SMCO_BR_vs_SMCO_BR_EVO,Ackley,10,76,22.125716882104253,22.14663235677623,1,0,0
SMCO_BR_vs_SMCO_BR_EVO,Ackley,10,77,22.147530277170745,22.19419899384947,1,0,0
SMCO_BR_vs_SMCO_BR_EVO,Ackley,10,78,22.21817410070795,22.19535270797376,0,1,0
SMCO_BR_vs_SMCO_BR_EVO,Ackley,10,79,22.130843544993986,22.1693857258076,1,0,0
SMCO_BR_vs_SMCO_BR_EVO,Ackley,10,80,22.07896236365682,22.080073877389808,1,0,0
SMCO_BR_vs_SMCO_BR_EVO,Ackley,10,81,22.15835945587442,22.15348424143822,0,1,0
SMCO_BR_vs_SMCO_BR_EVO,Ackley,10,82,22.128725541754687,22.145527154322235,1,0,0
SMCO_BR_vs_SMCO_BR_EVO,Ackley,10,83,22.109950441758254,22.200056816615326,1,0,0
SMCO_BR_vs_SMCO_BR_EVO,Ackley,10,84,22.12481025238972,22.19324990963711,1,0,0
SMCO_BR_vs_SMCO_BR_EVO,Ackley,10,85,22.16746903589412,22.17108864378015,1,0,0
SMCO_BR_vs_SMCO_BR_EVO,Ackley,10,86,22.1522625154218,22.111399831492978,0,1,0
SMCO_BR_vs_SMCO_BR_EVO,Ackley,10,87,22.147427818840455,22.147427818840455,0,0,1
SMCO_BR_vs_SMCO_BR_EVO,Ackley,10,88,22.068007620826766,22.162787013023216,1,0,0
SMCO_BR_vs_SMCO_BR_EVO,Ackley,10,89,22.149936235286365,22.188160581444972,1,0,0
SMCO_BR_vs_SMCO_BR_EVO,Ackley,10,90,22.145333060683676,22.0953704887125,0,1,0
SMCO_BR_vs_SMCO_BR_EVO,Ackley,10,91,22.128022861085938,22.13594034952022,1,0,0
SMCO_BR_vs_SMCO_BR_EVO,Ackley,10,92,22.137853126909874,22.228670269013723,1,0,0
SMCO_BR_vs_SMCO_BR_EVO,Ackley,10,93,22.112873638280586,22.164022188194227,1,0,0
SMCO_BR_vs_SMCO_BR_EVO,Ackley,10,94,22.116105429487803,22.176963356200574,1,0,0
SMCO_BR_vs_SMCO_BR_EVO,Ackley,10,95,22.159228258674894,22.159232345123584,1,0,0
SMCO_BR_vs_SMCO_BR_EVO,Ackley,10,96,22.154463659731245,22.164111773538583,1,0,0
SMCO_BR_vs_SMCO_BR_EVO,Ackley,10,97,22.103910446468767,22.120582942579894,1,0,0
SMCO_BR_vs_SMCO_BR_EVO,Ackley,10,98,22.166769778706662,22.12842414289966,0,1,0
SMCO_BR_vs_SMCO_BR_EVO,Ackley,10,99,22.114227179631666,22.132137106610045,1,0,0
SMCO_vs_SMCO_EVO,Griewank,10,0,891.483683424273,891.1391184487125,0,1,0
SMCO_vs_SMCO_EVO,Griewank,10,1,891.3463361816462,895.4163867671544,1,0,0
SMCO_vs_SMCO_EVO,Griewank,10,2,893.8417025813935,891.021307277095,0,1,0
SMCO_vs_SMCO_EVO,Griewank,10,3,892.4981841031744,893.3741408736043,1,0,0
SMCO_vs_SMCO_EVO,Griewank,10,4,892.6683267714609,894.3826278943856,1,0,0
SMCO_vs_SMCO_EVO,Griewank,10,5,893.8310633281714,892.4446184851674,0,1,0
SMCO_vs_SMCO_EVO,Griewank,10,6,895.0039759912454,894.7871974887322,0,1,0
SMCO_vs_SMCO_EVO,Griewank,10,7,890.9859613919579,890.8199120473151,0,1,0
SMCO_vs_SMCO_EVO,Griewank,10,8,889.7050426943832,893.381490174301,1,0,0
SMCO_vs_SMCO_EVO,Griewank,10,9,894.7036730708993,895.8871866146612,1,0,0
SMCO_vs_SMCO_EVO,Griewank,10,10,896.2053530867204,896.2533516106429,1,0,0
SMCO_vs_SMCO_EVO,Griewank,10,11,893.0555138700643,892.0359818012728,0,1,0
SMCO_vs_SMCO_EVO,Griewank,10,12,891.8430581732248,891.8600652490352,1,0,0
SMCO_vs_SMCO_EVO,Griewank,10,13,893.1628620631254,891.1435704747115,0,1,0
SMCO_vs_SMCO_EVO,Griewank,10,14,891.7583891121051,891.0936623019272,0,1,0
SMCO_vs_SMCO_EVO,Griewank,10,15,892.3829666627211,891.6541337140944,0,1,0
SMCO_vs_SMCO_EVO,Griewank,10,16,893.9158785246744,893.1959662456015,0,1,0
SMCO_vs_SMCO_EVO,Griewank,10,17,893.8012849445324,892.7276269931012,0,1,0
SMCO_vs_SMCO_EVO,Griewank,10,18,892.3971601384735,894.9460520985398,1,0,0
SMCO_vs_SMCO_EVO,Griewank,10,19,890.0577309007589,892.8783749753512,1,0,0
SMCO_vs_SMCO_EVO,Griewank,10,20,895.1854465768399,897.5582515159379,1,0,0
SMCO_vs_SMCO_EVO,Griewank,10,21,893.899015886336,892.4461811704789,0,1,0
SMCO_vs_SMCO_EVO,Griewank,10,22,895.732475519071,891.8500990045864,0,1,0
SMCO_vs_SMCO_EVO,Griewank,10,23,892.2353101745488,893.7606809832171,1,0,0
SMCO_vs_SMCO_EVO,Griewank,10,24,895.351534286397,895.7257000417679,1,0,0
SMCO_vs_SMCO_EVO,Griewank,10,25,893.0785731572464,894.5617563943526,1,0,0
SMCO_vs_SMCO_EVO,Griewank,10,26,894.6109757662749,893.6055324530427,0,1,0
SMCO_vs_SMCO_EVO,Griewank,10,27,893.1123093804342,892.439606482976,0,1,0
SMCO_vs_SMCO_EVO,Griewank,10,28,892.9591360463045,893.4648298574579,1,0,0
SMCO_vs_SMCO_EVO,Griewank,10,29,892.018727072292,893.1656371921766,1,0,0
SMCO_vs_SMCO_EVO,Griewank,10,30,893.0330434346654,891.2979210057566,0,1,0
SMCO_vs_SMCO_EVO,Griewank,10,31,889.8455440086183,890.6499748203718,1,0,0
SMCO_vs_SMCO_EVO,Griewank,10,32,895.4382111481957,895.1975480330276,0,1,0
SMCO_vs_SMCO_EVO,Griewank,10,33,890.6950018851346,890.7266815726202,1,0,0
SMCO_vs_SMCO_EVO,Griewank,10,34,890.3592372654809,889.3023934159012,0,1,0
SMCO_vs_SMCO_EVO,Griewank,10,35,894.3328751655612,895.4701262289607,1,0,0
SMCO_vs_SMCO_EVO,Griewank,10,36,892.295794578431,894.732036443189,1,0,0
SMCO_vs_SMCO_EVO,Griewank,10,37,892.1743858948079,892.3326268554357,1,0,0
SMCO_vs_SMCO_EVO,Griewank,10,38,894.1104423151918,892.3384100638591,0,1,0
SMCO_vs_SMCO_EVO,Griewank,10,39,892.7678278490004,891.1719743044697,0,1,0
SMCO_vs_SMCO_EVO,Griewank,10,40,893.296011789989,892.1428448338428,0,1,0
SMCO_vs_SMCO_EVO,Griewank,10,41,890.8768551714116,890.3227671568073,0,1,0
SMCO_vs_SMCO_EVO,Griewank,10,42,891.9299952386075,892.3191319446763,1,0,0
SMCO_vs_SMCO_EVO,Griewank,10,43,894.5792944097826,894.1448648703578,0,1,0
SMCO_vs_SMCO_EVO,Griewank,10,44,893.0079785844183,893.7791370069989,1,0,0
SMCO_vs_SMCO_EVO,Griewank,10,45,892.0229023425634,893.5710592836322,1,0,0
SMCO_vs_SMCO_EVO,Griewank,10,46,894.4455655162977,893.8974134137914,0,1,0
SMCO_vs_SMCO_EVO,Griewank,10,47,889.32868770259,890.1414676810151,1,0,0
SMCO_vs_SMCO_EVO,Griewank,10,48,897.7177746775719,896.4324197207626,0,1,0
SMCO_vs_SMCO_EVO,Griewank,10,49,895.4686334312198,893.4320586252251,0,1,0
SMCO_vs_SMCO_EVO,Griewank,10,50,890.930762329383,892.9603340753174,1,0,0
SMCO_vs_SMCO_EVO,Griewank,10,51,890.9066837821908,892.7865470702988,1,0,0
SMCO_vs_SMCO_EVO,Griewank,10,52,893.5258027928563,892.6742844050812,0,1,0
SMCO_vs_SMCO_EVO,Griewank,10,53,891.8898479855052,891.4127345562457,0,1,0
SMCO_vs_SMCO_EVO,Griewank,10,54,892.0921271500318,892.6212113211647,1,0,0
SMCO_vs_SMCO_EVO,Griewank,10,55,895.7820586925872,894.8178375779709,0,1,0
SMCO_vs_SMCO_EVO,Griewank,10,56,893.1849564264255,893.8285986667954,1,0,0
SMCO_vs_SMCO_EVO,Griewank,10,57,895.9256431755397,892.9863997232644,0,1,0
SMCO_vs_SMCO_EVO,Griewank,10,58,891.7366194034154,890.6516352858984,0,1,0
SMCO_vs_SMCO_EVO,Griewank,10,59,893.7693999742147,893.9428468539553,1,0,0
SMCO_vs_SMCO_EVO,Griewank,10,60,891.5149641135247,892.6969050385588,1,0,0
SMCO_vs_SMCO_EVO,Griewank,10,61,893.5705429059644,891.0184775089265,0,1,0
SMCO_vs_SMCO_EVO,Griewank,10,62,894.5702547805818,889.4377634959964,0,1,0
SMCO_vs_SMCO_EVO,Griewank,10,63,892.3760035482973,890.7482950816699,0,1,0
SMCO_vs_SMCO_EVO,Griewank,10,64,889.984943654297,889.753336524013,0,1,0
SMCO_vs_SMCO_EVO,Griewank,10,65,887.1093220666778,887.4820549519658,1,0,0
SMCO_vs_SMCO_EVO,Griewank,10,66,894.005513382861,895.0367503044961,1,0,0
SMCO_vs_SMCO_EVO,Griewank,10,67,893.3002058890281,896.0678121251536,1,0,0
SMCO_vs_SMCO_EVO,Griewank,10,68,892.443957194564,892.2848431031335,0,1,0
SMCO_vs_SMCO_EVO,Griewank,10,69,890.8556468243034,893.4639897071586,1,0,0
SMCO_vs_SMCO_EVO,Griewank,10,70,891.4864765258127,893.9243385259896,1,0,0
SMCO_vs_SMCO_EVO,Griewank,10,71,893.1710767030794,895.2093563152436,1,0,0
SMCO_vs_SMCO_EVO,Griewank,10,72,892.9498314001189,893.5133445638382,1,0,0
SMCO_vs_SMCO_EVO,Griewank,10,73,891.8416285467891,891.7771748562568,0,1,0
SMCO_vs_SMCO_EVO,Griewank,10,74,893.979666082101,895.064792174556,1,0,0
SMCO_vs_SMCO_EVO,Griewank,10,75,892.4792588734732,895.1277008957329,1,0,0
SMCO_vs_SMCO_EVO,Griewank,10,76,892.4086608674158,891.202255682619,0,1,0
SMCO_vs_SMCO_EVO,Griewank,10,77,891.6199935601925,890.4690197288685,0,1,0
SMCO_vs_SMCO_EVO,Griewank,10,78,891.3191009415413,893.2780967978032,1,0,0
SMCO_vs_SMCO_EVO,Griewank,10,79,891.7926592623121,891.7928291240175,1,0,0
SMCO_vs_SMCO_EVO,Griewank,10,80,892.0433310078143,892.7913488123693,1,0,0
SMCO_vs_SMCO_EVO,Griewank,10,81,894.246932878245,895.0776233551505,1,0,0
SMCO_vs_SMCO_EVO,Griewank,10,82,890.5029563232921,890.6937539706342,1,0,0
SMCO_vs_SMCO_EVO,Griewank,10,83,893.067897426772,892.4337405710955,0,1,0
SMCO_vs_SMCO_EVO,Griewank,10,84,892.4603357180621,892.6243999408924,1,0,0
SMCO_vs_SMCO_EVO,Griewank,10,85,893.207123867309,893.7141246153863,1,0,0
SMCO_vs_SMCO_EVO,Griewank,10,86,888.7418888353786,889.8909372927167,1,0,0
SMCO_vs_SMCO_EVO,Griewank,10,87,890.1209316637005,891.9805560552711,1,0,0
SMCO_vs_SMCO_EVO,Griewank,10,88,893.6757205924779,890.6170686900211,0,1,0
SMCO_vs_SMCO_EVO,Griewank,10,89,893.2908306980405,891.889379036293,0,1,0
SMCO_vs_SMCO_EVO,Griewank,10,90,894.8746771806866,894.8205437450265,0,1,0
SMCO_vs_SMCO_EVO,Griewank,10,91,888.947330147186,891.0886631807539,1,0,0
SMCO_vs_SMCO_EVO,Griewank,10,92,895.6704047263745,893.1906919977374,0,1,0
SMCO_vs_SMCO_EVO,Griewank,10,93,890.5409076614222,893.0420819360008,1,0,0
SMCO_vs_SMCO_EVO,Griewank,10,94,891.4455784654928,891.9332996183512,1,0,0
SMCO_vs_SMCO_EVO,Griewank,10,95,891.2584967214274,890.9719919053189,0,1,0
SMCO_vs_SMCO_EVO,Griewank,10,96,893.1807722436649,892.300121425529,0,1,0
SMCO_vs_SMCO_EVO,Griewank,10,97,892.3566063296206,890.9487770542747,0,1,0
SMCO_vs_SMCO_EVO,Griewank,10,98,891.1446592749356,892.1762990400877,1,0,0
SMCO_vs_SMCO_EVO,Griewank,10,99,891.6596983765766,893.5753153892435,1,0,0
SMCO_R_vs_SMCO_R_EVO,Griewank,10,0,885.0145589472718,886.6192460575186,1,0,0
SMCO_R_vs_SMCO_R_EVO,Griewank,10,1,888.8297434802176,890.3426385010815,1,0,0
SMCO_R_vs_SMCO_R_EVO,Griewank,10,2,880.7734267269316,882.5665853889176,1,0,0
SMCO_R_vs_SMCO_R_EVO,Griewank,10,3,887.3739822877357,888.6335048338352,1,0,0
SMCO_R_vs_SMCO_R_EVO,Griewank,10,4,886.8019342089091,883.1733861038233,0,1,0
SMCO_R_vs_SMCO_R_EVO,Griewank,10,5,888.8659459200193,890.0398522004577,1,0,0
SMCO_R_vs_SMCO_R_EVO,Griewank,10,6,882.215491149635,882.6714372218253,1,0,0
SMCO_R_vs_SMCO_R_EVO,Griewank,10,7,885.7156510828836,887.8243691780943,1,0,0
SMCO_R_vs_SMCO_R_EVO,Griewank,10,8,887.7847130349857,886.8398209529788,0,1,0
SMCO_R_vs_SMCO_R_EVO,Griewank,10,9,886.503743988131,885.3013118890821,0,1,0
SMCO_R_vs_SMCO_R_EVO,Griewank,10,10,884.474445370329,885.6915347338107,1,0,0
SMCO_R_vs_SMCO_R_EVO,Griewank,10,11,887.5547801207633,889.374257715156,1,0,0
SMCO_R_vs_SMCO_R_EVO,Griewank,10,12,892.3077130991616,892.9047080317857,1,0,0
SMCO_R_vs_SMCO_R_EVO,Griewank,10,13,885.642897421004,884.4095350668482,0,1,0
SMCO_R_vs_SMCO_R_EVO,Griewank,10,14,891.9096657165653,890.0455788798329,0,1,0
SMCO_R_vs_SMCO_R_EVO,Griewank,10,15,884.8184642192008,885.000606658752,1,0,0
SMCO_R_vs_SMCO_R_EVO,Griewank,10,16,888.6478033411703,886.0156715714312,0,1,0
SMCO_R_vs_SMCO_R_EVO,Griewank,10,17,883.248708453216,885.0854487440107,1,0,0
SMCO_R_vs_SMCO_R_EVO,Griewank,10,18,884.8289161404639,885.1053342426452,1,0,0
SMCO_R_vs_SMCO_R_EVO,Griewank,10,19,889.2986030971001,887.9581362984663,0,1,0
SMCO_R_vs_SMCO_R_EVO,Griewank,10,20,888.9386094527106,887.2774009837075,0,1,0
SMCO_R_vs_SMCO_R_EVO,Griewank,10,21,885.442945925667,886.1352345746596,1,0,0
SMCO_R_vs_SMCO_R_EVO,Griewank,10,22,885.6020477497451,885.4764712627228,0,1,0
SMCO_R_vs_SMCO_R_EVO,Griewank,10,23,887.5789008367283,886.8706542687473,0,1,0
SMCO_R_vs_SMCO_R_EVO,Griewank,10,24,887.5160418520653,884.8890673399466,0,1,0
SMCO_R_vs_SMCO_R_EVO,Griewank,10,25,890.1743903803044,890.873089394621,1,0,0
SMCO_R_vs_SMCO_R_EVO,Griewank,10,26,889.3157958308058,889.5515136315985,1,0,0
SMCO_R_vs_SMCO_R_EVO,Griewank,10,27,883.589562756177,885.0236282262332,1,0,0
SMCO_R_vs_SMCO_R_EVO,Griewank,10,28,883.9267400362633,886.1794850902555,1,0,0
SMCO_R_vs_SMCO_R_EVO,Griewank,10,29,883.0563007252634,884.245799833349,1,0,0
SMCO_R_vs_SMCO_R_EVO,Griewank,10,30,890.8611167466062,890.888874710703,1,0,0
SMCO_R_vs_SMCO_R_EVO,Griewank,10,31,887.0182018342203,889.1549180175975,1,0,0
SMCO_R_vs_SMCO_R_EVO,Griewank,10,32,885.4071167275462,884.0050231684891,0,1,0
SMCO_R_vs_SMCO_R_EVO,Griewank,10,33,885.799261201279,887.9736994230252,1,0,0
SMCO_R_vs_SMCO_R_EVO,Griewank,10,34,890.5374704818597,893.0005501874573,1,0,0
SMCO_R_vs_SMCO_R_EVO,Griewank,10,35,888.2388327311758,884.3909644002962,0,1,0
SMCO_R_vs_SMCO_R_EVO,Griewank,10,36,885.8852723675509,886.0545745890147,1,0,0
SMCO_R_vs_SMCO_R_EVO,Griewank,10,37,888.122781067926,890.4375733263109,1,0,0
SMCO_R_vs_SMCO_R_EVO,Griewank,10,38,886.8340604695078,889.8117766949771,1,0,0
SMCO_R_vs_SMCO_R_EVO,Griewank,10,39,885.687881452938,887.3810212070216,1,0,0
SMCO_R_vs_SMCO_R_EVO,Griewank,10,40,882.2759058890317,883.389481579401,1,0,0
SMCO_R_vs_SMCO_R_EVO,Griewank,10,41,888.1788920423489,888.69154736412,1,0,0
SMCO_R_vs_SMCO_R_EVO,Griewank,10,42,892.2006911294068,891.9818006805934,0,1,0
SMCO_R_vs_SMCO_R_EVO,Griewank,10,43,889.2144423336207,889.4274601365543,1,0,0
SMCO_R_vs_SMCO_R_EVO,Griewank,10,44,887.9421664839142,889.6873451969974,1,0,0
SMCO_R_vs_SMCO_R_EVO,Griewank,10,45,890.6192659039493,886.2952939518731,0,1,0
SMCO_R_vs_SMCO_R_EVO,Griewank,10,46,891.7024766138959,892.2736688346249,1,0,0
SMCO_R_vs_SMCO_R_EVO,Griewank,10,47,888.0114663931257,888.205837168242,1,0,0
SMCO_R_vs_SMCO_R_EVO,Griewank,10,48,891.3928932245194,889.4175300317951,0,1,0
SMCO_R_vs_SMCO_R_EVO,Griewank,10,49,889.3565920029181,891.9729375535263,1,0,0
SMCO_R_vs_SMCO_R_EVO,Griewank,10,50,880.5990430825058,880.5897980753504,0,1,0
SMCO_R_vs_SMCO_R_EVO,Griewank,10,51,884.5304143402525,883.8388645022933,0,1,0
SMCO_R_vs_SMCO_R_EVO,Griewank,10,52,885.9821965581066,887.6196083787362,1,0,0
SMCO_R_vs_SMCO_R_EVO,Griewank,10,53,889.2013302501302,888.9012692277938,0,1,0
SMCO_R_vs_SMCO_R_EVO,Griewank,10,54,883.3965808367543,882.696221101717,0,1,0
SMCO_R_vs_SMCO_R_EVO,Griewank,10,55,887.465599868559,881.9839256533658,0,1,0
SMCO_R_vs_SMCO_R_EVO,Griewank,10,56,887.345026196779,884.9762036072368,0,1,0
SMCO_R_vs_SMCO_R_EVO,Griewank,10,57,891.706870003415,889.5028726603523,0,1,0
SMCO_R_vs_SMCO_R_EVO,Griewank,10,58,888.9202692299181,885.1399343642585,0,1,0
SMCO_R_vs_SMCO_R_EVO,Griewank,10,59,888.5505417095355,883.620773955995,0,1,0
SMCO_R_vs_SMCO_R_EVO,Griewank,10,60,887.4913231445317,887.4548701168738,0,1,0
SMCO_R_vs_SMCO_R_EVO,Griewank,10,61,887.9121816717427,884.3062920927704,0,1,0
SMCO_R_vs_SMCO_R_EVO,Griewank,10,62,885.697269928348,885.8452883503711,1,0,0
SMCO_R_vs_SMCO_R_EVO,Griewank,10,63,887.6246313955207,887.5667237538338,0,1,0
SMCO_R_vs_SMCO_R_EVO,Griewank,10,64,891.5983259935384,888.2337984753441,0,1,0
SMCO_R_vs_SMCO_R_EVO,Griewank,10,65,887.3952980320403,888.7526764570388,1,0,0
SMCO_R_vs_SMCO_R_EVO,Griewank,10,66,884.2797529623625,885.7331731161573,1,0,0
SMCO_R_vs_SMCO_R_EVO,Griewank,10,67,885.0078889955096,888.0556545033571,1,0,0
SMCO_R_vs_SMCO_R_EVO,Griewank,10,68,883.37068181374,880.5696000484028,0,1,0
SMCO_R_vs_SMCO_R_EVO,Griewank,10,69,888.4167151157538,888.1450055584236,0,1,0
SMCO_R_vs_SMCO_R_EVO,Griewank,10,70,885.6756054593168,884.9829187940776,0,1,0
SMCO_R_vs_SMCO_R_EVO,Griewank,10,71,887.6278080204198,889.7717163997659,1,0,0
SMCO_R_vs_SMCO_R_EVO,Griewank,10,72,889.4586907035786,886.2921796269338,0,1,0
SMCO_R_vs_SMCO_R_EVO,Griewank,10,73,887.9806951079065,889.9901685701642,1,0,0
SMCO_R_vs_SMCO_R_EVO,Griewank,10,74,886.0500825274528,884.0395228591997,0,1,0
SMCO_R_vs_SMCO_R_EVO,Griewank,10,75,889.8268210298723,886.7790067965174,0,1,0
SMCO_R_vs_SMCO_R_EVO,Griewank,10,76,891.9760029246455,889.9891303458877,0,1,0
SMCO_R_vs_SMCO_R_EVO,Griewank,10,77,889.3302798894666,888.1164501616447,0,1,0
SMCO_R_vs_SMCO_R_EVO,Griewank,10,78,889.1891601739084,888.4383142148773,0,1,0
SMCO_R_vs_SMCO_R_EVO,Griewank,10,79,882.3355953461469,881.4426983837898,0,1,0
SMCO_R_vs_SMCO_R_EVO,Griewank,10,80,883.7426444461479,883.7860537483255,1,0,0
SMCO_R_vs_SMCO_R_EVO,Griewank,10,81,883.2985263178222,884.1971591825103,1,0,0
SMCO_R_vs_SMCO_R_EVO,Griewank,10,82,889.1400758202868,886.3307599589256,0,1,0
SMCO_R_vs_SMCO_R_EVO,Griewank,10,83,890.566150543748,884.8911907673344,0,1,0
SMCO_R_vs_SMCO_R_EVO,Griewank,10,84,891.6128866639234,888.7450634195964,0,1,0
