AE50,AE95,AE99,algo,best_opt,dim,fopt_mean,fopt_sd,label,maximize,n_replications,name,rMSE,time_avg
60.9130265700539,123.9927851693309,154.29171115209894,GD,-0.0019620991123610043,2,-60.81775870704141,36.98883882823104,table1_Griewank_d2_min,False,500,Griewank,71.16178023716189,0.0012625958375865594
60.86648297594922,123.95500302701855,154.27090527631043,SignGD,-0.0019620991123610043,2,-60.78585824216272,36.988687327259115,table1_Griewank_d2_min,False,500,Griewank,71.13444098706675,0.002905640522483736
60.93701755716195,124.0058883834074,154.29378752035623,ADAM,-0.0019620991123610043,2,-60.8537030798405,36.99150611015847,table1_Griewank_d2_min,False,500,Griewank,71.19388429938995,0.02677156390924938
60.93897447466623,124.00844127198246,154.29597390966677,SPSA,-0.0019620991123610043,2,-60.857085359411876,36.99130163419487,table1_Griewank_d2_min,False,500,Griewank,71.1966692396846,0.023059733137954026
53.30610291298885,121.62377882387737,152.93770601869318,optimLBFGS,-0.0019620991123610043,2,-55.29288936006871,36.46008965617062,table1_Griewank_d2_min,False,500,Griewank,66.21001509467352,0.0021273015337064864
59.39749339633917,122.55846008624628,154.15637396276,BOBYQA,-0.0019620991123610043,2,-59.40095768478778,36.97891807561321,table1_Griewank_d2_min,False,500,Griewank,69.9495974103205,0.04071596328332089
3.7069762188091104e-05,0.0001138960680650447,0.00012304174875528594,SMCO,1.8013034100985532,2,1.8012572229949253,3.850334935083644e-05,table1_Michalewicz_d2_max,True,500,Michalewicz,6.010650078762048e-05,0.028286543417721986
3.6688573575860417e-06,1.4788187954184458e-05,1.6112303515056767e-05,SMCO_R,1.8013034100985532,2,1.8012980751922933,4.958935613607345e-06,table1_Michalewicz_d2_max,True,500,Michalewicz,7.280321774264952e-06,0.02794814073201269
2.3992042494924704e-06,1.4385429942143091e-05,1.5878850301986878e-05,SMCO_BR,1.8013034100985532,2,1.80129903620379,4.693253367211181e-06,table1_Michalewicz_d2_max,True,500,Michalewicz,6.411983259148548e-06,0.055588972914847545
1.8004503027122647,1.8013034100985532,1.8013034100985532,GD,1.8013034100985532,2,0.15772223406736527,0.26204715302119025,table1_Michalewicz_d2_max,True,500,Michalewicz,1.6642987878352133,0.001025874557089992
1.675690935267442,1.8013034093080273,1.8013034100985532,SignGD,1.8013034100985532,2,0.3169150579431585,0.38681704774340014,table1_Michalewicz_d2_max,True,500,Michalewicz,1.533863407733126,0.003048275062115863
1.7816609275745054,1.8013034100985506,1.8013034100985532,ADAM,1.8013034100985532,2,0.22383566490667262,0.3350240787897469,table1_Michalewicz_d2_max,True,500,Michalewicz,1.6125821337913109,0.011681591017520986
1.7852575066535166,1.8013034100985506,1.8013034100985532,SPSA,1.8013034100985532,2,0.2531948189996627,0.3687663804862925,table1_Michalewicz_d2_max,True,500,Michalewicz,1.5913380771930266,0.003054434346500784
1.000000000000003,1.8013034100985506,1.8013034100985532,optimLBFGS,1.8013034100985532,2,0.6887298517148377,0.5275880798857974,table1_Michalewicz_d2_max,True,500,Michalewicz,1.2311021105042874,0.001571082201669924
0.8013034534263647,1.3885473395354353,1.3885474137397853,BOBYQA,1.8013034100985532,2,0.9932657854565367,0.4294120252114049,table1_Michalewicz_d2_max,True,500,Michalewicz,0.9148500974796256,0.0366016283002682
3.7069762188091104e-05,0.0001138960680650447,0.00012304174875528594,SMCO,1.8013034100985532,2,1.8012572229949253,3.850334935083644e-05,table1_Michalewicz_d2_min,False,500,Michalewicz,6.010650078762048e-05,0.027936039550229906
3.6688573575860417e-06,1.4788187954184458e-05,1.6112303515056767e-05,SMCO_R,1.8013034100985532,2,1.8012980751922933,4.958935613607345e-06,table1_Michalewicz_d2_min,False,500,Michalewicz,7.280321774264952e-06,0.027920947530306876
