function,dim,variant,rep,seed,best_value,iterations,wall_time_sec,gap_to_known
Eggholder,2,smco,9,20274536,894.569512106324,310,0.08509224600857124,65.07118789367598
Eggholder,2,smco_evo,9,20274536,935.3146500775365,310,0.0691212720121257,24.32604992246354
Eggholder,2,smco,10,20274537,955.6453637542597,310,0.06512700900202617,3.9953362457403045
Eggholder,2,smco_evo,10,20274537,955.6453637542597,310,0.06994620896875858,3.9953362457403045
Eggholder,2,smco,11,20274538,894.5743364346513,310,0.06482205598149449,65.06636356534875
Eggholder,2,smco_evo,11,20274538,894.5743364346513,310,0.06707751902285963,65.06636356534875
Eggholder,2,smco,12,20274539,888.5155016326137,310,0.06581736099906266,71.12519836738636
Eggholder,2,smco_evo,12,20274539,888.5155016326137,310,0.06747168704168871,71.12519836738636
Eggholder,2,smco,13,20274540,888.4769058092086,310,0.06629510602215305,71.16379419079146
Eggholder,2,smco_evo,13,20274540,935.3035196944536,310,0.06701287301257253,24.33718030554644
Eggholder,2,smco,14,20274541,729.4898843181769,310,0.06558405701071024,230.15081568182313
Eggholder,2,smco_evo,14,20274541,934.8994428016615,310,0.06736288702813908,24.74125719833853
Eggholder,2,smco,15,20274542,909.2900199993794,310,0.06563231203472242,50.35068000062063
Eggholder,2,smco_evo,15,20274542,909.2900199993794,310,0.06645684997783974,50.35068000062063
Eggholder,2,smco,16,20274543,944.1510486322925,310,0.0647014849819243,15.489651367707552
Eggholder,2,smco_evo,16,20274543,944.1510486322925,310,0.0669997549848631,15.489651367707552
Eggholder,2,smco,17,20274544,821.1612741888152,310,0.0647009810199961,138.4794258111848
Eggholder,2,smco_evo,17,20274544,894.5678803142418,310,0.06602132902480662,65.07281968575819
Eggholder,2,smco,18,20274545,894.5727472097471,310,0.0649859849945642,65.06795279025289
Eggholder,2,smco_evo,18,20274545,894.5727472097471,310,0.06718677002936602,65.06795279025289
Eggholder,2,smco,19,20274546,888.6300970614109,310,0.06457761500496417,71.01060293858916
Eggholder,2,smco_evo,19,20274546,888.6411230495681,310,0.06895060697570443,70.9995769504319
Bukin6,2,smco,0,20275527,-0.21150225287027014,310,0.056633825006429106,0.21150225287027014
Bukin6,2,smco_evo,0,20275527,-0.37889747504919036,310,0.05706214200472459,0.37889747504919036
Bukin6,2,smco,1,20275528,-0.3350159825460012,310,0.05500899802427739,0.3350159825460012
Bukin6,2,smco_evo,1,20275528,-0.23135774693281042,310,0.05605055397609249,0.23135774693281042
Bukin6,2,smco,2,20275529,-0.32510598439160104,310,0.054588089988101274,0.32510598439160104
Bukin6,2,smco_evo,2,20275529,-0.24812409110943906,310,0.056692619051318616,0.24812409110943906
Bukin6,2,smco,3,20275530,-0.13912407441599883,310,0.05553286999929696,0.13912407441599883
Bukin6,2,smco_evo,3,20275530,-0.13912407441599883,310,0.059057666978333145,0.13912407441599883
Bukin6,2,smco,4,20275531,-0.06051067942846336,310,0.0558345090248622,0.06051067942846336
Bukin6,2,smco_evo,4,20275531,-0.15852765946896458,310,0.05654576898086816,0.15852765946896458
Bukin6,2,smco,5,20275532,-0.1944508348478862,310,0.05523721198551357,0.1944508348478862
Bukin6,2,smco_evo,5,20275532,-0.1944508348478862,310,0.05629058100748807,0.1944508348478862
Bukin6,2,smco,6,20275533,-0.15505254992199588,310,0.055184094002470374,0.15505254992199588
Bukin6,2,smco_evo,6,20275533,-0.15896925276204157,310,0.05699382000602782,0.15896925276204157
Bukin6,2,smco,7,20275534,-0.1746204530441768,310,0.055678143980912864,0.1746204530441768
Bukin6,2,smco_evo,7,20275534,-0.1746204530441768,310,0.05714243301190436,0.1746204530441768
Bukin6,2,smco,8,20275535,-0.14039129059978941,310,0.055244093004148453,0.14039129059978941
Bukin6,2,smco_evo,8,20275535,-0.14039129059978941,310,0.05678266496397555,0.14039129059978941
Bukin6,2,smco,9,20275536,-0.21003684367746983,310,0.05454954196466133,0.21003684367746983
Bukin6,2,smco_evo,9,20275536,-0.21003684367746983,310,0.056419558997731656,0.21003684367746983
Bukin6,2,smco,10,20275537,-0.1721021210439952,310,0.055767304031178355,0.1721021210439952
Bukin6,2,smco_evo,10,20275537,-0.2430158897044072,310,0.05656979896593839,0.2430158897044072
Bukin6,2,smco,11,20275538,-0.204250107886301,310,0.05463878402952105,0.204250107886301
Bukin6,2,smco_evo,11,20275538,-0.34245087772974964,310,0.056066705961711705,0.34245087772974964
Bukin6,2,smco,12,20275539,-0.37315063370387824,310,0.05462787201395258,0.37315063370387824
Bukin6,2,smco_evo,12,20275539,-0.420184055483486,310,0.056030671985354275,0.420184055483486
Bukin6,2,smco,13,20275540,-0.25605574176099793,310,0.05474370898446068,0.25605574176099793
Bukin6,2,smco_evo,13,20275540,-0.2877453781080386,310,0.05619551596464589,0.2877453781080386
Bukin6,2,smco,14,20275541,-0.0647931454234547,310,0.05474602698814124,0.0647931454234547
Bukin6,2,smco_evo,14,20275541,-0.0647931454234547,310,0.05571628798497841,0.0647931454234547
Bukin6,2,smco,15,20275542,-0.3704790994662464,310,0.054410204000305384,0.3704790994662464
Bukin6,2,smco_evo,15,20275542,-0.30724060742408865,310,0.055991038971114904,0.30724060742408865
Bukin6,2,smco,16,20275543,-0.1510727097123096,310,0.054433694982435554,0.1510727097123096
Bukin6,2,smco_evo,16,20275543,-0.1510727097123096,310,0.05622623604722321,0.1510727097123096
Bukin6,2,smco,17,20275544,-0.11884974398924686,310,0.05515790596837178,0.11884974398924686
Bukin6,2,smco_evo,17,20275544,-0.11884974398924686,310,0.05814021796686575,0.11884974398924686
Bukin6,2,smco,18,20275545,-0.3292017720012267,310,0.06803857401246205,0.3292017720012267
Bukin6,2,smco_evo,18,20275545,-0.3175180026363108,310,0.05713648902019486,0.3175180026363108
Bukin6,2,smco,19,20275546,-0.1779189452634737,310,0.055080455960705876,0.1779189452634737
Bukin6,2,smco_evo,19,20275546,-0.1779189452634737,310,0.07157524500507861,0.1779189452634737
Easom,2,smco,0,20276527,0.09629544940771755,167,0.035915759042836726,0.9037045505922825
Easom,2,smco_evo,0,20276527,0.09629544940771755,167,0.037613303982652724,0.9037045505922825
Easom,2,smco,1,20276528,0.9358495101466371,160,0.03515336703276262,0.06415048985336291
Easom,2,smco_evo,1,20276528,0.9358495101466371,160,0.03678412199951708,0.06415048985336291
Easom,2,smco,2,20276529,0.4827939840084456,160,0.05234271701192483,0.5172060159915544
Easom,2,smco_evo,2,20276529,0.4827939840084456,160,0.03684212302323431,0.5172060159915544
Easom,2,smco,3,20276530,0.11909247731004598,310,0.039067843987140805,0.880907522689954
Easom,2,smco_evo,3,20276530,0.11909247731004598,310,0.040926385030616075,0.880907522689954
Easom,2,smco,4,20276531,0.9975362117732627,310,0.042668512964155525,0.002463788226737318
Easom,2,smco_evo,4,20276531,0.9975362117732627,310,0.04591073904884979,0.002463788226737318
Easom,2,smco,5,20276532,0.9043754155694771,310,0.0593156679533422,0.09562458443052291
Easom,2,smco_evo,5,20276532,0.9043754155694771,310,0.04057601804379374,0.09562458443052291
Easom,2,smco,6,20276533,0.967902311040608,164,0.03552128397859633,0.03209768895939202
Easom,2,smco_evo,6,20276533,0.967902311040608,164,0.03662625700235367,0.03209768895939202
Easom,2,smco,7,20276534,0.9935682855019936,310,0.038713911024387926,0.006431714498006391
Easom,2,smco_evo,7,20276534,0.9935682855019936,310,0.05732755298959091,0.006431714498006391
Easom,2,smco,8,20276535,0.4659186381305884,310,0.039811552967876196,0.5340813618694116
Easom,2,smco_evo,8,20276535,0.4659186381305884,310,0.044494892994407564,0.5340813618694116
Easom,2,smco,9,20276536,8.414805926997427e-188,160,0.037211208953522146,1.0
Easom,2,smco_evo,9,20276536,8.414805926997427e-188,160,0.03785050701117143,1.0
Easom,2,smco,10,20276537,0.8382564629166638,160,0.040063943015411496,0.16174353708333622
Easom,2,smco_evo,10,20276537,0.8382564629166638,160,0.04309256898704916,0.16174353708333622
Easom,2,smco,11,20276538,0.04609796070904686,160,0.04466617200523615,0.9539020392909532
Easom,2,smco_evo,11,20276538,0.04609796070904686,160,0.04759918397758156,0.9539020392909532
Easom,2,smco,12,20276539,5.683124728520846e-12,160,0.03875869297189638,0.9999999999943169
Easom,2,smco_evo,12,20276539,5.683124728520846e-12,160,0.039732061966788024,0.9999999999943169
Easom,2,smco,13,20276540,0.45902224306627776,160,0.03802307497244328,0.5409777569337222
Easom,2,smco_evo,13,20276540,0.45902224306627776,160,0.03964128904044628,0.5409777569337222
Easom,2,smco,14,20276541,1.8582482485575946e-116,160,0.03852145100245252,1.0
Easom,2,smco_evo,14,20276541,7.2176776485535615e-12,235,0.038870786025654525,0.9999999999927823
Easom,2,smco,15,20276542,0.12489590669395918,310,0.04141432396136224,0.8751040933060408
Easom,2,smco_evo,15,20276542,0.12489590669395918,310,0.04159308399539441,0.8751040933060408
Easom,2,smco,16,20276543,3.3705953137753266e-07,160,0.03709987999172881,0.9999996629404686
Easom,2,smco_evo,16,20276543,3.3705953137753266e-07,160,0.037743893975857645,0.9999996629404686
Easom,2,smco,17,20276544,1.2745491057418862e-08,160,0.036956279014702886,0.9999999872545089
Easom,2,smco_evo,17,20276544,1.2745491057418862e-08,160,0.03845711302710697,0.9999999872545089
Easom,2,smco,18,20276545,0.3041035889309646,160,0.03724919003434479,0.6958964110690353
Easom,2,smco_evo,18,20276545,0.3041035889309646,160,0.038530749967321754,0.6958964110690353
Easom,2,smco,19,20276546,0.22636894852707243,160,0.03657294297590852,0.7736310514729275
Easom,2,smco_evo,19,20276546,0.22636894852707243,160,0.03884969599312171,0.7736310514729275
Mishra6,2,smco,0,20277527,3.962694633300181,310,0.09258811495965347,
Mishra6,2,smco_evo,0,20277527,3.962694633300181,310,0.0948029940482229,
Mishra6,2,smco,1,20277528,3.962705768452364,310,0.09280342503916472,
Mishra6,2,smco_evo,1,20277528,3.962705768452364,310,0.09629466896876693,
Mishra6,2,smco,2,20277529,3.9020662873017975,310,0.09105549100786448,
Mishra6,2,smco_evo,2,20277529,3.9020662873017975,310,0.09147765097441152,
Mishra6,2,smco,3,20277530,3.9626985918001285,310,0.09040853101760149,
Mishra6,2,smco_evo,3,20277530,3.9626985918001285,310,0.09196218202123418,
Mishra6,2,smco,4,20277531,3.962457130446153,310,0.09132672299165279,
Mishra6,2,smco_evo,4,20277531,3.9626729308516158,310,0.0925487150088884,
Mishra6,2,smco,5,20277532,3.9627022742295033,310,0.09007296897470951,
Mishra6,2,smco_evo,5,20277532,3.9627022742295033,310,0.10016725398600101,
Mishra6,2,smco,6,20277533,3.962664098562054,310,0.08821182098472491,
Mishra6,2,smco_evo,6,20277533,3.962693465549615,310,0.09125848795520142,
Mishra6,2,smco,7,20277534,3.9626775168650763,310,0.09078746201703325,
Mishra6,2,smco_evo,7,20277534,3.9626775168650763,310,0.09248747100355104,
Mishra6,2,smco,8,20277535,3.9532513574519825,310,0.09290311200311407,
Mishra6,2,smco_evo,8,20277535,3.962669465682581,310,0.09715469600632787,
Mishra6,2,smco,9,20277536,3.9624496903681052,310,0.09214278199942783,
Mishra6,2,smco_evo,9,20277536,3.9624496903681052,310,0.09341440198477358,
Mishra6,2,smco,10,20277537,3.9486009855124626,310,0.09349912899779156,
Mishra6,2,smco_evo,10,20277537,3.9626824527855344,310,0.09446398698491976,
Mishra6,2,smco,11,20277538,3.9535565330244635,310,0.08853763795923442,
Mishra6,2,smco_evo,11,20277538,3.9535565330244635,310,0.09893611498409882,
Mishra6,2,smco,12,20277539,3.962659406183527,310,0.09829944302327931,
Mishra6,2,smco_evo,12,20277539,3.962682721455128,310,0.09535115800099447,
Mishra6,2,smco,13,20277540,3.8592296474005976,310,0.09386337996693328,
Mishra6,2,smco_evo,13,20277540,3.8602614700178433,310,0.10226060502463952,
Mishra6,2,smco,14,20277541,3.926762604785695,310,0.0910338829853572,
Mishra6,2,smco_evo,14,20277541,3.962699395188096,310,0.09544606896815822,
Mishra6,2,smco,15,20277542,3.9626773699439655,310,0.0957247550250031,
Mishra6,2,smco_evo,15,20277542,3.9626773699439655,310,0.10708220698870718,
Mishra6,2,smco,16,20277543,3.9517388403027094,310,0.10521799500565976,
Mishra6,2,smco_evo,16,20277543,3.962647599945619,310,0.10604018601588905,
Mishra6,2,smco,17,20277544,3.957209173989666,310,0.1049272230011411,
Mishra6,2,smco_evo,17,20277544,3.957209173989666,310,0.10910196002805606,
Mishra6,2,smco,18,20277545,3.962706189852248,310,0.09631875500781462,
Mishra6,2,smco_evo,18,20277545,3.9627075158563465,310,0.11080586700700223,
Mishra6,2,smco,19,20277546,3.9206571971251085,310,0.09628991596400738,
Mishra6,2,smco_evo,19,20277546,3.9627073682233815,310,0.11192603100789711,
