strategy,start_fraction,n_starts,algo,func,dim,rep,fopt,time,iterations,seed
rand1bin,3/4,24,SMCO_EVO,Rosenbrock,1000,1,482825991.5475291,421.3081954929512,324,543623709
rand1bin,4/5,25,SMCO_BR_EVO,Ackley,1000,3,22.195050553002297,1145.6205314430408,175,1600534947
rand1bin,3/4,24,SMCO_R_EVO,Rosenbrock,1000,1,447925418.9953325,414.9087492390536,324,543623709
rand1bin,3/4,24,SMCO_BR_EVO,Rosenbrock,1000,1,394702588.2352135,415.7347330949269,174,543623709
rand1bin,2/3,21,SMCO_R_EVO,Rosenbrock,1000,2,458476616.1412276,368.30903868796304,321,1350984772
rand1bin,2/3,21,SMCO_EVO,Rosenbrock,1000,2,488531850.77885497,380.6533233609516,321,1350984772
rand1bin,4/5,25,SMCO_R_EVO,Rosenbrock,1000,1,444824677.5658375,479.14268832909875,325,543623709
rand1bin,1/2,16,SMCO_R_EVO,Rosenbrock,1000,3,470345009.0684693,287.27444863598794,316,1782911400
rand1bin,4/5,25,SMCO_EVO,Rosenbrock,1000,1,480154439.3963686,511.27770846989006,325,543623709
rand1bin,2/3,21,SMCO_BR_EVO,Rosenbrock,1000,2,396665912.36297095,420.4874807628803,171,1350984772
rand1bin,4/5,25,SMCO_R_EVO,Ackley,1000,3,22.189917140301297,1284.6252019060776,325,1600534947
rand1bin,4/5,25,SMCO_BR_EVO,Rosenbrock,1000,1,382318897.9575299,505.7087760360446,175,543623709
rand1bin,3/4,24,SMCO_R_EVO,Ackley,1000,4,22.156128587980724,1097.6012352590915,324,961780609
rand1bin,1/2,16,SMCO_BR_EVO,Rosenbrock,1000,3,414633303.96954453,313.57948042685166,166,1782911400
rand1bin,3/4,24,SMCO_R_EVO,Rosenbrock,1000,2,449357511.5097824,427.5277448249981,324,1350984772
rand1bin,1/2,16,SMCO_EVO,Rosenbrock,1000,3,496960503.28843725,322.4350156788714,316,1782911400
rand1bin,3/4,24,SMCO_EVO,Rosenbrock,1000,2,482261882.3482927,459.63474039104767,324,1350984772
rand1bin,4/5,25,SMCO_EVO,Ackley,1000,4,22.103129744483365,1125.5884150150232,325,961780609
rand1bin,1/2,16,SMCO_R_EVO,Rosenbrock,1000,4,471342726.0768281,248.76128442003392,316,547454240
rand1bin,1/2,16,SMCO_EVO,Rosenbrock,1000,4,498253214.16889584,267.5037921499461,316,547454240
rand1bin,3/4,24,SMCO_BR_EVO,Rosenbrock,1000,2,393546537.2442608,457.6924506679643,174,1350984772
rand1bin,1/2,16,SMCO_BR_EVO,Rosenbrock,1000,4,414168294.8881012,239.8209797339514,166,547454240
rand1bin,3/4,24,SMCO_EVO,Ackley,1000,4,22.102208529840254,1173.7013070678804,324,961780609
rand1bin,2/3,21,SMCO_R_EVO,Rosenbrock,1000,3,458393558.30461854,350.5441625500098,321,1782911400
rand1bin,4/5,25,SMCO_EVO,Rosenbrock,1000,2,480178066.09952855,476.80871778493747,325,1350984772
rand1bin,4/5,25,SMCO_R_EVO,Rosenbrock,1000,2,446056057.05413646,462.80354475579225,325,1350984772
rand1bin,2/3,21,SMCO_EVO,Rosenbrock,1000,3,491126782.6723567,372.11751476093195,321,1782911400
rand1bin,2/3,21,SMCO_BR_EVO,Rosenbrock,1000,3,391979039.62301147,368.6175101629924,171,1782911400
rand1bin,3/4,24,SMCO_EVO,Rosenbrock,1000,3,484102223.1030284,358.1395590400789,324,1782911400
rand1bin,4/5,25,SMCO_BR_EVO,Rosenbrock,1000,2,378832575.536109,437.83570438204333,175,1350984772
rand1bin,3/4,24,SMCO_BR_EVO,Ackley,1000,4,22.180309225562397,1182.8213108761702,174,961780609
rand1bin,3/4,24,SMCO_R_EVO,Rosenbrock,1000,3,448542186.75762653,349.8618964741472,324,1782911400
rand1bin,2/3,21,SMCO_EVO,Rosenbrock,1000,4,484715735.35008585,282.9525837949477,321,547454240
rand1bin,4/5,25,SMCO_R_EVO,Rosenbrock,1000,3,445298735.6708132,346.01671435311437,325,1782911400
rand1bin,4/5,25,SMCO_R_EVO,Ackley,1000,4,22.142858391187684,1207.8268604539335,325,961780609
rand1bin,2/3,21,SMCO_R_EVO,Rosenbrock,1000,4,452622819.8715564,298.9690111489035,321,547454240
rand1bin,2/3,21,SMCO_BR_EVO,Rosenbrock,1000,4,399551959.0746375,284.47837139409967,171,547454240
rand1bin,4/5,25,SMCO_BR_EVO,Ackley,1000,4,22.198718067791724,1211.6415233060252,175,961780609
rand1bin,4/5,25,SMCO_EVO,Rosenbrock,1000,3,481569522.0688274,375.7923693349585,325,1782911400
rand1bin,3/4,24,SMCO_BR_EVO,Rosenbrock,1000,3,392634197.9737097,379.4312259568833,174,1782911400
rand1bin,3/4,24,SMCO_EVO,Rosenbrock,1000,4,477911162.08980095,303.2787427059375,324,547454240
rand1bin,4/5,25,SMCO_BR_EVO,Rosenbrock,1000,3,392834135.2239362,392.4717916951049,175,1782911400
rand1bin,3/4,24,SMCO_R_EVO,Rosenbrock,1000,4,442802934.26869875,303.8676265948452,324,547454240
rand1bin,3/4,24,SMCO_BR_EVO,Rosenbrock,1000,4,390273255.3754487,319.8472033489961,174,547454240
rand1bin,4/5,25,SMCO_R_EVO,Rosenbrock,1000,4,439707076.00907195,289.4550883709453,325,547454240
rand1bin,4/5,25,SMCO_EVO,Rosenbrock,1000,4,475531149.5988414,299.3171095359139,325,547454240
rand1bin,4/5,25,SMCO_BR_EVO,Rosenbrock,1000,4,375172531.38253725,278.00390891195275,175,547454240
rand1bin,1/2,27,SMCO_EVO,Rastrigin,3000,0,87037.2895512341,5205.851729370188,327,631936983
rand1bin,1/2,27,SMCO_BR_EVO,Rastrigin,3000,1,87270.104741923,5601.976032558829,177,886357985
rand1bin,1/2,27,SMCO_EVO,Rastrigin,3000,1,87234.18075824698,5746.512873716187,327,886357985
rand1bin,1/2,27,SMCO_R_EVO,Rastrigin,3000,0,87122.24064077636,5838.498049294809,327,631936983
rand1bin,1/2,27,SMCO_R_EVO,Rastrigin,3000,1,87319.39259917528,5845.254861937137,327,886357985
rand1bin,1/2,27,SMCO_BR_EVO,Rastrigin,3000,0,87071.8650480772,6110.42094195704,177,631936983
rand1bin,2/3,36,SMCO_EVO,Rastrigin,3000,0,86628.53200164443,6928.88469022885,336,631936983
rand1bin,2/3,36,SMCO_EVO,Rastrigin,3000,1,86975.52716824222,6966.326405526139,336,886357985
rand1bin,2/3,36,SMCO_R_EVO,Rastrigin,3000,0,86714.64522474205,7033.203579124995,336,631936983
rand1bin,2/3,36,SMCO_R_EVO,Rastrigin,3000,1,87059.34407533142,7051.501512225019,336,886357985
rand1bin,2/3,36,SMCO_BR_EVO,Rastrigin,3000,0,86678.17634367594,7414.383894153172,186,631936983
rand1bin,1/2,27,SMCO_EVO,Ackley,3000,0,22.104856246818642,7467.314490301069,327,1182358643
rand1bin,1/2,27,SMCO_EVO,Ackley,3000,1,22.092140954784146,7487.466698511969,327,1229620669
rand1bin,1/2,27,SMCO_BR_EVO,Ackley,3000,1,22.17958849292686,7566.136580946157,177,1229620669
