strategy,algo,func,dim,rep,fopt,time,iterations,seed
current-to-best1bin,SMCO_R,Rastrigin,50,8,1722.0651037685273,5.315293214051053,158,563824817
current-to-best1bin,optimLBFGS,Rastrigin,50,10,1451.0010078695393,0.07799330214038491,19,95159912
current-to-best1bin,SPSA,Rastrigin,50,10,1584.4279542475974,0.2683933679945767,4800,95159912
current-to-best1bin,SMCO_R_EVO,Rastrigin,50,8,1746.1825482655963,5.520471727941185,308,563824817
current-to-best1bin,optimNM,Rastrigin,50,10,1209.2514372006126,0.23301019496284425,2400,95159912
current-to-best1bin,SMCO_BR,Rastrigin,50,9,1792.537727514957,3.8128378719557077,83,872684961
current-to-best1bin,SA,Rastrigin,50,3,2017.6645096919376,13.544424806023017,300,991992466
current-to-best1bin,SMCO_BR_EVO,Rastrigin,50,8,1734.7876172256458,5.4316379621159285,158,563824817
current-to-best1bin,SA,Rastrigin,50,5,2017.6645096919422,10.009844355052337,300,1940103363
current-to-best1bin,SA,Rastrigin,50,0,2017.6645096919417,14.918431916972622,300,647279673
current-to-best1bin,GenSA,Rastrigin,50,9,2017.6645096912498,2.751474308082834,300,872684961
current-to-best1bin,SMCO,Rastrigin,50,9,1772.5143134354037,4.472313052974641,308,872684961
current-to-best1bin,PSO,Rastrigin,50,10,1537.6642980337192,0.2687834198586643,300,95159912
current-to-best1bin,GA,Rastrigin,50,10,1679.9785656659813,0.8419104109052569,300,95159912
current-to-best1bin,SignGD,Rastrigin,50,10,1474.3901125002299,1.8740445119328797,1806,95159912
current-to-best1bin,SMCO_EVO,Rastrigin,50,9,1794.683117411534,4.761172531871125,308,872684961
current-to-best1bin,SMCO_R_EVO,Rastrigin,50,9,1780.3222486519396,4.871485757874325,308,872684961
current-to-best1bin,GD,Rastrigin,50,11,1457.6639184956914,0.303441327996552,262,877196067
current-to-best1bin,ADAM,Rastrigin,50,9,1584.0927262333528,4.24231221107766,3892,872684961
current-to-best1bin,optimLBFGS,Rastrigin,50,11,1457.664261020079,0.07357873884029686,18,877196067
current-to-best1bin,SPSA,Rastrigin,50,11,1415.4764450284551,0.26433827308937907,4800,877196067
current-to-best1bin,SMCO_R,Rastrigin,50,9,1768.2753431928054,5.351880581816658,158,872684961
current-to-best1bin,optimNM,Rastrigin,50,11,1273.8554349436536,0.236983145121485,2400,877196067
current-to-best1bin,SMCO_BR_EVO,Rastrigin,50,9,1756.474971152463,5.51110548293218,158,872684961
current-to-best1bin,SMCO,Rastrigin,50,10,1718.4410800784224,4.088758463971317,308,95159912
current-to-best1bin,SignGD,Rastrigin,50,11,1544.9544574875858,1.5968102149199694,1307,877196067
current-to-best1bin,BOBYQA,Rastrigin,50,0,1496.5141162557236,17.325819883029908,2400,647279673
current-to-best1bin,ADAM,Rastrigin,50,10,1476.1742876774365,3.64370033191517,3864,95159912
current-to-best1bin,PSO,Rastrigin,50,11,1514.807145097613,0.3902956610545516,300,877196067
current-to-best1bin,GA,Rastrigin,50,11,1694.9859051515564,0.5566842809785157,300,877196067
current-to-best1bin,SMCO_R,Rastrigin,50,10,1711.9983280975716,4.820619388017803,158,95159912
current-to-best1bin,SMCO_EVO,Rastrigin,50,10,1698.3191151454143,4.647613656008616,308,95159912
current-to-best1bin,SMCO_R_EVO,Rastrigin,50,10,1726.0661277722202,4.842715987935662,308,95159912
current-to-best1bin,GenSA,Rastrigin,50,10,2017.6645096919442,3.760988282971084,300,95159912
current-to-best1bin,GD,Rastrigin,50,12,1455.9052159027037,0.22575949202291667,312,1525490646
current-to-best1bin,SA,Rastrigin,50,6,1997.5624924890951,12.691040681907907,300,814411795
current-to-best1bin,SMCO_BR_EVO,Rastrigin,50,10,1710.9378713389315,5.620465524028987,158,95159912
current-to-best1bin,optimLBFGS,Rastrigin,50,12,1446.2356862892948,0.0802192350383848,17,1525490646
current-to-best1bin,SPSA,Rastrigin,50,12,1394.6936700850106,0.28871008614078164,4800,1525490646
current-to-best1bin,SA,Rastrigin,50,4,2017.6645096919444,15.353563857031986,300,659688733
current-to-best1bin,optimNM,Rastrigin,50,12,1166.8872988861926,0.2406390579417348,2400,1525490646
current-to-best1bin,SMCO_BR,Rastrigin,50,10,1723.4711549707176,6.077483955072239,83,95159912
current-to-best1bin,SMCO_R_EVO,Rastrigin,50,11,1734.1067040729952,4.491654196986929,308,877196067
current-to-best1bin,GenSA,Rastrigin,50,11,2017.6645096919133,3.406698022969067,300,877196067
current-to-best1bin,SMCO,Rastrigin,50,11,1732.877068320457,4.842663320945576,308,877196067
current-to-best1bin,PSO,Rastrigin,50,12,1503.37856862956,0.2654767599888146,300,1525490646
current-to-best1bin,BOBYQA,Rastrigin,50,1,1416.0191736063794,19.94224493787624,2400,1677437249
current-to-best1bin,SMCO_EVO,Rastrigin,50,11,1732.4553992478998,5.136570144910365,308,877196067
