strategy,algo,func,dim,rep,fopt,time,iterations,seed,shard
current-to-best1bin,BOBYQA,Ackley,100,9,-19.55779483979495,41.842192973941565,3000,13756995,217
current-to-best1bin,SMCO,Ackley,100,12,-0.3733926545616204,19.5853069499135,310,196940543,217
current-to-best1bin,PSO,Ackley,100,13,-18.64765149503405,0.4579004729166627,300,1846968539,217
current-to-best1bin,SMCO_R_EVO,Ackley,100,12,-0.0730781114160703,17.922773111611605,310,196940543,217
current-to-best1bin,GA,Ackley,100,13,-9.077129397746871,1.3993475595489144,300,1846968539,217
current-to-best1bin,SA,Ackley,100,9,-19.51344809726952,41.70673558674753,300,13756995,217
current-to-best1bin,SMCO_EVO,Ackley,100,12,-0.3527062533981255,19.072586074471477,310,196940543,217
current-to-best1bin,DEoptim,Ackley,100,6,-2.7851243735797984,69.87597483303398,300,265932811,217
current-to-best1bin,GenSA,Ackley,100,12,-1.969289842307376e-08,13.17239994276315,300,196940543,217
current-to-best1bin,SMCO_BR,Ackley,100,12,-0.0766068325277982,20.64044000674039,85,196940543,217
current-to-best1bin,SignGD,Ackley,100,13,-19.38487796622811,8.584345302544534,2008,1846968539,217
current-to-best1bin,DEoptim,Ackley,100,5,-3.337285854152118,79.1689578620717,300,190826693,217
current-to-best1bin,SPSA,Ackley,100,14,-20.76257023060193,0.2255884604528546,2205,208438674,217
current-to-best1bin,optimLBFGS,Ackley,100,14,-19.45589242797065,1.128486517816782,116,208438674,217
current-to-best1bin,GD,Ackley,100,12,-19.37858642318364,21.67471707612276,4976,196940543,217
current-to-best1bin,optimNM,Ackley,100,14,-20.91155661545726,0.7745553413406014,3000,208438674,217
current-to-best1bin,SMCO_R,Ackley,100,12,-0.0648567786006855,24.369478847831488,160,196940543,217
current-to-best1bin,SMCO_BR_EVO,Ackley,100,12,-0.0757051675474689,23.517574760131534,160,196940543,217
current-to-best1bin,ADAM,Ackley,100,12,-19.378586423182288,22.34072981216013,5164,196940543,217
current-to-best1bin,SMCO_R_EVO,Ackley,100,13,-0.0697633902470511,16.898821514099836,310,1846968539,217
current-to-best1bin,SignGD,Ackley,100,14,-19.46797937394628,7.251117969863117,2008,208438674,217
current-to-best1bin,PSO,Ackley,100,14,-19.399189346756835,0.5476255062967539,300,208438674,217
current-to-best1bin,SMCO,Ackley,100,13,-0.3740105697020053,18.47033769357949,310,1846968539,217
current-to-best1bin,GA,Ackley,100,14,-8.92241110870862,1.359417031519115,300,208438674,217
current-to-best1bin,GenSA,Ackley,100,13,-1.997933951614073e-08,14.199886554852128,300,1846968539,217
current-to-best1bin,SMCO_R,Ackley,100,13,-0.0729950399641556,19.637840990908444,160,1846968539,217
current-to-best1bin,SMCO_BR,Ackley,100,13,-0.0768970701034992,21.04093116614968,85,1846968539,217
current-to-best1bin,BOBYQA,Ackley,100,11,-19.54046145341408,37.92576966434717,3000,10318862,217
current-to-best1bin,SMCO_BR_EVO,Ackley,100,13,-0.0778690354913931,21.75862956605852,160,1846968539,217
current-to-best1bin,SMCO_EVO,Ackley,100,13,-0.3801896129406654,22.638608993031085,310,1846968539,217
current-to-best1bin,SPSA,Rosenbrock,100,0,-7743729.640604332,0.3034778907895088,3886,1175199937,217
current-to-best1bin,BOBYQA,Ackley,100,10,-19.480345953949207,45.328796898946166,3000,247356067,217
current-to-best1bin,ADAM,Ackley,100,13,-19.37340888280621,21.06566301826388,5214,1846968539,217
current-to-best1bin,optimNM,Rosenbrock,100,0,-7295924.360477853,0.5326901664957404,3000,1175199937,217
current-to-best1bin,SA,Ackley,100,10,-19.39646735548248,46.73457657918334,300,247356067,217
current-to-best1bin,SignGD,Rosenbrock,100,0,-297.72834244052075,3.11039528157562,1509,1175199937,217
current-to-best1bin,SA,Ackley,100,11,-19.56028103181766,40.62040087394416,300,10318862,217
current-to-best1bin,SMCO_R,Ackley,100,14,-0.0736086039845074,18.837991091422737,160,208438674,217
current-to-best1bin,GD,Ackley,100,13,-19.373659104420963,26.64232049230486,5913,1846968539,217
current-to-best1bin,GA,Rosenbrock,100,0,-6498.299206522292,0.6098638800904155,300,1175199937,217
current-to-best1bin,GenSA,Ackley,100,14,-1.9695548747478145e-08,13.681231508031487,300,208438674,217
current-to-best1bin,PSO,Rosenbrock,100,0,-1712521.9502439348,0.3975874809548259,300,1175199937,217
current-to-best1bin,DEoptim,Ackley,100,8,-2.2172050825145573,70.38130410201848,300,1286469255,217
current-to-best1bin,SMCO,Rosenbrock,100,0,-22.22717545372446,11.633499129675329,310,1175199937,217
current-to-best1bin,optimLBFGS,Rosenbrock,100,0,-1.7718004550825998e-07,7.19071021489799,1198,1175199937,217
current-to-best1bin,SMCO_R_EVO,Ackley,100,14,-0.069302645446005,20.47367901634425,310,208438674,217
current-to-best1bin,SMCO_BR_EVO,Ackley,100,14,-0.0802800023273921,20.49897074047476,160,208438674,217
current-to-best1bin,GD,Ackley,100,14,-19.455892358992656,20.47036014869809,4942,208438674,217
current-to-best1bin,DEoptim,Ackley,100,9,-3.2420257579346488,62.80835725925863,300,13756995,217
current-to-best1bin,SPSA,Rosenbrock,100,1,-8843471.101422826,0.3659959007054567,5142,397371031,217
current-to-best1bin,SMCO_BR,Rosenbrock,100,0,-30.01718729258512,13.293901056982577,85,1175199937,217
current-to-best1bin,SMCO_EVO,Ackley,100,14,-0.3639332294437385,21.98877503257245,310,208438674,217
current-to-best1bin,GenSA,Rosenbrock,100,0,-104.6248477528894,7.103358783759177,300,1175199937,217
current-to-best1bin,optimNM,Rosenbrock,100,1,-8398029.349808678,0.5023266514763236,3000,397371031,217
current-to-best1bin,SMCO,Ackley,100,14,-0.3854863508402641,23.0347839621827,310,208438674,217
current-to-best1bin,SMCO_R,Rosenbrock,100,0,-2.503882842231831,14.841091343201697,160,1175199937,217
current-to-best1bin,ADAM,Ackley,100,14,-19.455892270044323,21.53774425201118,5258,208438674,217
current-to-best1bin,SMCO_BR_EVO,Rosenbrock,100,0,-77.8563366733134,13.47693429607898,160,1175199937,217
current-to-best1bin,PSO,Rosenbrock,100,1,-708321.5458062947,0.3566991603001952,300,397371031,217
current-to-best1bin,GA,Rosenbrock,100,1,-5510.791345531674,1.1045509865507483,300,397371031,217
current-to-best1bin,SMCO_EVO,Rosenbrock,100,0,-23.811132179541904,15.944018832407892,310,1175199937,217
current-to-best1bin,SMCO_BR,Ackley,100,14,-0.0791804836981495,25.057589028030637,85,208438674,217
current-to-best1bin,DEoptim,Ackley,100,7,-3.374276100063032,83.48316591326147,300,2076224509,217
current-to-best1bin,SMCO_R_EVO,Rosenbrock,100,0,-2.5655509812700394,15.620929080992935,310,1175199937,217
current-to-best1bin,SA,Ackley,100,12,-19.253538189029378,37.6583312926814,300,196940543,217
current-to-best1bin,SignGD,Rosenbrock,100,1,-371.2399206487857,4.914974824525416,1509,397371031,217
current-to-best1bin,SPSA,Rosenbrock,100,2,-11011713.363814335,0.3801582362502813,4637,1686737729,217
current-to-best1bin,SMCO_R,Rosenbrock,100,1,-2.429515989693208,8.068210355006158,160,397371031,217
current-to-best1bin,GD,Rosenbrock,100,0,-247.05854692621145,15.068517485633492,6000,1175199937,217
current-to-best1bin,ADAM,Rosenbrock,100,0,-1756569.038231162,13.46591927483678,6000,1175199937,217
current-to-best1bin,optimNM,Rosenbrock,100,2,-10469895.744717635,0.5047967508435249,3000,1686737729,217
current-to-best1bin,BOBYQA,Ackley,100,12,-19.57130116011088,41.31203325279057,3000,196940543,217
current-to-best1bin,optimLBFGS,Rosenbrock,100,1,-1.614876098537126e-07,6.84538918081671,1231,397371031,217
current-to-best1bin,GA,Rosenbrock,100,2,-5587.156051029317,0.5673999274149537,300,1686737729,217
current-to-best1bin,PSO,Rosenbrock,100,2,-890082.2467381206,0.2749525522813201,300,1686737729,217
current-to-best1bin,SignGD,Rosenbrock,100,2,-511.27363964757546,4.113263969309628,1509,1686737729,217
current-to-best1bin,GenSA,Rosenbrock,100,1,-107.61469632216112,8.068361926823854,300,397371031,217
current-to-best1bin,SMCO_BR,Rosenbrock,100,1,-3.1539546591703527,12.438258992508054,85,397371031,217
current-to-best1bin,BOBYQA,Ackley,100,13,-19.55471159445532,36.06570060364902,3000,1846968539,217
current-to-best1bin,SMCO_R_EVO,Rosenbrock,100,1,-2.6740363595706613,13.06189307011664,310,397371031,217
current-to-best1bin,SA,Ackley,100,13,-19.46266182052793,36.58769124560058,300,1846968539,217
current-to-best1bin,SMCO,Rosenbrock,100,1,-24.623415676562903,14.568823249079289,310,397371031,217
current-to-best1bin,optimLBFGS,Rosenbrock,100,2,-1.5907406937919637e-07,6.726141966879368,1285,1686737729,217
current-to-best1bin,ADAM,Rosenbrock,100,1,-2118471.2272880943,11.806724654510615,6000,397371031,217
current-to-best1bin,SPSA,Rosenbrock,100,3,-9821931.42494184,0.1748520880937576,3004,2113481472,217
current-to-best1bin,SMCO_BR_EVO,Rosenbrock,100,1,-101.13589992007516,13.432215192355216,160,397371031,217
current-to-best1bin,SMCO_EVO,Rosenbrock,100,1,-23.13908924286858,14.637920993380249,310,397371031,217
current-to-best1bin,GenSA,Rosenbrock,100,2,-20.49526186050325,6.907168536446989,300,1686737729,217
current-to-best1bin,optimNM,Rosenbrock,100,3,-9341816.170275902,0.5527897132560611,3000,2113481472,217
current-to-best1bin,SMCO,Rosenbrock,100,2,-25.11766029782325,12.681096400134264,310,1686737729,217
current-to-best1bin,ADAM,Rosenbrock,100,2,-2524721.041672672,10.27094267681241,6000,1686737729,217
current-to-best1bin,SMCO_EVO,Rosenbrock,100,2,-24.336891579348887,13.04735072236508,310,1686737729,217
current-to-best1bin,GD,Rosenbrock,100,1,-196.2952859887048,15.665724380873144,6000,397371031,217
current-to-best1bin,PSO,Rosenbrock,100,3,-1040677.9269458512,0.1866529202088713,300,2113481472,217
current-to-best1bin,GA,Rosenbrock,100,3,-5258.719744829723,0.6460213735699654,300,2113481472,217
current-to-best1bin,SignGD,Rosenbrock,100,3,-328.09214325371187,4.062740003690124,1509,2113481472,217
current-to-best1bin,GD,Rosenbrock,100,2,-342.7503830723786,12.712104512378572,6000,1686737729,217
current-to-best1bin,SMCO_BR,Rosenbrock,100,2,-78.69237228780543,14.625106200575829,85,1686737729,217
current-to-best1bin,optimLBFGS,Rosenbrock,100,3,-6.612434802342125e-08,5.122305925935507,1187,2113481472,217
current-to-best1bin,SMCO_BR_EVO,Rosenbrock,100,2,-93.1753976023824,13.496951645240188,160,1686737729,217
current-to-best1bin,SMCO_R_EVO,Rosenbrock,100,3,-2.2060752298539628,7.734188745729625,310,2113481472,217
current-to-best1bin,SMCO_R,Rosenbrock,100,2,-2.373973301580212,15.727449789643288,160,1686737729,217
current-to-best1bin,SPSA,Rosenbrock,100,4,-8451310.169650728,0.3187357010319829,4102,113742616,217
current-to-best1bin,SMCO_R_EVO,Rosenbrock,100,2,-2.2280460606336194,16.059783151373267,310,1686737729,217
current-to-best1bin,GenSA,Rosenbrock,100,3,-106.98869640928817,7.0612638192251325,300,2113481472,217
current-to-best1bin,SMCO_BR,Rosenbrock,100,3,-76.69010258699764,10.910123713314531,85,2113481472,217
current-to-best1bin,optimNM,Rosenbrock,100,4,-7978606.307740916,0.505494175478816,3000,113742616,217
current-to-best1bin,SignGD,Rosenbrock,100,4,-290.85384333563337,3.558466326445341,1509,113742616,217
current-to-best1bin,SMCO,Rosenbrock,100,3,-23.49093331102098,13.923901131376624,310,2113481472,217
current-to-best1bin,SMCO_R,Rosenbrock,100,3,-2.8328177011126625,13.867104367353022,160,2113481472,217
current-to-best1bin,PSO,Rosenbrock,100,4,-769707.5820570345,0.3309473479166627,300,113742616,217
current-to-best1bin,GA,Rosenbrock,100,4,-6070.860622287045,0.6156642464920878,300,113742616,217
current-to-best1bin,SMCO_EVO,Rosenbrock,100,3,-21.595077873264245,13.25068397913128,310,2113481472,217
current-to-best1bin,BOBYQA,Ackley,100,14,-19.645822767881068,40.3103216169402,3000,208438674,217
current-to-best1bin,SMCO_BR_EVO,Rosenbrock,100,3,-32.45373592401728,12.189335184171796,160,2113481472,217
current-to-best1bin,GD,Rosenbrock,100,3,-299.68686685978065,12.384748983196914,6000,2113481472,217
current-to-best1bin,DEoptim,Ackley,100,10,-3.561159709552605,76.541455084458,300,247356067,217
current-to-best1bin,GenSA,Rosenbrock,100,4,-124.50008240695492,4.877567550167441,300,113742616,217
current-to-best1bin,optimLBFGS,Rosenbrock,100,4,-6.030024743867063e-08,6.953006263822317,1159,113742616,217
current-to-best1bin,SMCO_BR,Rosenbrock,100,4,-25.11981170551549,11.108200919814408,85,113742616,217
current-to-best1bin,ADAM,Rosenbrock,100,3,-2400152.1309102625,14.886980107985435,6000,2113481472,217
current-to-best1bin,SPSA,Rosenbrock,100,5,-9977171.57154484,0.1329605067148804,3705,924465025,217
current-to-best1bin,SignGD,Rosenbrock,100,5,-220.51170896443,2.358878791332245,1509,924465025,217
current-to-best1bin,optimNM,Rosenbrock,100,5,-9452463.292350125,0.3864735551178455,3000,924465025,217
current-to-best1bin,SA,Ackley,100,14,-19.48852223456544,44.63249785453081,300,208438674,217
current-to-best1bin,SMCO_R,Rosenbrock,100,4,-1.8618444260441935,12.943929507397115,160,113742616,217
current-to-best1bin,GD,Rosenbrock,100,4,-293.6002165693937,12.352207263931632,6000,113742616,217
current-to-best1bin,SMCO,Rosenbrock,100,4,-21.34197092470324,14.3669553976506,310,113742616,217
current-to-best1bin,SMCO_EVO,Rosenbrock,100,4,-22.321829145673146,14.120941419154406,310,113742616,217
current-to-best1bin,SMCO_R_EVO,Rosenbrock,100,4,-2.6406873683279866,13.143516707234085,310,113742616,217
current-to-best1bin,PSO,Rosenbrock,100,5,-933312.7594207878,0.344927804544568,300,924465025,217
current-to-best1bin,GA,Rosenbrock,100,5,-5687.775659693795,0.7401044070720673,300,924465025,217
current-to-best1bin,SMCO_BR_EVO,Rosenbrock,100,4,-100.61328233617408,14.50148191768676,160,113742616,217
current-to-best1bin,SMCO,Rosenbrock,100,5,-22.19459142425137,9.176163834519684,310,924465025,217
current-to-best1bin,SMCO_R,Rosenbrock,100,5,-1.9881522088122867,9.378100614994764,160,924465025,217
current-to-best1bin,SMCO_R_EVO,Rosenbrock,100,5,-5.628755382531767,9.31799640506506,310,924465025,217
current-to-best1bin,optimLBFGS,Rosenbrock,100,5,-1.7951443028274365e-07,5.732450801879168,1211,924465025,217
current-to-best1bin,GenSA,Rosenbrock,100,5,-96.3134368050746,6.169078700244427,300,924465025,217
current-to-best1bin,SPSA,Rosenbrock,100,6,-9780016.116003815,0.142378163523972,3602,93561097,217
current-to-best1bin,ADAM,Rosenbrock,100,4,-1902347.0266349271,16.382717040367424,6000,113742616,217
current-to-best1bin,SignGD,Rosenbrock,100,6,-584.9495313763176,2.1342981792986397,1509,93561097,217
current-to-best1bin,optimNM,Rosenbrock,100,6,-9211971.702461127,0.294895201921463,3000,93561097,217
current-to-best1bin,DEoptim,Ackley,100,11,-2.881908219534594,79.79635797347873,300,10318862,217
current-to-best1bin,SMCO_BR_EVO,Rosenbrock,100,5,-117.9164994363181,14.18045975919813,160,924465025,217
current-to-best1bin,optimLBFGS,Rosenbrock,100,6,-3.018420561016016e-07,4.747044874355197,1193,93561097,217
current-to-best1bin,GA,Rosenbrock,100,6,-7301.297491694718,0.5740177910774946,300,93561097,217
current-to-best1bin,PSO,Rosenbrock,100,6,-821873.2709832155,0.227533446624875,300,93561097,217
current-to-best1bin,SMCO_BR,Rosenbrock,100,5,-2.1047895372514613,16.55647501628846,85,924465025,217
current-to-best1bin,SMCO_EVO,Rosenbrock,100,5,-24.98305724711574,16.975775009952486,310,924465025,217
current-to-best1bin,GD,Rosenbrock,100,5,-236.2848418506893,16.151107649318874,6000,924465025,217
current-to-best1bin,SMCO_EVO,Rosenbrock,100,6,-21.42146380175528,10.986992959864438,310,93561097,217
current-to-best1bin,ADAM,Rosenbrock,100,5,-2327735.9106411845,16.108006889931858,6000,924465025,217
current-to-best1bin,ADAM,Rosenbrock,100,6,-2142676.160558551,9.307712758891284,6000,93561097,217
current-to-best1bin,GenSA,Rosenbrock,100,6,-113.52487456346743,7.025096302852035,300,93561097,217
current-to-best1bin,BOBYQA,Rosenbrock,100,0,-1798251.6511501444,50.289623610675335,3000,1175199937,217
current-to-best1bin,SMCO_BR,Rosenbrock,100,6,-70.95494613718152,13.799618774093688,85,93561097,217
current-to-best1bin,SMCO_BR_EVO,Rosenbrock,100,6,-79.99799151129328,12.608182922005652,160,93561097,217
current-to-best1bin,SPSA,Rosenbrock,100,7,-9122163.508814208,0.2475930387154221,3402,22130812,217
current-to-best1bin,SMCO,Rosenbrock,100,6,-24.9063500851526,14.538171730004253,310,93561097,217
current-to-best1bin,SMCO_R,Rosenbrock,100,6,-2.179144130485504,14.63447724469006,160,93561097,217
current-to-best1bin,optimNM,Rosenbrock,100,7,-8675788.705551622,0.5159669099375606,3000,22130812,217
current-to-best1bin,SignGD,Rosenbrock,100,7,-214.8589452051652,3.2924274895340204,1509,22130812,217
current-to-best1bin,SMCO_R_EVO,Rosenbrock,100,6,-2.752929223857393,14.732551526278256,310,93561097,217
current-to-best1bin,GA,Rosenbrock,100,7,-6270.236332518782,1.0383217986673117,300,22130812,217
current-to-best1bin,PSO,Rosenbrock,100,7,-667598.2175346975,0.3612742181867361,300,22130812,217
current-to-best1bin,GD,Rosenbrock,100,6,-313.5172998060981,15.868032716214657,6000,93561097,217
current-to-best1bin,DEoptim,Ackley,100,12,-2.5529758740821333,81.68116230238229,300,196940543,217
current-to-best1bin,BOBYQA,Rosenbrock,100,2,-1226510.4608354308,44.761510469950736,3000,1686737729,217
current-to-best1bin,BOBYQA,Rosenbrock,100,1,-1408663.424072272,50.65284695010632,3000,397371031,217
current-to-best1bin,optimLBFGS,Rosenbrock,100,7,-1.6521780368193438e-07,7.041304677724838,1224,22130812,217
current-to-best1bin,SMCO,Rosenbrock,100,7,-24.03409070945272,12.609994526021184,310,22130812,217
current-to-best1bin,GenSA,Rosenbrock,100,7,-59.956568772566136,7.333907417021692,300,22130812,217
current-to-best1bin,BOBYQA,Rosenbrock,100,3,-2270119.9632800217,40.602833066135645,3000,2113481472,217
current-to-best1bin,SMCO_R_EVO,Rosenbrock,100,7,-39.3615019030105,12.052941356785595,310,22130812,217
current-to-best1bin,SPSA,Rosenbrock,100,8,-9938228.65170828,0.1514619532972574,3519,1484065503,217
current-to-best1bin,DEoptim,Ackley,100,13,-2.986512387222579,78.86529369838536,300,1846968539,217
current-to-best1bin,SMCO_EVO,Rosenbrock,100,7,-25.143926174770584,14.123551422730088,310,22130812,217
current-to-best1bin,SMCO_R,Rosenbrock,100,7,-2.3436286076917963,15.366896465420725,160,22130812,217
current-to-best1bin,GD,Rosenbrock,100,7,-254.77195191442547,13.486847415566444,6000,22130812,217
current-to-best1bin,optimNM,Rosenbrock,100,8,-9481060.942054247,0.5463454173877835,3000,1484065503,217
current-to-best1bin,SMCO_BR_EVO,Rosenbrock,100,7,-103.62019992932387,14.430464381352069,160,22130812,217
current-to-best1bin,SignGD,Rosenbrock,100,8,-356.4924771095885,3.97065700776875,1509,1484065503,217
current-to-best1bin,PSO,Rosenbrock,100,8,-1774429.2922436153,0.4142856495454907,300,1484065503,217
current-to-best1bin,SMCO_BR,Rosenbrock,100,7,-69.92714102015394,16.493545056320727,85,22130812,217
current-to-best1bin,GA,Rosenbrock,100,8,-5685.108277432793,1.113991927355528,300,1484065503,217
current-to-best1bin,optimLBFGS,Rosenbrock,100,8,-8.500596858553728e-08,4.978835057467222,1174,1484065503,217
current-to-best1bin,SMCO_R,Rosenbrock,100,8,-2.2328379032161023,10.8934410456568,160,1484065503,217
current-to-best1bin,DEoptim,Rosenbrock,100,1,-1029.049053334474,58.14407198596746,300,397371031,217
current-to-best1bin,SMCO_EVO,Rosenbrock,100,8,-25.289103772717542,9.537776206620038,310,1484065503,217
current-to-best1bin,DEoptim,Ackley,100,14,-2.124132095021132,75.74732337612659,300,208438674,217
current-to-best1bin,ADAM,Rosenbrock,100,7,-2077102.2921734888,17.414808080531657,6000,22130812,217
current-to-best1bin,DEoptim,Rosenbrock,100,0,-997.859467701639,65.50206396821886,300,1175199937,217
current-to-best1bin,SPSA,Rosenbrock,100,9,-11272922.016543511,0.3109180657193064,4298,1802719382,217
current-to-best1bin,SMCO_BR,Rosenbrock,100,8,-2.527816864843761,12.897631665691732,85,1484065503,217
current-to-best1bin,SMCO,Rosenbrock,100,8,-22.300172316381055,14.267195753753183,310,1484065503,217
current-to-best1bin,optimNM,Rosenbrock,100,9,-10733207.94027562,0.5107001503929496,3000,1802719382,217
current-to-best1bin,GenSA,Rosenbrock,100,8,-93.1240244587771,8.125290678814054,300,1484065503,217
current-to-best1bin,SignGD,Rosenbrock,100,9,-269.830100865506,4.573456458747387,1509,1802719382,217
current-to-best1bin,ADAM,Rosenbrock,100,8,-2323636.6589107146,12.583004284650087,6000,1484065503,217
current-to-best1bin,optimLBFGS,Rosenbrock,100,9,-9.687244709343341e-08,4.774958239868283,1171,1802719382,217
current-to-best1bin,PSO,Rosenbrock,100,9,-991922.8802304172,0.1711868019774556,300,1802719382,217
current-to-best1bin,BOBYQA,Rosenbrock,100,4,-996335.736990817,46.79173216316849,3000,113742616,217
current-to-best1bin,GA,Rosenbrock,100,9,-5534.010605491552,1.067083042114973,300,1802719382,217
current-to-best1bin,SMCO_R_EVO,Rosenbrock,100,8,-2.2914483834996915,15.670287027023733,310,1484065503,217
current-to-best1bin,GD,Rosenbrock,100,8,-281.96182472058274,14.977160384878516,6000,1484065503,217
current-to-best1bin,BOBYQA,Rosenbrock,100,5,-1546092.9380215253,40.05146662145853,3000,924465025,217
current-to-best1bin,SMCO_BR_EVO,Rosenbrock,100,8,-81.54869072385912,16.388625372201204,160,1484065503,217
current-to-best1bin,SMCO_EVO,Rosenbrock,100,9,-23.737644390928065,10.247184102423487,310,1802719382,217
current-to-best1bin,GD,Rosenbrock,100,9,-295.55023249460163,10.056220694445074,6000,1802719382,217
current-to-best1bin,GenSA,Rosenbrock,100,9,-4.1504961418371467e-10,7.701979978941381,300,1802719382,217
current-to-best1bin,SPSA,Rosenbrock,100,10,-6772225.579642158,0.4177992390468716,5177,689242106,217
current-to-best1bin,SMCO_BR_EVO,Rosenbrock,100,9,-100.23735156885564,12.003680334426464,160,1802719382,217
current-to-best1bin,SMCO_R,Rosenbrock,100,9,-2.450411329122541,14.82381754554808,160,1802719382,217
current-to-best1bin,optimNM,Rosenbrock,100,10,-6449662.685132118,0.5483998879790306,3000,689242106,217
current-to-best1bin,SMCO,Rosenbrock,100,9,-22.6400629417867,15.83700370695442,310,1802719382,217
current-to-best1bin,SMCO_R_EVO,Rosenbrock,100,9,-2.4920843121221754,13.60936164855957,310,1802719382,217
current-to-best1bin,SMCO_BR,Rosenbrock,100,9,-25.00321663289224,15.549310483038424,85,1802719382,217
current-to-best1bin,SignGD,Rosenbrock,100,10,-304.4109452906748,4.16379785630852,1509,689242106,217
current-to-best1bin,PSO,Rosenbrock,100,10,-667064.7847804624,0.4211535565555095,300,689242106,217
current-to-best1bin,GA,Rosenbrock,100,10,-5324.424519735698,1.107991767115891,300,689242106,217
current-to-best1bin,DEoptim,Rosenbrock,100,2,-1176.9526918355773,68.44389070756733,300,1686737729,217
current-to-best1bin,SMCO_BR_EVO,Rosenbrock,100,10,-133.10996000035794,8.900488957762718,160,689242106,217
current-to-best1bin,BOBYQA,Rosenbrock,100,6,-1430009.829201091,42.55040026921779,3000,93561097,217
current-to-best1bin,optimLBFGS,Rosenbrock,100,10,-1.1041504791028693e-07,7.06505380012095,1154,689242106,217
current-to-best1bin,SA,Rosenbrock,100,1,-3.98662385470432,76.83913942612708,300,397371031,217
current-to-best1bin,ADAM,Rosenbrock,100,9,-2658831.693259552,17.450657594017684,6000,1802719382,217
current-to-best1bin,SMCO,Rosenbrock,100,10,-25.91782882853712,12.622918027453125,310,689242106,217
current-to-best1bin,SMCO_BR,Rosenbrock,100,10,-70.22242815755699,12.825013801455498,85,689242106,217
current-to-best1bin,SPSA,Rosenbrock,100,11,-8961338.65744655,0.1765744127333164,3984,693558215,217
current-to-best1bin,SA,Rosenbrock,100,3,-1.244099269014401e-10,67.12863972317427,300,2113481472,217
current-to-best1bin,GenSA,Rosenbrock,100,10,-97.15206063496066,8.282595302909613,300,689242106,217
current-to-best1bin,SMCO_R_EVO,Rosenbrock,100,10,-2.4398034867819582,13.715949323028326,310,689242106,217
current-to-best1bin,optimNM,Rosenbrock,100,11,-8489611.051977975,0.5614191042259336,3000,693558215,217
current-to-best1bin,SMCO_R,Rosenbrock,100,10,-2.3812195567867787,15.10693028382957,160,689242106,217
current-to-best1bin,SMCO_EVO,Rosenbrock,100,10,-23.927980295150636,14.586126908659937,310,689242106,217
current-to-best1bin,SignGD,Rosenbrock,100,11,-426.6418230021747,4.338553134351969,1509,693558215,217
current-to-best1bin,GA,Rosenbrock,100,11,-7287.773602001758,1.12061252258718,300,693558215,217
current-to-best1bin,PSO,Rosenbrock,100,11,-1738596.1069954906,0.3457879684865474,300,693558215,217
current-to-best1bin,ADAM,Rosenbrock,100,10,-1264970.5922010236,14.01449254155159,6000,689242106,217
current-to-best1bin,optimLBFGS,Rosenbrock,100,11,-4.167428916614887e-05,4.975739783607423,1291,693558215,217
current-to-best1bin,GD,Rosenbrock,100,10,-240.3618979354773,16.893365534953773,6000,689242106,217
current-to-best1bin,GenSA,Rosenbrock,100,11,-143.21200744238888,5.210047380067408,300,693558215,217
current-to-best1bin,BOBYQA,Rosenbrock,100,7,-1596891.054532122,41.58017388172448,3000,22130812,217
current-to-best1bin,DEoptim,Rosenbrock,100,3,-877.9537723165748,71.07809294573963,300,2113481472,217
current-to-best1bin,SMCO_R,Rosenbrock,100,11,-2.5236625130975865,13.341199367307128,160,693558215,217
current-to-best1bin,SMCO,Rosenbrock,100,11,-23.42589026074724,13.84932901803404,310,693558215,217
current-to-best1bin,SA,Rosenbrock,100,0,-1.0474002100066614e-10,92.7246461333707,300,1175199937,217
current-to-best1bin,SPSA,Rosenbrock,100,12,-9401677.266450113,0.3110344391316175,4132,112288612,217
current-to-best1bin,SMCO_BR,Rosenbrock,100,11,-3.616043388670776,14.3117695460096,85,693558215,217
current-to-best1bin,SMCO_EVO,Rosenbrock,100,11,-24.38169356244873,13.65912492480129,310,693558215,217
current-to-best1bin,DEoptim,Rosenbrock,100,4,-781.7702156991977,68.79707103222609,300,113742616,217
current-to-best1bin,SMCO_R_EVO,Rosenbrock,100,11,-6.561477559695808,13.240678485482931,310,693558215,217
current-to-best1bin,SignGD,Rosenbrock,100,12,-246.16469624007283,3.99668987095356,1509,112288612,217
current-to-best1bin,optimNM,Rosenbrock,100,12,-8925750.541011013,0.5622839871793985,3000,112288612,217
current-to-best1bin,GD,Rosenbrock,100,11,-265.8619484415164,12.54897328838706,6000,693558215,217
current-to-best1bin,PSO,Rosenbrock,100,12,-890167.350783645,0.3980684531852603,300,112288612,217
current-to-best1bin,GA,Rosenbrock,100,12,-6508.410140210352,0.6558560961857438,300,112288612,217
current-to-best1bin,ADAM,Rosenbrock,100,11,-2039919.7177018083,12.249662080779672,6000,693558215,217
current-to-best1bin,DEoptim,Rosenbrock,100,5,-732.4090250223426,64.68554722797126,300,924465025,217
current-to-best1bin,SMCO_BR,Rosenbrock,100,12,-3.4573144229959114,9.75019196048379,85,112288612,217
current-to-best1bin,optimLBFGS,Rosenbrock,100,12,-1.1384501077026114e-07,6.690558336675167,1167,112288612,217
current-to-best1bin,GenSA,Rosenbrock,100,12,-89.47334031363332,4.875448922626674,300,112288612,217
current-to-best1bin,SMCO_BR_EVO,Rosenbrock,100,11,-102.46699512801844,17.084888353943825,160,693558215,217
