strategy,dim_groups,algo,func,dim,rep,fopt,time,iterations,seed
best1bin,4,SMCO_BR_EVO,Rosenbrock,1000,0,-26.12478592975567,304.2061428260058,182,1738798582
best1bin,8,SMCO_EVO,Rosenbrock,1000,0,-246.78813931479814,301.5966892177239,332,1738798582
best1bin,8,SMCO_R_EVO,Rosenbrock,1000,0,-21.852470988020826,304.82619283441454,332,1738798582
best1bin,8,SMCO_BR_EVO,Rosenbrock,1000,0,-26.33484885278111,312.2294384697452,182,1738798582
rand1bin,1,SMCO_EVO,Rosenbrock,1000,1,-251.89488997477076,293.93910597637296,332,543623709
rand1bin,1,SMCO_R_EVO,Rosenbrock,1000,1,-22.119702369539613,294.42683770880103,332,543623709
rand1bin,1,SMCO_BR_EVO,Rosenbrock,1000,1,-54.026065616442914,304.48712208587676,182,543623709
rand1bin,2,SMCO_EVO,Rosenbrock,1000,1,-243.2149780250698,305.14272476546466,332,543623709
rand1bin,2,SMCO_R_EVO,Rosenbrock,1000,1,-21.924455567984616,300.7521625459194,332,543623709
rand1bin,2,SMCO_BR_EVO,Rosenbrock,1000,1,-28.267741633146656,311.86158390250057,182,543623709
rand1bin,4,SMCO_EVO,Rosenbrock,1000,1,-235.35070174898902,306.4852760499343,332,543623709
rand1bin,4,SMCO_R_EVO,Rosenbrock,1000,1,-22.289858181663142,303.1383694540709,332,543623709
rand1bin,4,SMCO_BR_EVO,Rosenbrock,1000,1,-27.541531895285907,310.3018959797919,182,543623709
rand1bin,8,SMCO_EVO,Rosenbrock,1000,1,-244.41138839906048,305.7491257339716,332,543623709
rand1bin,8,SMCO_R_EVO,Rosenbrock,1000,1,-22.426380558906875,294.5758208222687,332,543623709
rand1bin,8,SMCO_BR_EVO,Rosenbrock,1000,1,-54.985071737718094,301.17311236821115,182,543623709
best1bin,1,SMCO_EVO,Rosenbrock,1000,1,-247.85264173973982,297.00685791950673,332,543623709
best1bin,1,SMCO_R_EVO,Rosenbrock,1000,1,-22.4011173423527,294.49397745449096,332,543623709
best1bin,2,SMCO_EVO,Rosenbrock,1000,1,-249.8267242429987,292.82563881762326,332,543623709
best1bin,1,SMCO_BR_EVO,Rosenbrock,1000,1,-28.89368168300197,300.78748574852943,182,543623709
best1bin,2,SMCO_R_EVO,Rosenbrock,1000,1,-22.153898300365945,295.4682321147993,332,543623709
best1bin,4,SMCO_EVO,Rosenbrock,1000,1,-248.4058801073348,294.8462791321799,332,543623709
best1bin,4,SMCO_R_EVO,Rosenbrock,1000,1,-22.110163987160597,297.13506077509373,332,543623709
best1bin,2,SMCO_BR_EVO,Rosenbrock,1000,1,-29.669051008529618,303.4130254536867,182,543623709
best1bin,8,SMCO_EVO,Rosenbrock,1000,1,-242.0600494075278,294.68729539308697,332,543623709
best1bin,8,SMCO_R_EVO,Rosenbrock,1000,1,-22.704652195772223,295.80914276558906,332,543623709
best1bin,4,SMCO_BR_EVO,Rosenbrock,1000,1,-27.234104488345828,305.3654621420428,182,543623709
best1bin,8,SMCO_BR_EVO,Rosenbrock,1000,1,-26.363799915066135,298.44450475275517,182,543623709
rand1bin,1,SMCO_EVO,Rosenbrock,1000,2,-246.81565479051423,294.205475226976,332,1350984772
rand1bin,1,SMCO_R_EVO,Rosenbrock,1000,2,-21.316696430773934,300.15524343028665,332,1350984772
rand1bin,1,SMCO_BR_EVO,Rosenbrock,1000,2,-26.143612227075153,300.75169198121876,182,1350984772
rand1bin,2,SMCO_EVO,Rosenbrock,1000,2,-244.2398454713676,295.1439113467932,332,1350984772
rand1bin,2,SMCO_R_EVO,Rosenbrock,1000,2,-21.979242045593548,296.5547611042857,332,1350984772
rand1bin,4,SMCO_EVO,Rosenbrock,1000,2,-244.4691592568712,298.52777770906687,332,1350984772
rand1bin,2,SMCO_BR_EVO,Rosenbrock,1000,2,-31.50816597793577,301.1927110813558,182,1350984772
rand1bin,4,SMCO_R_EVO,Rosenbrock,1000,2,-22.16589429457113,299.1384454164654,332,1350984772
rand1bin,8,SMCO_EVO,Rosenbrock,1000,2,-232.15176742066575,296.41273976303637,332,1350984772
rand1bin,4,SMCO_BR_EVO,Rosenbrock,1000,2,-30.66438336675662,301.30809282977134,182,1350984772
rand1bin,8,SMCO_R_EVO,Rosenbrock,1000,2,-22.67388053177596,297.4370475644246,332,1350984772
best1bin,1,SMCO_EVO,Rosenbrock,1000,2,-242.5612327155401,293.5361491488293,332,1350984772
best1bin,1,SMCO_R_EVO,Rosenbrock,1000,2,-22.320045858620396,296.1983232488856,332,1350984772
rand1bin,8,SMCO_BR_EVO,Rosenbrock,1000,2,-37.22974281288906,306.2337715383619,182,1350984772
best1bin,2,SMCO_EVO,Rosenbrock,1000,2,-246.43027412176207,293.6901577832177,332,1350984772
best1bin,1,SMCO_BR_EVO,Rosenbrock,1000,2,-26.478614022239473,299.93895933870226,182,1350984772
best1bin,2,SMCO_R_EVO,Rosenbrock,1000,2,-22.47224453535515,306.5069103036076,332,1350984772
best1bin,4,SMCO_EVO,Rosenbrock,1000,2,-245.73418474222655,293.88196873664856,332,1350984772
best1bin,2,SMCO_BR_EVO,Rosenbrock,1000,2,-25.83614964142322,299.59624237474054,182,1350984772
best1bin,4,SMCO_R_EVO,Rosenbrock,1000,2,-22.06113784078959,295.457693150267,332,1350984772
best1bin,4,SMCO_BR_EVO,Rosenbrock,1000,2,-31.95127099103246,299.6372363772243,182,1350984772
best1bin,8,SMCO_EVO,Rosenbrock,1000,2,-244.7017734511736,292.2415523827076,332,1350984772
best1bin,8,SMCO_R_EVO,Rosenbrock,1000,2,-22.836744884983577,295.57145728729665,332,1350984772
rand1bin,1,SMCO_EVO,Rosenbrock,1000,3,-238.15861169410255,292.5650316923857,332,1782911400
rand1bin,1,SMCO_R_EVO,Rosenbrock,1000,3,-22.228950311252248,293.50666299741715,332,1782911400
best1bin,8,SMCO_BR_EVO,Rosenbrock,1000,2,-27.015090116590194,300.5438737189397,182,1350984772
rand1bin,2,SMCO_EVO,Rosenbrock,1000,3,-251.48014307390505,291.3004360087216,332,1782911400
rand1bin,1,SMCO_BR_EVO,Rosenbrock,1000,3,-31.415115825110867,299.50471677910537,182,1782911400
rand1bin,2,SMCO_R_EVO,Rosenbrock,1000,3,-22.16288262862541,294.5422538984567,332,1782911400
rand1bin,4,SMCO_EVO,Rosenbrock,1000,3,-236.5716040845881,294.72356778755784,332,1782911400
rand1bin,2,SMCO_BR_EVO,Rosenbrock,1000,3,-29.588121587894555,304.26536671910435,182,1782911400
rand1bin,4,SMCO_R_EVO,Rosenbrock,1000,3,-22.85933997282196,297.0845770603046,332,1782911400
rand1bin,8,SMCO_EVO,Rosenbrock,1000,3,-249.3589961422768,293.5371686005965,332,1782911400
rand1bin,4,SMCO_BR_EVO,Rosenbrock,1000,3,-34.685614671041975,300.63527727127075,182,1782911400
rand1bin,8,SMCO_R_EVO,Rosenbrock,1000,3,-22.685631780921288,300.5023484295234,332,1782911400
rand1bin,8,SMCO_BR_EVO,Rosenbrock,1000,3,-26.870281445335472,299.706391681917,182,1782911400
best1bin,1,SMCO_EVO,Rosenbrock,1000,3,-244.67078872335867,294.8193050660193,332,1782911400
best1bin,1,SMCO_R_EVO,Rosenbrock,1000,3,-22.287221285613562,296.3900056965649,332,1782911400
best1bin,2,SMCO_EVO,Rosenbrock,1000,3,-239.52220875774233,292.76433059293777,332,1782911400
best1bin,1,SMCO_BR_EVO,Rosenbrock,1000,3,-25.563573941900223,297.64663620106876,182,1782911400
best1bin,2,SMCO_R_EVO,Rosenbrock,1000,3,-22.85703651381609,294.73838479444385,332,1782911400
best1bin,2,SMCO_BR_EVO,Rosenbrock,1000,3,-27.880488665975868,301.4406758295372,182,1782911400
best1bin,4,SMCO_R_EVO,Rosenbrock,1000,3,-22.445953250788488,300.0700714252889,332,1782911400
best1bin,4,SMCO_EVO,Rosenbrock,1000,3,-248.81900513621304,302.6422880385071,332,1782911400
best1bin,4,SMCO_BR_EVO,Rosenbrock,1000,3,-29.008411936912925,302.05023755319417,182,1782911400
best1bin,8,SMCO_EVO,Rosenbrock,1000,3,-246.32408750230647,298.9612633222714,332,1782911400
best1bin,8,SMCO_R_EVO,Rosenbrock,1000,3,-21.900893839095588,300.4838144397363,332,1782911400
rand1bin,1,SMCO_EVO,Rosenbrock,1000,4,-249.0875809201404,294.83538071624935,332,547454240
rand1bin,1,SMCO_R_EVO,Rosenbrock,1000,4,-21.88961086200795,297.01992159709334,332,547454240
best1bin,8,SMCO_BR_EVO,Rosenbrock,1000,3,-29.79341608299255,302.9266061857343,182,1782911400
rand1bin,2,SMCO_EVO,Rosenbrock,1000,4,-243.61746373915798,294.7808760693297,332,547454240
rand1bin,1,SMCO_BR_EVO,Rosenbrock,1000,4,-34.94118074693895,302.33482444286346,182,547454240
rand1bin,2,SMCO_R_EVO,Rosenbrock,1000,4,-22.762969394946467,298.2107907012105,332,547454240
rand1bin,4,SMCO_EVO,Rosenbrock,1000,4,-248.71327940972725,297.44844480697066,332,547454240
rand1bin,2,SMCO_BR_EVO,Rosenbrock,1000,4,-26.91577307735014,302.5357300667092,182,547454240
rand1bin,4,SMCO_R_EVO,Rosenbrock,1000,4,-21.153753206122733,299.7260722592473,332,547454240
rand1bin,8,SMCO_EVO,Rosenbrock,1000,4,-245.42203098961193,299.4715321455151,332,547454240
rand1bin,4,SMCO_BR_EVO,Rosenbrock,1000,4,-27.207131278603462,302.5010214736685,182,547454240
rand1bin,8,SMCO_R_EVO,Rosenbrock,1000,4,-22.251152259181804,301.08891012798995,332,547454240
best1bin,1,SMCO_R_EVO,Rosenbrock,1000,4,-22.474615752665294,292.5256946273148,332,547454240
best1bin,1,SMCO_EVO,Rosenbrock,1000,4,-248.90231040337403,293.3767889328301,332,547454240
rand1bin,8,SMCO_BR_EVO,Rosenbrock,1000,4,-32.26217134201153,299.59762306977063,182,547454240
best1bin,2,SMCO_EVO,Rosenbrock,1000,4,-245.5458535699546,292.25694027077407,332,547454240
best1bin,1,SMCO_BR_EVO,Rosenbrock,1000,4,-31.05144674055988,296.5466530015692,182,547454240
best1bin,2,SMCO_R_EVO,Rosenbrock,1000,4,-21.805785509858005,293.42987795639783,332,547454240
best1bin,4,SMCO_EVO,Rosenbrock,1000,4,-245.30108822040512,290.3923098454252,332,547454240
best1bin,4,SMCO_R_EVO,Rosenbrock,1000,4,-22.060040451024157,295.7847009608522,332,547454240
best1bin,2,SMCO_BR_EVO,Rosenbrock,1000,4,-75.543577338442,302.9968925807625,182,547454240
best1bin,8,SMCO_EVO,Rosenbrock,1000,4,-241.711866649915,290.2667048210278,332,547454240
best1bin,4,SMCO_BR_EVO,Rosenbrock,1000,4,-28.732165047686195,296.08772428985685,182,547454240
best1bin,8,SMCO_R_EVO,Rosenbrock,1000,4,-22.219698980742955,295.11379605252296,332,547454240
best1bin,8,SMCO_BR_EVO,Rosenbrock,1000,4,-33.28048313225871,294.4190942766145,182,547454240
